@relation data

@attribute id string
@attribute 1869 numeric
@attribute 8317 numeric
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 8318 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10926 numeric
@attribute 10197 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 51053 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5557 numeric
@attribute 5710 numeric
@attribute 5558 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5422 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 5427 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 5426 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 4171 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 55388 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCACancer}

@data
AK3235,0.0676,0.1623,0.5526,1.5841,-0.069,1.0683,2.1282,0.8638,1.1102,0.9369,0.525,1.6861,1.1382,0.2898,0.5922,-0.0588,0.6264,1.065,1.0282,0.812,0.9902,0.9949,0.8336,0.464,0.8478,0.621,1.0443,0.2836,2.059,0.6037,0.8187,0.6217,1.6977,0.9592,1.9516,0.4238,0.9717,1.5761,1.1966,1.1422,0.5958,0.5015,0.2934,0.2436,0.8922,1.5243,1.0745,0.1982,1.0332,0.3533,0.4751,1.0176,1.5265,0.0161,0.4783,0.1408,0.5776,0.6428,0.9374,1.155,0.4186,0.7642,0.5087,0.8059,0.4616,0.4263,0.3299,0.2091,0.0979,0.7648,-0.1593,0.799,0.5337,-0.0433,0.3511,Control
AL3236,-0.0191,0.1143,0.5585,1.4339,0.0886,0.5191,2.041,0.6681,0.7815,1.0351,0.3118,1.5811,0.9924,0.0447,0.3474,0.0106,0.7408,0.6496,0.8456,0.826,0.7655,0.822,0.6765,0.3959,0.6859,0.4157,0.9639,0.1829,1.5752,0.3566,0.6852,0.5486,1.6148,0.95,1.5859,0.1077,1.0677,1.2574,1.0352,0.7694,0.4747,0.3615,0.2731,0.177,0.8635,1.5515,1.0818,0.2009,1.0632,0.3372,0.3857,1.1286,1.4406,0.0071,0.3533,-0.0278,0.5303,0.5892,1.1606,1.209,0.4715,0.9409,0.3957,0.7981,0.8037,0.2553,0.0753,0.1198,0.032,0.6244,-0.0995,0.6778,0.4634,-0.0485,0.2636,Control
AM3237,0.1435,0.3151,0.7059,1.5467,0.1259,0.988,2.0686,0.9961,1.0745,1.0491,0.5254,1.7183,1.2981,0.321,0.6622,0.0776,0.9073,0.9309,1.0628,0.7885,1.124,1.0083,0.9126,0.5263,0.8284,0.66,1.1607,0.1933,1.8561,0.6198,0.9261,0.5968,1.4059,0.8823,1.8113,0.5148,1.0097,1.5408,1.2208,1.0841,0.8041,0.6071,0.2713,0.3346,1.086,1.456,1.075,0.2722,1.051,0.4728,0.6461,1.1396,1.4006,0.0692,0.4389,0.2683,0.6276,0.8433,1.0641,1.2115,0.5203,0.8763,0.5494,0.8321,0.6624,0.3475,0.3759,0.0855,0.0626,1.0286,-0.0242,0.921,0.613,0.0701,0.5177,Control
AN757,0.1289,0.2916,0.5786,1.4579,0.0366,1.2647,2.0804,0.6528,0.7324,1.351,0.3569,1.6359,1.2657,0.2673,0.7634,0.0224,0.675,0.8988,0.9627,0.5675,1.1486,0.8869,0.9284,0.3357,0.7568,0.5948,1.0322,0.1555,1.8217,0.3247,0.8094,0.5317,1.5346,0.776,1.6075,0.3571,0.8567,1.5621,1.2774,1.1121,0.8193,0.3677,0.403,0.1412,1.2852,1.4656,1.0588,0.145,1.2243,0.3131,0.3545,0.8936,1.5568,-0.0293,0.3568,0.2217,0.6371,1.0396,0.875,1.3372,0.3896,0.6572,0.6504,0.8488,0.3684,0.4117,0.3556,0.1693,0.0771,0.729,-0.0497,0.9164,0.6813,0.0342,0.533,Control
C474,0.0369,0.0396,0.3895,1.0796,0.0204,0.7354,1.7923,0.4257,0.4777,0.8911,0.2093,1.622,0.7494,0.1827,0.3284,0.234,0.4252,0.6868,0.5439,0.6777,0.8773,0.9164,0.7346,0.2515,0.6363,0.4933,0.9515,0.0306,1.3736,0.9771,0.5094,0.3352,1.477,0.5722,1.5865,0.304,1.2189,1.1968,1.0436,0.8983,0.5641,0.3265,0.3346,0.081,0.7776,1.2422,0.9953,0.1461,0.7941,0.2116,0.1828,1.1208,1.2344,-0.0811,0.2151,0.13,0.4508,0.5831,0.78,1.148,0.3048,0.6099,0.4354,1.0671,0.7608,0.2671,0.4517,0.1057,-0.0375,0.4114,-0.0414,0.5359,0.5279,0.0428,0.3084,Control
D480,0.1065,0.1107,0.4409,1.3359,-0.0203,0.6865,1.8591,0.4214,0.6832,0.9731,0.3122,1.4905,1.06,0.1105,0.3199,0.1893,0.4481,0.9305,0.7523,0.6051,0.9656,0.8221,0.4327,0.3213,0.6313,0.4602,1.0714,0.1522,1.8354,0.509,0.7929,0.3749,1.1528,0.6459,1.4578,0.2445,0.6699,1.1016,1.2359,1,0.8811,0.3854,0.2112,0.1099,0.9315,1.2812,0.8947,0.2173,0.7234,0.3107,0.2441,0.7776,1.1194,-0.0453,0.334,0.2894,0.4811,0.8736,0.789,1.0535,0.4148,0.7483,0.4852,0.7272,0.3529,0.2337,0.3712,0.1457,0.0521,0.4978,-0.0772,0.5065,0.3644,-0.0561,0.1761,Control
E519,0.1357,0.1406,0.4859,1.0768,0.0931,1.1155,1.833,0.6275,0.4545,0.9999,0.1098,1.394,1.3944,0.1911,0.7491,0.1973,0.7081,0.8627,0.8082,0.3747,0.7256,0.6695,0.7825,0.2474,0.6422,0.4859,0.7297,0.113,1.8239,0.4471,0.4554,0.3464,0.7066,0.5377,1.53,0.3664,0.9463,1.1503,1.0361,0.9228,1.1253,0.4437,0.4675,0.0578,0.9664,1.0681,1.1341,0.2317,0.9861,0.2637,0.2629,0.7294,1.8339,-0.0798,0.1689,0.1926,0.6048,0.7839,0.6563,1.4687,0.384,0.974,0.2348,0.8961,0.7262,0.1618,0.5829,-0.0405,-0.0491,0.8792,0.0135,0.7652,0.5964,0.0684,0.4853,Control
F548,0.0155,0.1252,0.41,1.3278,0.0508,0.8274,1.8491,0.3593,0.6324,0.7504,0.247,1.1754,0.9167,0.2088,0.505,-0.0658,0.4405,0.6654,0.5308,0.4281,0.7923,0.4463,0.5005,0.1727,0.5139,0.3791,0.7564,0.1192,1.9038,0.6139,0.5142,0.166,0.9961,0.4447,1.0822,0.1859,0.8204,1.1473,0.8948,0.6334,0.4216,0.4109,0.2803,0.0595,0.6164,1.2183,0.6371,0.0168,0.9943,0.2624,0.1748,0.3578,1.1235,-0.0869,0.1971,0.3775,0.3094,0.9219,0.6071,1.2221,0.2625,0.6773,0.5458,0.6021,0.4931,0.2165,0.0727,0.0176,-0.0666,0.5295,-0.0502,0.7519,0.5395,-0.0361,0.2326,Control
G660,0.0473,-0.0909,0.2361,0.9811,0.0022,0.5129,1.6741,0.3924,0.3795,0.925,0.0395,1.9222,0.8885,0.0252,0.4758,0.2383,0.3777,0.8436,0.8154,0.421,0.8271,0.8311,0.9195,0.1457,0.6353,0.3023,1.1662,0.0582,1.6818,0.5457,0.5322,0.1621,1.8393,0.485,1.3318,0.2535,0.9122,1.0048,0.9343,0.6133,1.1181,0.2037,0.3793,0.1141,0.7987,1.4297,1.0239,0.2201,0.5985,0.1977,0.1465,0.9312,1.1417,-0.0768,0.377,0.0974,0.4027,0.4852,0.9271,1.1814,0.3142,0.5098,0.3471,1.17,0.5305,0.3715,0.4498,0.0809,-0.029,0.3528,-0.0315,0.5436,0.3195,-0.1968,0.181,Control
H663,0.1206,0.2002,0.5964,1.3693,0.0925,0.9141,2.1051,0.7681,0.8571,1.3352,0.3213,1.9036,1.1911,0.2294,0.4427,0.0346,0.5893,0.8273,1.0424,0.7153,1.1231,0.8969,0.9688,0.3381,0.9575,0.6057,1.2158,0.1037,1.7113,0.3263,0.8546,0.5407,1.873,0.7079,1.6608,0.3794,0.9981,1.2893,1.3407,1.0733,0.6353,0.4023,0.3149,0.1385,1.1998,1.6497,1.1502,0.3162,1.0646,0.4043,0.3157,0.9164,1.1791,0.0719,0.4123,0.3594,0.5135,0.9185,0.8981,1.0356,0.3998,0.6216,0.6624,0.9612,0.4319,0.4191,0.3797,0.1266,-0.0063,0.5827,0.0102,0.7993,0.6067,-0.015,0.3652,Control
I782,0.1323,0.0533,0.5963,1.2455,0.0461,0.8821,1.9913,0.6273,0.6048,1.1384,0.403,1.4954,0.9209,0.3152,0.4322,0.0041,0.6176,0.6484,0.9373,0.6804,0.8793,0.7511,0.7226,0.3567,0.6749,0.5422,0.915,0.0565,1.3644,1.1191,0.7201,0.3484,1.3226,0.625,1.4953,0.4088,1.0448,1.4939,1.0631,0.7316,0.8471,0.3609,0.299,0.2007,0.9218,1.5244,1.2153,0.225,1.2569,0.3344,0.3279,0.9342,1.4899,-0.0663,0.3789,0.2726,0.5006,0.7022,1.0129,1.4343,0.3965,0.5626,0.4996,0.7671,0.4138,0.402,0.0171,0.1933,-0.0596,0.5821,-0.081,0.6521,0.5012,-0.049,0.3278,Control
J787,0.3088,0.1829,0.5329,1.4923,0.1212,0.9716,2.4857,0.9339,0.9177,1.6651,0.4464,1.9135,1.4342,0.1171,0.6716,0.1372,0.6998,1.2015,1.1071,0.8296,1.3181,1.1256,1.2261,0.4135,1.0418,0.6498,1.5887,0.2843,1.9671,0.6861,0.9743,0.5686,2.335,0.8437,2.0291,0.5243,1.1244,1.7561,1.6767,1.5007,1.091,0.355,0.4027,0.1943,1.3963,1.7662,1.4218,0.4595,1.1134,0.4136,0.3561,1.4127,1.2597,0.1088,0.4082,0.2651,0.4967,0.7696,1.1201,1.1496,0.4712,0.6554,0.7,1.1803,0.6091,0.3601,0.5219,0.5282,0.0533,0.6556,-0.0158,0.8074,0.5296,0.0554,0.4082,Control
K1162,0.0492,0.3097,0.4882,1.3326,0.112,1.2032,2.5365,0.6813,0.9798,0.9514,0.2507,1.8176,1.204,0.232,1.093,-0.0394,0.9061,0.9594,0.9723,0.6498,1.1601,0.8922,1.0744,0.3312,0.9743,0.7305,1.2858,0.1769,1.9261,0.2631,0.6115,0.402,2.036,0.7464,2.3221,0.3638,0.9153,1.453,0.9452,0.673,0.8203,0.5309,0.3275,0.3049,0.6758,1.3537,1.0743,0.2736,0.9701,0.3585,0.5434,1.2652,1.9503,-0.0681,0.4356,0.0845,0.8023,0.5338,1.0921,1.5269,0.4329,0.8965,0.534,1.029,0.7699,0.3958,0.2524,0.1137,0.0363,0.8467,-0.0636,0.9091,0.6899,-0.0156,0.3213,BRCACancer
L1176,0.0401,0.1654,0.544,1.4775,0.0099,1.1536,1.4741,0.7956,0.9444,1.0437,0.4822,1.5877,1.0517,0.2141,0.5602,-0.1221,0.6356,1.0164,0.9754,0.9144,1.1572,1.0287,0.9196,0.4824,0.7335,0.576,0.9598,0.3275,1.4723,0.3914,0.9563,0.6074,0.794,0.9548,1.2558,0.5064,0.8058,1.6118,1.4212,1.2381,0.7031,0.3533,0.3116,0.1332,1.2222,1.3145,1.0099,0.285,0.8275,0.313,0.26,0.6918,1.1851,0.0474,0.3412,0.0452,0.5187,0.9105,0.839,1.3873,0.3561,0.5457,0.5926,0.6027,0.3445,0.2715,0.4413,0.0806,0.054,0.742,-0.0684,0.8397,0.5464,-0.1201,0.3878,BRCACancer
M1263,0.0999,0.2239,0.7061,1.5333,0.08,0.9227,2.2859,1.0194,0.9505,1.065,0.4785,1.7484,1.2807,0.2661,0.7512,0.0652,0.8352,0.9864,1.1534,0.8089,1.1609,1.1076,0.9914,0.4125,1.0599,0.7571,1.3776,0.2435,2.2422,0.7034,0.9705,0.5876,1.78,0.8242,2.0218,0.4181,1.3603,1.4999,1.3594,1.2197,0.6508,0.6483,0.2797,0.2681,0.9877,1.8056,1.0714,0.2175,1.1593,0.5409,0.4182,1.1504,1.2681,0.0938,0.4102,0.3985,0.5433,0.7599,0.9579,1.1889,0.5278,0.9424,0.6782,0.8858,1.0054,0.3869,0.244,0.1343,0.0317,0.7239,-0.0578,0.8477,0.6021,0.032,0.3834,BRCACancer
P1075,0.122,0.2296,0.4917,1.0731,-0.0761,0.6717,2.1482,0.5262,0.4199,0.696,0.2707,1.5363,0.8034,0.132,0.4405,0.0444,0.5136,0.6983,0.7824,0.653,0.5914,1.2528,0.5367,0.3561,0.6249,0.6017,0.8998,0.0537,1.3156,1.0295,0.5393,0.3256,1.2179,0.4793,1.3616,0.465,1.1133,1.3518,1.2796,1.0755,0.7141,0.3066,0.305,0.0589,0.7362,1.3841,1.0873,0.0955,0.9066,0.1878,0.2454,1.0205,1.1868,-0.117,0.1856,0.1023,0.3247,0.5073,0.7719,1.2149,0.3279,0.921,0.3415,0.6279,0.2883,0.1498,0.2396,0.1109,-0.0388,0.3652,-0.1034,0.2937,0.2301,-0.0299,0.0537,BRCACancer
Q1080,0.1613,0.0622,0.2513,1.2087,-0.0406,0.8664,1.6156,0.2783,0.4507,0.6971,0.0714,1.1413,1.1901,0.0506,0.4171,0.1717,0.5317,0.9615,0.9156,0.4756,0.815,1.0831,0.7167,0.2489,0.5664,0.3436,1.0435,0.117,2.1361,0.5314,0.5288,0.1782,1.1582,0.4746,1.2696,0.2617,0.9728,1.0972,1.2137,0.771,0.7913,0.1678,0.4148,0.0367,0.8109,1.1517,1.057,0.173,0.4868,0.0519,0.0657,0.7823,1.2495,-0.0939,0.1905,-0.0027,0.4517,0.75,0.5905,1.2775,0.2135,0.698,0.2736,0.9197,0.3759,0.0951,0.296,-0.0034,-0.0041,0.4956,-0.0927,0.4371,0.2829,-0.0561,0.1991,BRCACancer
R1104,0.1506,0.2986,0.6395,1.6058,0.0608,1.3184,2.0319,0.8932,1.0201,1.3103,0.3552,1.8525,1.1095,0.2221,0.7762,0.0197,0.6059,1.1581,1.1053,0.7549,1.3928,0.8775,1.1734,0.393,0.8424,0.5142,1.0986,0.2371,2.0354,0.475,0.88,0.5071,1.6637,0.9338,1.7169,0.5275,0.9361,1.6608,1.481,1.1829,1.1289,0.2886,0.4888,0.2188,1.4002,1.4618,1.1067,0.2769,0.9529,0.3838,0.3388,0.9571,1.527,0.0858,0.3905,0.1664,0.6075,1.0234,0.9505,1.5134,0.4841,0.5501,0.7557,1.0464,0.8345,0.4261,0.7046,0.1377,0.0833,0.8252,-0.0837,1.0478,0.792,-0.0176,0.6384,BRCACancer
S1133,0.087,0.092,0.3866,1.3382,0.068,0.8432,1.7791,0.4303,0.6937,0.719,0.2932,1.4284,0.7974,0.2089,0.7504,-0.0644,0.5751,1.0437,0.7484,0.6078,0.9901,1.1429,0.6544,0.2538,0.561,0.4139,0.943,0.1173,1.5859,0.652,0.5787,0.318,1.4486,0.5387,1.2233,0.3968,1.123,1.5415,1.3068,1.0791,0.9282,0.2409,0.427,0.0069,0.9285,1.4089,0.9633,0.1272,0.8048,0.1076,0.1819,0.7569,0.9632,-0.1108,0.1273,0.1042,0.332,0.8287,0.8341,1.3037,0.1805,0.7991,0.517,0.6409,0.1863,0.1785,0.4678,0.0468,0.019,0.5075,-0.0651,0.4325,0.411,0.0184,0.2325,BRCACancer
T1463,0.1061,0.4799,0.5766,1.1,0.0687,1.1113,2.1411,0.8614,0.8918,0.958,0.3555,1.7531,1.38,0.174,0.7108,0.1013,0.9287,0.8378,0.9526,0.7571,1.0509,0.8046,0.7869,0.5073,0.9659,0.8264,1.1146,0.2438,1.5176,0.6301,0.6581,0.5133,1.309,0.785,1.8642,0.487,0.9508,1.4302,0.9837,1.129,0.7655,0.6444,0.286,0.4303,0.9794,1.2075,1.2355,0.3806,0.6222,0.4198,0.6362,1.1554,1.451,-0.0077,0.5071,0.1145,0.8096,0.4954,1.097,1.3008,0.6342,0.8316,0.4841,0.7563,0.5913,0.3361,0.362,0.1663,0.0054,1.0481,-0.056,1.0063,0.7268,0.0409,0.4451,BRCACancer
U2017,-0.0626,0.2855,0.6438,1.055,-0.0048,0.8552,2.163,0.8572,0.5092,1.0031,0.2112,1.7198,0.9169,0.2462,0.4762,0.0014,0.6352,0.6051,0.928,0.6384,0.7061,0.8904,1.0281,0.3093,0.8218,0.7354,0.7887,0.1574,1.3855,0.532,0.5762,0.3832,1.577,0.5617,1.3334,0.7402,0.7648,1.193,1.1736,1.1099,0.8106,0.4049,0.3494,0.1051,1.0806,1.2718,0.9358,0.2078,0.898,0.2339,0.2633,0.9147,1.354,-0.0865,0.2009,0.058,0.4699,0.7872,0.7524,1.0375,0.2722,0.7081,0.498,0.855,0.5948,0.2103,0.3858,0.0848,-0.0568,0.6497,-0.1109,0.7661,0.4088,-0.0751,0.2877,BRCACancer
V432,-6e-04,-0.0039,0.4197,1.0288,0.1013,0.6871,1.7291,0.6044,0.3531,0.7738,0.127,1.0048,0.711,0.0617,0.3793,-0.1714,0.6707,0.5205,0.6977,0.3533,0.6231,0.867,0.6947,0.2798,0.5789,0.5966,0.8889,0.0055,1.125,0.5467,0.505,0.3056,0.8327,0.5326,1.1581,0.4373,0.5112,0.8435,0.9003,0.7924,0.4639,0.3823,0.3482,0.0286,1.0546,0.9264,0.8757,0.1678,0.5537,0.1132,0.2929,0.4812,1.2289,-0.1178,0.0824,0.1717,0.2904,0.691,0.5748,0.9899,0.1974,0.5408,0.3343,0.6514,0.6106,0.023,0.3012,-0.1049,-0.0637,0.523,-0.0254,0.5342,0.3767,0.0826,0.2167,BRCACancer
W433,0.108,0.0792,0.6999,1.2372,0.0851,0.9247,2.4384,0.8633,0.9509,0.7867,0.3483,1.8527,1.2938,0.2235,0.8358,-0.052,0.831,0.9536,0.8378,0.5854,0.9588,1.0142,0.8285,0.3823,0.7815,0.4887,0.9562,0.1336,2.0041,0.4633,0.5571,0.3828,1.6593,0.7299,2.019,0.5036,1.253,1.262,0.9756,0.9552,0.5694,0.6943,0.2045,0.3341,0.6775,1.1954,0.9784,0.315,0.8192,0.4383,0.5553,0.9588,1.2612,0.0114,0.3746,0.3428,0.5788,0.4028,0.9024,1.0952,0.4583,0.7903,0.4548,0.8795,0.6791,0.266,0.5288,0.106,-0.0018,0.8312,-0.0821,0.8461,0.5899,0.0732,0.3522,BRCACancer
X524,0.0439,0.0741,0.5996,1.2673,-0.0296,1.3306,2.0707,0.6381,0.5806,0.9831,0.0633,1.4416,1.3408,0.2405,0.9882,-0.0574,0.8233,1.0624,0.8338,0.3615,0.92,0.795,0.8254,0.2207,0.5282,0.3954,0.5882,0.033,1.7204,0.424,0.4645,0.291,0.8001,0.5859,1.5932,0.5418,1.0084,1.1141,1.0804,1.0667,0.8247,0.4429,0.5889,0.0823,1.134,1.1669,1.0159,0.1845,0.9869,0.2063,0.3024,0.7983,1.7924,-0.1244,0.1601,0.2654,0.5131,0.7272,0.5004,1.5813,0.2329,1.2095,0.2516,0.7746,0.5122,0.1194,0.8525,0.1103,0.0593,0.9349,-0.0789,0.7654,0.5972,0.1119,0.5885,BRCACancer
Y546,0.0989,-0.001,0.2762,0.6522,0.001,0.8849,1.3527,0.1652,0.3326,0.7584,-0.1193,1.1002,0.978,0.12,0.4044,0.0418,0.299,0.6894,0.6818,0.37,0.5913,0.6055,0.7717,0.0407,0.4793,0.3888,0.8726,0.0295,1.7611,0.4503,0.3548,0.0678,1.0336,0.2703,0.9913,0.2408,0.7101,0.7214,0.8915,0.66,0.5948,0.265,0.3008,0.0242,0.7389,1.0689,0.761,0.0758,0.5222,0.1932,0.1142,0.6189,0.9759,-0.1436,0.1385,0.1724,0.3442,0.6014,0.7324,1.2586,0.2776,0.5995,0.2403,0.8677,0.6021,0.1258,0.1645,0.0086,-0.0291,0.4901,-0.0746,0.4744,0.364,-0.0735,0.2411,BRCACancer
Z3225,0.1319,0.173,0.6057,1.041,0.0593,1.2819,2.2488,0.7425,0.7602,1.0211,0.0692,1.6731,1.5154,0.3023,0.9266,0.0875,1.0523,0.8134,0.9196,0.4003,1.1833,0.675,0.7674,0.2776,0.8815,0.5103,1.0007,0.1109,1.4155,0.4026,0.5164,0.291,1.1914,0.6329,2.0384,0.3203,0.9466,1.27,0.8432,0.7171,0.5374,0.8012,0.3096,0.4378,0.7623,1.0737,1.1258,0.2259,0.8356,0.486,0.7114,1.2784,1.8203,-0.014,0.4378,0.1528,1.0175,0.4841,1.283,1.5145,0.6617,1.0229,0.5926,0.8743,0.9054,0.3307,0.3738,0.218,-0.0833,1.1866,-0.02,1.2776,0.8974,0.0474,0.5082,Control
