@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
F05,0.3725,0.5528,0.2675,0.5264,1.2519,1.2924,0.0454,1.1242,-0.1286,0.1364,0.0109,-0.1474,0.3875,1.1232,1.7936,0.0925,0.3408,-0.0797,1.8761,0.0098,0.1061,0.8352,0.8955,-0.0695,0.287,0.6826,0.7583,0.1409,0.1334,-0.0407,0.6283,0.0495,0.1778,0.0674,-0.1744,0.3681,0.0114,0.9183,1.624,-0.097,-0.1356,1.6935,0.4087,1.25,0.5142,0.2762,0.3006,0.1862,-0.1167,-0.0227,-0.0973,-0.0844,-0.1738,-0.1253,1.9045,-0.0656,0.0238,-0.0164,3.0563,-0.057,-0.0545,0.0131,1.4061,0.161,-0.0756,0.3342,-0.0796,1.6039,0.6155,1.3925,0.744,0.7071,0.0556,-0.0722,0.2391,0.6934,1.4991,0.2088,-0.0768,0.6791,0.2181,0.9898,0.8605,0.733,0.2108,0.0507,0.6348,-0.0404,0.0183,-0.04,0.0311,-0.0694,0.0497,1.8281,0.2181,1.2442,0.3206,1.6549,0.6132,-0.1159,1.0898,0.704,0.2686,0.0052,0.8153,1.1194,0.8952,-0.09,0.5768,0.3525,0.3833,1.1396,-0.0507,-0.1264,-0.0175,0.0224,-0.1317,0.0154,-0.0949,-0.1286,-0.1113,1.0454,-0.0643,-0.008,-0.0269,0.5144,0.5982,-0.0682,0.9782,Control
F06,0.2957,0.2519,0.1556,0.1696,1.2888,0.8081,-0.0088,0.9337,0.0405,0.1822,-0.1972,-0.2201,0.1783,1.0128,1.5269,0.3306,0.3472,-0.0379,1.5715,0.0345,0.1377,0.7982,0.7379,-0.0668,0.2423,0.5984,0.5471,0.0347,0.0338,-0.0218,0.5444,-0.0278,0.0728,0.0919,-0.1446,0.1388,0.0824,0.7379,1.4227,-0.1102,-0.213,1.2866,0.2371,1.1556,0.3114,-0.0088,0.1668,0.1624,-0.1287,-0.122,-0.1076,-0.0814,-0.2352,-0.2261,1.6967,-0.1219,0.0743,-0.0018,2.6599,-0.0921,0.1038,0.0545,1.3689,-0.0063,-0.018,0.3374,-0.0502,1.3187,0.5696,1.1695,0.5735,0.6095,0.0641,-1e-04,0.1182,0.6237,1.3898,0.1597,-0.1165,0.4636,0.1768,0.6892,0.6436,0.4219,0.1211,0.0553,0.5431,-0.0233,-0.0691,-0.0815,-0.0095,-0.093,0.1023,1.5077,0.2294,1.3489,0.209,1.1949,0.5198,-0.1154,0.9729,0.6389,0.1199,-0.1012,0.7236,0.862,0.531,-0.1394,0.5524,0.3105,0.2423,0.9959,-0.1275,-0.1151,0.0049,-0.1043,-0.1159,0.0757,-0.0889,-0.1273,-0.2089,0.8209,-0.0253,0.0216,-0.0139,0.3834,0.6802,-0.0505,0.572,Control
F07,0.7083,0.4385,0.4262,0.3149,0.9436,1.1537,-0.0208,1.1529,-0.0579,0.1162,-0.0473,-0.1238,0.4907,1.1449,1.8304,0.0773,0.2901,-0.1047,1.981,1e-04,0.0772,0.5541,1.1047,-0.0358,0.3726,0.637,0.7721,0.3234,-0.0035,-0.0827,0.5305,0.0946,0.2274,0.1095,-0.0452,0.2944,0.0736,0.8618,1.4108,-0.0817,-0.0887,1.9227,0.3191,1.1583,0.578,0.2537,0.2589,0.2566,-0.1501,-8e-04,-0.1394,-0.0948,-0.1509,-0.1245,2.1367,-0.0508,-0.0287,-0.0101,2.6959,-0.1427,-0.0282,-0.0989,1.1364,0.1156,-0.1209,0.2593,-0.1055,1.4735,0.5504,1.4217,0.7495,0.9716,0.0918,-0.0877,0.5974,1.1087,1.4069,0.3857,-0.0288,1.2552,0.2611,1.0915,1.0605,0.9264,0.203,0.0054,1.0354,-0.1026,-0.0125,-0.086,0.0181,-0.0655,0.0788,1.7192,0.446,0.9803,0.3465,1.9097,0.4197,-0.0731,1.1346,0.4581,0.3209,-0.0028,0.7946,1.1175,0.5362,-0.1195,0.7725,0.3084,0.5261,1.0059,-0.1124,-0.1463,-0.07,-0.0293,-0.151,0.1055,-0.0993,-0.11,-0.0325,1.0535,-0.0811,0.2048,-0.1153,0.4817,0.4695,-0.104,1.266,Control
F09,0.387,0.6539,0.294,0.6619,0.8127,1.3127,-0.0187,1.3416,-0.0883,0.2742,0.0061,0.0076,0.4605,1.4013,1.9491,0.0061,0.4457,-0.0855,2.047,-0.0105,0.2144,0.6153,0.8402,-0.05,0.3863,0.8316,0.837,0.1938,0.0678,-0.074,0.7881,0.1421,0.2286,0.0765,-0.0819,0.2978,0.1035,1.0808,1.8177,-0.07,-0.06,1.7654,0.5695,1.3589,0.5049,0.325,0.395,0.1578,-0.1042,0.0349,-0.0673,-0.077,-0.0978,-0.0807,1.8417,-0.0606,-0.0376,0.1307,3.2044,-0.1396,0.001,0.0322,1.4525,0.2303,-0.1077,0.4701,-0.0689,1.7663,0.7636,1.5193,0.8787,0.8631,0.0082,-0.0904,0.2491,0.7305,1.6298,0.2572,-0.0444,0.7217,0.2998,1.074,0.8967,0.6779,0.1958,0.0282,0.8286,-0.0796,0.0327,-0.0522,-0.1488,-0.0887,-0.0175,2.0161,0.2636,1.265,0.3627,1.6736,0.5526,-0.1063,1.2368,0.7107,0.2973,0.0387,0.8676,1.2688,0.5125,-0.0989,0.6545,0.5506,0.4388,1.0125,-0.0736,-0.1174,-0.0206,0.07,-0.0553,0.0955,-0.1145,-0.1673,-0.074,1.1811,-0.0966,0.2275,-0.043,0.625,0.6353,-0.0864,1.1289,Control
F10,0.5174,0.583,0.3359,0.4222,1.0638,1.1561,-0.0616,1.2385,-0.1292,0.2926,0.0023,-0.0956,0.5135,1.2579,1.9356,0.0088,0.4307,-0.0852,2.1337,-0.002,0.1163,0.6191,0.9435,-0.0257,0.3165,0.8031,0.851,0.2546,0.0908,-0.0775,0.7837,0.0767,0.3072,0.0567,-0.1503,0.3475,0.0597,1.0599,1.7919,-0.0835,-0.0754,1.77,0.4589,1.3575,0.5467,0.3567,0.3516,0.2155,-0.1481,-0.0159,-0.0665,-0.0785,-0.159,-0.0884,1.8925,-0.0381,-0.0484,0.115,3.1927,-0.0638,-0.0745,-0.0695,1.3966,0.1298,-0.0681,0.4363,-0.1365,1.7096,0.7544,1.4806,0.8661,0.9411,0.0523,-0.0572,0.3953,0.9335,1.668,0.329,-0.0407,0.9977,0.263,1.0786,0.9837,0.8005,0.1959,0.0216,0.8895,-0.0659,0.0422,-0.0442,-0.0987,-0.0865,-0.0013,1.8913,0.3454,1.4762,0.3733,1.7535,0.6748,-0.0844,1.1216,0.6462,0.3059,0.0478,0.9626,1.2349,0.6646,-0.0724,0.724,0.3611,0.4155,0.9943,-0.082,-0.1279,-0.0185,0.0294,-0.1024,0.0798,-0.1103,-0.176,-0.0564,1.1347,-0.0825,0.2235,-0.0749,0.6109,0.7251,-0.0854,1.2773,Control
F11,0.3218,0.5184,0.1581,0.3289,0.9924,1.069,-0.0259,1.0458,-0.1153,0.2371,0.0046,-0.0686,0.3279,1.2249,1.821,0.272,0.3139,-0.0559,1.6802,-0.0509,0.1221,0.7253,0.7411,-0.0625,0.1986,0.7367,0.7592,0.2041,0.109,-0.0028,0.5593,-0.0711,0.2148,0.054,-0.0667,0.2475,-0.0028,0.8658,1.7531,-0.1071,-0.1518,1.4005,0.4491,1.2845,0.4277,0.2799,0.2876,0.1328,-0.1169,-0.0741,-0.0799,-0.0856,-0.2019,-0.1038,1.6385,-0.0599,0.0532,0.0026,2.9429,-0.0561,0.023,0.0036,1.3175,0.0662,-0.0235,0.3394,-0.0898,1.5058,0.6472,1.384,0.7961,0.5848,0.0596,-0.0165,0.1502,0.6086,1.5367,0.1616,-0.0105,0.5637,0.1767,0.8414,0.7067,0.5912,0.1755,0.0385,0.5775,-0.0311,0.0247,0.0189,0.0338,-0.0077,0.1063,1.7172,0.1818,1.3915,0.2919,1.5915,0.569,-0.0667,1.2249,0.7905,0.2251,0.0439,0.896,1.0945,0.3471,-0.0263,0.6039,0.3057,0.3,0.9765,-0.0744,-0.1149,0.0455,-0.0012,-0.115,0.0067,-0.1531,-0.0977,-0.0452,0.9967,-0.0529,0.1576,-0.0406,0.3949,0.73,-0.0545,0.7752,Control
F12,0.6777,0.3254,0.3362,0.4929,0.7018,1.0814,-0.014,1.0979,-0.2352,0.0842,-0.1371,-0.1557,0.5466,1.1858,1.7063,0.0952,0.5236,-0.1034,2.0082,-0.081,0.0725,0.4477,0.9087,-0.0584,0.3384,0.6179,0.6186,0.3019,0.0177,-0.0366,0.8827,0.0863,0.1075,0.0402,-0.0884,0.1911,0.0099,0.8368,1.6238,-0.1527,-0.2152,1.7919,0.309,1.2746,0.6723,0.2109,0.0952,0.1922,-0.1728,-0.1015,-0.2437,-0.0815,-0.2597,-0.1475,1.8903,-0.1195,-0.0457,-0.0749,2.7439,-0.1515,0.0331,-0.0124,1.1032,0.0505,-0.0723,0.452,-0.1896,1.5929,0.6959,1.1892,0.8247,0.9783,0.2267,-0.1255,0.3441,1.3352,1.3114,0.3894,-0.1719,1.4111,0.2642,1.1114,0.9161,0.807,0.1403,-0.0427,1.1683,-0.117,-0.0744,-0.129,-0.0719,-0.1697,-0.0903,1.5126,0.5689,1.0063,0.32,1.6865,0.3841,-0.1119,1.0375,0.2258,0.2364,-0.1072,0.8574,1.0055,0.3498,-0.1411,0.4451,0.4696,0.4953,0.8321,-0.2059,-0.1249,-0.0391,-0.093,-0.1493,0.0353,-0.1911,-0.1856,-0.243,1.2126,-0.0873,-0.0921,-0.1232,0.4444,0.4291,-0.0675,1.2775,Control
G01,0.3303,0.5225,0.1625,0.2709,1.0869,0.8657,0.0698,1.033,-0.3501,0.2655,-0.0289,-0.0529,0.4296,1.083,1.7873,0.1351,0.3707,-0.0846,1.6699,0.0159,0.1764,0.4778,0.7768,-0.0623,0.3112,0.6276,0.6667,0.1323,0.2561,-0.0812,0.6956,0.051,0.1047,-0.0042,-0.1875,0.2768,0.006,0.9065,1.5525,-0.1232,-0.1518,1.5828,0.3893,1.1108,0.5587,0.1667,0.2071,0.0811,-0.1014,-0.096,-0.1629,-0.0374,-0.1367,-0.1608,1.7452,-0.0997,0.0799,0.0062,2.9514,-0.0474,-0.1532,-0.0596,1.1424,0.1928,-0.1248,0.5266,-0.1034,1.2961,0.5623,1.2441,0.6513,0.6999,0.0325,-0.0419,0.2456,0.8142,1.5159,0.245,-0.0743,0.7111,0.1935,0.8853,0.7726,0.492,0.0966,0.0203,0.6829,-0.103,-0.0106,-0.0737,-0.0814,-0.0813,0.0947,1.8159,0.2588,1.3494,0.2571,1.3914,0.5202,-0.1311,1.2234,0.4296,0.2624,-0.0558,0.848,1.0305,0.5438,-0.0463,0.4705,0.2669,0.2177,0.8536,-0.0761,-0.1106,-0.0144,-0.025,-0.1061,0.1057,-0.0279,-0.1244,-0.1823,0.9003,-0.0913,-0.0207,-0.0126,0.5153,0.5171,-0.107,1.0157,Control
G02,0.2938,0.3632,0.1388,0.2458,1.158,1.1261,-0.009,0.8903,0.0779,0.3204,-0.0205,-0.0683,0.3163,1.0347,1.7063,0.2079,0.251,-0.0843,1.6359,-0.0476,0.072,0.6712,0.7483,-0.0546,0.1732,0.6282,0.6452,0.1956,0.0168,-0.0614,0.5631,0.0339,0.1875,-0.0174,-0.0939,0.2777,-0.05,0.8087,1.3202,-0.087,-0.1964,1.3613,0.3428,0.996,0.4173,0.2223,0.1591,0.1807,-0.144,-0.0205,-0.0982,-0.0228,-0.1579,-0.0941,1.6922,-0.0512,0.0355,-0.0172,2.876,-0.0491,-0.0871,-0.0313,1.1466,0.2005,-0.0652,0.1574,-0.0824,1.2878,0.4154,1.0902,0.6008,0.6225,0.0256,-0.0326,0.1606,0.6571,1.4147,0.154,-0.0769,0.5214,0.2314,0.7221,0.6786,0.5293,0.15,0.0411,0.5538,-0.039,0.0292,-0.0048,-0.0678,-0.1194,0.0412,1.8082,0.1716,1.0781,0.2354,1.2536,0.5369,-0.0815,1.0824,0.8682,0.2611,0.0548,0.7059,0.9245,0.623,-0.0516,0.4598,0.3577,0.2585,0.9632,-0.0514,-0.1232,-0.0641,-0.0493,-0.0688,0.1345,-0.1474,-0.1457,-0.0686,0.8396,-0.0679,0.154,-0.0313,0.3897,0.5295,-0.0799,0.8196,Control
G03,0.4989,0.6177,0.3781,0.4313,0.9076,1.5021,0.0514,1.2611,-0.1904,0.1203,-0.0939,-0.1057,0.4553,1.2856,1.9575,0.15,0.3361,-0.0687,2.0741,-0.0228,0.1618,0.5417,1.0011,-0.0903,0.3065,0.6857,0.773,0.1562,0.1043,-0.0662,0.7167,0.0465,0.2339,0.0676,-0.02,0.3753,0.1227,0.9958,1.619,-0.1197,-0.1414,1.8354,0.416,1.2472,0.6095,0.2776,0.2744,0.24,-0.1745,-0.0633,-0.1102,-0.0933,-0.1538,-0.1367,1.7442,-0.0484,-0.0323,0.0159,3.2139,-0.0844,0.1742,0.0494,1.4057,0.1201,-0.092,0.4397,-0.0756,1.6422,0.6159,1.4199,0.8557,0.8965,0.0871,-0.0595,0.3478,0.7784,1.5374,0.2542,-0.1321,0.9296,0.2557,1.084,1.0118,0.8239,0.2121,0.0164,0.8163,-0.0671,-0.0183,-0.061,-0.0551,-0.1245,-0.0052,1.9798,0.3242,1.1396,0.358,1.598,0.5514,-0.1251,1.1394,0.4699,0.3242,-0.0308,0.8222,1.1866,0.3888,-0.1,0.5863,0.4565,0.4709,0.9008,-0.1247,-0.1319,0.0346,0.0222,-0.1634,0.0845,-0.0996,-0.1778,-0.076,0.9654,-0.0831,0.0367,-0.0447,0.5632,0.6336,-0.087,1.2787,Control
G04,0.3572,0.5187,0.2805,0.5657,1.0551,0.9179,-0.0794,1.1798,-0.0158,0.3297,0.0185,-0.0562,0.3109,1.1564,1.978,0.1285,0.3449,-0.0783,1.9953,0.0302,0.097,0.5981,0.9371,-0.0061,0.3417,0.7708,0.807,0.2618,0.0741,-0.0322,0.6023,0.0223,0.2713,0.109,-0.0387,0.3217,0.023,1.0509,1.7589,-0.0642,-0.0407,1.5714,0.5087,1.0749,0.4654,0.2671,0.3217,0.1022,-0.069,-0.0303,-0.0758,-0.0036,-0.0865,-0.0823,1.8766,-0.0092,-0.034,0.0292,3.7934,-0.0743,-0.0113,0.0113,1.4448,0.2189,-0.0858,0.2959,-0.0675,1.7158,0.4919,1.6638,0.68,0.7168,0.0099,-0.0355,0.2835,0.6454,1.6289,0.1996,0.0236,0.6905,0.227,0.7995,0.8925,0.6825,0.2053,0.0513,0.6341,0.0208,0.0713,-0.0207,-0.093,-0.0324,-0.0061,2.0444,0.226,1.3373,0.283,1.6634,0.6485,-0.0612,1.0189,0.7585,0.1959,0.1155,0.8685,1.133,0.4745,-0.0279,0.506,0.3436,0.3635,0.947,-0.0717,-0.1025,0.0381,0.0396,-0.0543,0.0312,-0.1186,-0.104,-0.164,0.8467,-0.0629,0.3003,-0.1125,0.4743,0.5211,-0.0584,1.0143,BRCACancer
G05,0.3377,0.3067,0.159,0.2526,0.7045,0.7931,0.0503,0.7231,-0.4496,-0.0761,-0.1471,-0.3512,0.2891,0.817,1.5181,-0.1336,0.2068,-0.0863,1.4298,0.1124,0.1731,0.4584,0.5924,-0.0025,0.1271,0.4634,0.522,0.0667,0.0192,-0.1108,0.5907,0.1166,-0.2041,-0.0558,-0.0061,0.3242,-0.0814,0.4979,0.7883,-0.0739,-0.1984,1.294,0.246,0.6675,0.4611,0.1125,0.0495,0.0665,-0.0384,-0.151,-0.1117,-0.0608,-0.2814,-0.1787,1.4947,-0.0412,-0.0169,-0.1952,2.2612,-0.1651,0.0426,-0.0557,0.648,0.0054,-0.1031,0.0801,-0.0926,0.8643,0.2103,0.8598,0.5084,0.4995,0.0538,-0.1077,0.2955,0.7641,1.0025,0.1711,-0.2236,0.7311,0.1199,0.7933,0.5836,0.4524,0.0436,0.0401,0.6667,-0.1227,-0.0966,-0.1359,-0.0957,-0.1152,-0.0527,1.5985,0.2007,0.6908,0.1139,1.2047,0.2726,-0.1204,0.8616,0.3348,0.0631,-0.1471,0.5749,0.8983,0.2863,-0.0345,0.4047,0.3288,0.2209,0.7034,-0.0288,-0.139,-0.076,-0.1569,-0.1606,0.1532,0.0152,-0.301,-0.1596,0.7467,-0.0655,-0.2614,-0.2357,0.3535,0.4101,-0.1285,0.8888,BRCACancer
G06,0.4803,0.3707,0.2716,0.2493,0.8628,1.037,0.0873,1.2021,-0.3108,0.3104,-0.022,-0.0333,0.3174,1.0794,1.743,0.2866,0.3815,-0.0913,1.9232,-0.1125,0.0933,0.4529,0.8858,-0.0575,0.3625,0.594,0.6594,0.2593,0.1603,-0.048,0.6345,0.1585,0.1918,0.0197,-0.07,0.1666,-0.0168,0.9609,1.6588,-0.1072,-0.1061,1.7281,0.2548,1.0694,0.5435,0.2073,0.2567,0.1196,-0.1517,-0.1102,-0.1021,-0.0058,-0.1483,-0.1296,1.6352,-0.0561,-0.1057,-0.0319,3.1918,-0.1749,0.0035,-0.0265,1.2231,0.0643,-0.0946,0.4655,-0.1055,1.4771,0.4324,1.2666,0.6541,0.834,0.0807,-0.0548,0.1939,0.7,1.4565,0.2441,-0.0851,0.8117,0.2449,0.7902,0.8958,0.5797,0.1871,-0.01,0.6784,-0.0692,-0.0479,-0.0494,-0.0171,-0.0904,-0.1089,1.8535,0.3495,1.1524,0.3044,1.5057,0.446,-0.1043,1.0152,0.4769,0.2602,-0.0675,0.7738,1.0085,0.3333,-0.0881,0.5637,0.287,0.2861,0.6829,-0.0953,-0.1294,-0.0381,-0.0577,-0.1504,0.0715,-0.2039,-0.1388,-0.2626,0.8835,-0.0629,0.0683,-0.1649,0.4329,0.6217,-0.0756,1.2043,BRCACancer
G07,0.3401,0.4512,0.2472,0.33,0.8089,1.1315,-0.0108,0.7803,-0.2759,-0.0356,-0.1507,-0.1192,0.3354,1.0858,1.5311,0.0877,0.1278,-0.0958,1.641,0.0185,0.0903,0.5143,0.7811,-0.0178,0.2003,0.562,0.6756,0.119,0.0041,-0.072,0.3706,0.1119,0.1456,0.0106,-0.0601,0.3224,0.0565,0.696,1.2903,-0.1074,-0.1502,1.2501,0.3281,1.0776,0.3926,0.1677,0.2036,0.0638,-0.1567,-0.1287,-0.1686,-0.0532,-0.181,-0.1179,1.6111,-0.0714,-0.0244,-0.0968,2.8593,-0.0912,-0.0548,0.001,0.9505,0.144,-0.0755,0.165,-0.0529,1.2714,0.4976,1.328,0.7312,0.6173,0.0175,-0.0662,0.2585,0.6061,1.0051,0.166,-0.1122,0.6996,0.2184,0.8492,0.7364,0.7596,0.1314,0.0094,0.6194,-0.066,-0.0465,-0.0657,0.0194,-0.1029,-0.1492,1.4763,0.1986,0.8558,0.3282,1.5771,0.3477,-0.0966,1.1788,0.4824,0.2513,-0.0358,0.7071,0.9738,0.2771,-0.0417,0.7971,0.2541,0.3254,0.8876,-0.0719,-0.1452,-0.0373,-0.0455,-0.1608,0.0622,-0.1277,-0.1365,-0.0536,0.8665,-0.0421,0.0902,-0.0905,0.4185,0.331,-0.0958,0.7783,Control
G08,0.4418,0.5106,0.2363,0.4025,0.747,1.3049,-0.0271,1.0919,-0.1021,-0.0493,-0.0207,-0.1486,0.4983,1.3724,1.8286,0.0779,0.3308,-0.0902,1.9025,-0.0256,0.1851,0.4715,0.8501,-0.0636,0.2618,0.689,0.7859,0.1861,0.1539,-0.0624,0.6797,0.0536,0.1225,0.0496,0.047,0.2103,0.0069,0.915,1.5393,-0.1227,-0.1174,1.7066,0.3193,1.335,0.5922,0.1993,0.2351,0.1289,-0.1409,-0.0678,-0.1553,-0.0168,-0.1598,-0.1902,1.7839,-0.0891,-0.0934,-0.1048,2.9937,-0.1716,0.0416,-0.0503,1.2056,-0.0303,-0.1524,0.4693,-0.1226,1.4864,0.5922,1.4011,0.8468,0.7779,0.0845,-0.0925,0.2626,0.8483,1.4278,0.2485,-0.1584,0.8412,0.2204,0.9741,0.9335,0.6824,0.1185,0.0163,0.8125,-0.085,-0.0702,-0.0866,-0.0227,-0.084,-0.091,1.7056,0.2578,1.2077,0.3866,1.5252,0.5183,-0.1158,1.133,0.4023,0.2688,-0.0806,0.9124,1.1075,0.3222,-0.0866,0.6174,0.4034,0.3862,0.8538,-0.1047,-0.1645,-0.0434,-0.0428,-0.1718,-0.0628,-0.0973,-0.1214,-0.0875,1.0727,-0.0787,-0.0666,-0.0962,0.4576,0.6943,-0.1007,1.0696,Control
G09,0.2973,0.2852,0.1027,0.3531,0.9916,1.283,0.0063,0.8911,-0.2622,0.0982,-0.0297,-0.0179,0.3671,0.9327,1.7474,0.1324,0.2211,-0.1002,1.6224,0.004,0.0678,0.5455,0.7107,-0.0188,0.1284,0.5637,0.6083,0.3116,-0.0146,-0.0705,0.6037,0.1735,0.1071,0.0446,-0.0978,0.237,-0.0211,0.6907,1.2488,-0.0864,-0.0233,1.4546,0.3509,1.0413,0.5325,0.2593,0.1537,0.1415,-0.1306,-0.1078,-0.0896,-0.0388,-0.1505,-0.1221,1.6171,-0.0593,-0.0195,-0.0457,2.7602,-0.0819,0.0642,-0.0057,0.9461,0.2606,-0.1006,0.2331,-0.0752,1.0745,0.4167,1.0219,0.5033,0.6463,0.042,-0.0407,0.2053,0.71,1.2773,0.1318,0.0065,0.6517,0.1719,0.7371,0.6951,0.5233,0.1652,0.0398,0.719,-0.1179,0.0414,0.0236,0.0321,-0.0497,0.0446,1.6587,0.1812,0.8548,0.3205,1.2056,0.4609,-0.0536,1.0253,0.6881,0.1201,-0.0104,0.6914,0.8551,0.5579,0.0082,0.547,0.3848,0.2261,0.8539,-0.078,-0.1549,-0.0297,-0.0373,-0.1303,0.098,-0.1119,-0.12,-0.1073,0.86,-0.0699,0.1519,-0.0609,0.3157,0.53,-0.1051,0.9761,Control
G10,0.4191,0.2031,0.1429,0.3902,0.2972,0.7943,0.1402,0.9811,-0.3119,0.087,-0.0334,-0.1156,0.2459,0.978,1.5026,0.1943,0.2335,-0.0454,1.7558,-0.0317,0.0321,0.1509,0.7597,-0.0886,0.238,0.4753,0.5848,0.1409,0.1222,-0.0442,0.4107,-0.0159,0.0427,0.0727,-0.1356,0.1828,-0.0576,0.7257,1.4978,-0.123,-0.2376,1.4244,0.1563,1.1495,0.4435,0.2328,0.0938,0.1982,-0.1101,-0.1509,-0.1604,-0.0345,-0.1642,-0.192,1.4896,-0.0805,0.1185,-0.1543,2.7854,-0.115,0.0229,0.0849,0.6953,-0.0078,0.0641,0.214,0.0494,1.5127,0.3656,1.001,0.6201,0.6482,0.1464,-0.0422,0.0992,0.6399,0.9644,0.2149,-0.1404,0.7963,0.2558,0.6751,0.6633,0.6488,0.1542,-0.061,0.5403,-0.0495,-0.0424,-0.1133,0.0254,-0.0523,0.0132,1.5852,0.2691,0.93,0.1523,1.3634,0.2374,-0.0946,1.139,0.2896,0.1619,-0.0497,0.7195,0.8666,-0.0037,-0.0818,0.561,0.2586,0.1938,0.3536,-0.0997,-0.1178,-0.0632,-0.1104,-0.1831,-0.0159,-0.2305,-0.0821,-0.2022,0.7461,-0.0281,-0.0158,-0.0231,0.4083,0.2964,-0.0751,0.969,BRCACancer
G11,0.281,0.3636,0.1337,0.374,0.7093,0.8536,0.189,0.3502,-0.3819,0.0704,-0.0609,-0.0802,0.3018,0.7488,0.873,0.0488,0.0752,-0.0293,1.2823,0.081,0.3084,0.468,0.452,0.0857,0.0944,0.3614,0.4077,0.2468,0.0246,-0.0641,0.4217,0.2475,-0.0513,0.0904,0.0868,0.2021,0.0385,0.4249,0.7955,0.0834,0.0358,0.8639,0.2189,0.8794,0.4015,0.0865,-0.0084,0.0377,0.0021,0.0115,-0.0318,0.0628,-0.0225,-0.0234,1.0412,0.0287,0.1589,-0.1657,2.193,-0.1819,0.4178,0.0952,0.611,0.0945,-0.1572,0.1248,0.0456,0.9057,0.2513,0.68,0.5212,0.4223,0.0828,-0.1152,0.2433,0.5798,0.5837,0.1094,-0.0027,0.6061,0.1064,0.6367,0.5346,0.43,0.0203,0.1288,0.5448,-0.0865,-0.0228,0.0022,-0.235,-0.0573,-0.1521,1.1513,0.214,0.5916,0.2462,0.7937,0.1696,-0.0293,0.8397,0.3344,0.2607,-0.071,0.5871,0.4875,0.164,0.1019,0.3353,0.2532,0.2405,0.5214,0.0354,-0.0067,-0.0406,-0.0725,-0.1018,0.0674,-0.0563,-0.0791,-0.0742,0.6471,-0.0195,0.0115,-0.2271,0.0964,0.3278,-0.0159,0.4704,BRCACancer
