@relation data

@attribute id string
@attribute 11224 numeric
@attribute 9349 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6160 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 6161 numeric
@attribute 6204 numeric
@attribute 6164 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6165 numeric
@attribute 6207 numeric
@attribute 6168 numeric
@attribute 6208 numeric
@attribute 6167 numeric
@attribute 6209 numeric
@attribute 6169 numeric
@attribute 9045 numeric
@attribute 6210 numeric
@attribute 2197 numeric
@attribute 3921 numeric
@attribute 6155 numeric
@attribute 6217 numeric
@attribute 6154 numeric
@attribute 6152 numeric
@attribute 6159 numeric
@attribute 6158 numeric
@attribute 6157 numeric
@attribute 7311 numeric
@attribute 6156 numeric
@attribute 25873 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 6193 numeric
@attribute 51121 numeric
@attribute 6194 numeric
@attribute 6181 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 4736 numeric
@attribute 6189 numeric
@attribute 5611 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 6138 numeric
@attribute 6173 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6171 numeric
@attribute 6134 numeric
@attribute 6170 numeric
@attribute 6135 numeric
@attribute 6132 numeric
@attribute 23521 numeric
@attribute 6133 numeric
@attribute 6130 numeric
@attribute 2926 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 6230 numeric
@attribute 6235 numeric
@attribute 6176 numeric
@attribute 6175 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6203 numeric
@attribute 6229 numeric
@attribute 6202 numeric
@attribute 6228 numeric
@attribute 6201 numeric
@attribute 6227 numeric
@attribute 6129 numeric
@attribute 6128 numeric
@attribute Class {Control,BRCACancer}

@data
K04,0.1638,1.4047,1.0491,0.2245,0.4872,1.0604,0.7819,0.6217,0.3188,0.5645,1.1228,1.0673,0.971,1.3292,0.925,0.591,0.7699,0.3265,0.4903,0.6668,0.7874,0.5233,0.8735,0.2424,1.1706,0.8471,0.4829,0.155,1.154,0.7155,1.2562,1.0382,0.6282,0.6511,0.3602,0.5151,1.0247,-0.0562,0.4017,-0.0391,1.3273,1.0714,0.8999,0.7984,0.9693,0.8404,0.2561,1.2126,0.9205,0.9359,1.2085,1.2633,0.8749,1.264,0.6018,0.4134,0.4051,0.7964,1.6575,0.2985,0.7614,0.7751,0.8806,0.9592,0.4813,1.0262,0.791,1.2011,1.4153,1.6981,0.9086,0.9129,0.3207,0.393,1.2948,0.8452,0.2985,0.924,0.4294,1.0012,0.9607,0.8096,BRCACancer
K05,0.1835,1.4901,0.8736,0.1518,0.4732,1.1204,0.6778,0.4463,0.1686,0.5684,1.4816,1.199,1.0934,1.3934,0.957,0.6682,0.8122,0.281,0.5175,0.7324,0.8069,0.748,0.689,0.1275,1.3599,0.9499,0.5562,0.0614,1.019,0.8215,1.2622,1.2201,0.7221,0.7788,0.2979,0.3466,0.6593,-0.0601,0.4434,-0.1139,1.301,1.2807,0.7369,1.0714,1.0443,1.0379,0.273,1.2699,0.8555,0.7838,1.1164,1.3509,1.0781,1.3554,0.7156,0.4332,0.5337,1.1218,1.2237,0.2621,0.654,0.7791,0.7159,1.0412,0.4402,0.7942,0.8927,1.2862,1.5694,1.8847,0.6434,0.9069,0.2022,0.3526,1.4271,0.5962,0.3902,0.9502,0.3638,1.3435,0.7528,0.5685,Control
AA3226,0.2274,1.6605,0.8902,0.04,0.7084,0.9693,0.9021,0.6325,0.3363,0.744,1.091,1.3369,1.3794,1.1568,1.1597,0.8238,0.9967,0.3276,0.6129,1.0386,0.815,0.618,0.8107,0.3591,1.3304,0.848,0.5873,0.4339,0.9688,0.7657,1.3859,1.1477,0.5663,0.8169,0.3457,0.7214,0.9224,-0.1053,0.4078,0.1752,1.1516,1.0106,0.8145,0.9691,1.0422,0.791,0.4907,1.2752,0.8109,1.198,1.1622,1.2781,0.8032,1.5695,0.6374,0.4775,0.3959,0.7533,1.2047,0.2644,0.9981,0.6784,0.8138,1.2119,0.5704,1.0525,0.9365,1.3025,1.3093,1.7788,0.7319,0.9968,0.3317,0.522,1.4784,0.8774,0.2499,1.089,0.5534,0.9881,0.991,0.926,Control
AB3227,0.0963,1.4495,0.8172,0.0012,0.508,1.0643,0.8198,0.6002,0.2861,0.748,1.098,1.355,1.0489,1.165,0.8879,0.7603,0.8465,0.1821,0.5621,0.9291,0.7902,0.7223,1.0841,0.214,1.1762,0.8041,0.5063,0.1575,1.0385,0.751,1.4648,1.008,0.2108,0.7913,0.3843,0.3665,0.7627,-0.0183,0.2563,-0.0758,1.2025,1.0398,0.7838,0.8377,1.0912,0.9527,0.3969,1.6114,0.6879,0.9676,1.1099,1.2274,0.8774,1.5335,0.5846,0.46,0.3257,0.8386,1.3906,0.5136,0.8555,0.662,0.8086,1.2676,0.3604,1.118,0.8008,1.3095,1.5828,1.9157,0.9186,0.9251,0.4797,0.2779,1.5023,0.735,0.1902,1.3414,0.4057,0.9352,0.8096,0.7324,Control
AC3228,0.2547,1.6822,0.9612,0.0882,0.6881,0.9569,0.9926,0.9954,0.4673,0.802,1.2994,1.5355,1.3389,1.4977,1.2086,0.9313,1.0554,0.2986,0.7265,1.113,1.0565,0.6082,1.426,0.3413,1.3036,0.914,0.6255,0.4097,1.0745,1.0102,1.5086,1.4111,0.4245,0.7065,0.2733,0.6236,1.1134,-0.056,0.4968,0.0122,1.4027,0.9986,0.9274,0.9038,1.1037,1.0214,0.5102,1.3737,0.8864,1.1632,0.9214,1.4685,0.8179,1.5951,0.6694,0.5536,0.6235,0.7673,1.6435,0.521,1.178,0.763,0.8156,1.3163,0.5542,1.0654,0.8974,1.3408,1.6609,1.831,1.1162,1.1126,0.3656,0.4967,1.352,1.0753,0.4032,1.1913,0.6328,1.12,0.8481,0.9404,Control
AD3231,0.0897,1.5044,0.8036,-3e-04,0.5781,0.9116,0.8402,0.7622,0.3356,0.7107,1.0606,1.268,1.1487,1.1329,0.9655,0.7274,0.7571,0.1353,0.3944,0.8507,0.4482,0.5748,1.1742,0.1833,0.9674,0.773,0.332,0.1609,1.2482,0.667,1.424,1.0005,0.3207,0.6727,0.3674,0.4027,0.7955,0.0101,0.3347,0.1316,1.1058,0.9182,0.7754,0.7362,0.9491,0.9274,0.428,1.2787,0.7831,1.0689,1.3679,1.1596,0.8779,1.2847,0.5065,0.4749,0.2321,0.7255,1.4026,0.2485,0.8562,0.627,0.6964,1.2051,0.3766,1.0533,0.5202,1.1635,1.41,1.722,0.9967,0.8895,0.2155,0.2386,1.543,0.9225,0.2853,1.3967,0.5889,0.8125,0.7562,0.712,Control
AE1543,0.1182,1.7401,0.9993,0.1871,0.3978,1.2464,1.0189,0.7455,0.267,0.6887,1.4425,1.6267,1.2775,1.4642,1.0257,0.8775,0.7707,0.2258,0.6892,0.9538,0.8849,0.6418,1.0908,0.3735,1.2794,0.8689,0.6444,0.1436,1.1269,0.7459,1.4649,1.3412,0.3293,0.6535,0.2103,0.4434,1.0728,-0.0459,0.3183,-0.1333,1.5028,1.1247,0.5743,0.6768,1.1413,0.8925,0.3442,1.6168,0.9862,1.1979,0.9736,1.4579,0.8457,1.3882,0.7173,0.5077,0.4218,0.9975,1.6514,0.549,1.0575,0.7701,0.7254,1.2478,0.4688,0.8756,0.5673,1.0713,1.5558,1.8377,1.1329,0.9539,0.3432,0.4405,1.3416,0.8941,0.2056,1.2946,0.6751,0.9039,0.9767,0.8487,Control
AF3229,0.1392,1.468,0.8217,0.0379,0.6283,0.8508,0.9444,0.7783,0.3159,0.5127,0.9155,1.5481,1.2201,1.314,1.1688,0.7307,0.7803,0.2987,0.4766,1.0895,0.6545,0.3167,1.3399,0.2823,0.6398,0.6896,0.4317,0.3951,0.9283,0.6191,1.2324,1.1035,0.5844,0.611,0.3633,0.6121,0.6367,-0.0764,0.3773,-0.0618,1.097,0.8733,0.7601,0.8481,0.9804,0.7735,0.1707,1.1466,0.7174,1.1822,0.9567,1.2294,0.836,1.1971,0.6954,0.5204,0.2205,0.6253,1.1532,0.3178,0.9488,0.7154,0.7483,1.2914,0.4212,1.3009,0.4074,1.1605,1.1577,1.4408,0.747,0.8919,0.2974,0.4027,1.2241,1.0226,0.5105,1.2616,0.5906,0.9078,0.7789,0.9518,Control
AG3230,0.0301,1.3519,0.5955,0.0537,0.4947,1.0086,0.7208,0.6238,0.189,0.4773,0.8261,0.8762,1.1538,1.2037,0.7488,0.593,0.5616,0.2652,0.4383,0.8995,0.802,0.2815,0.9704,0.1693,1.1428,0.6449,0.3763,0.1952,0.7837,0.6653,1.272,1.1364,0.3605,0.4444,0.2246,0.2896,0.8205,0.0602,0.3697,-0.0532,1.0548,0.9333,0.6952,0.6469,0.9291,0.6968,0.2461,1.0582,0.7457,0.7875,1.0118,1.1494,0.6794,1.2548,0.4573,0.2206,0.2801,0.743,1.2005,0.1528,0.8274,0.6072,0.4666,0.9002,0.2119,1.0415,0.4198,0.9151,1.2168,1.5415,0.6368,0.8618,0.1821,0.2534,0.6549,0.7942,0.0126,1.6712,0.4246,1.0128,0.6259,0.6561,Control
AH3232,0.0795,1.3763,0.9584,0.1307,0.4527,0.9961,0.8168,0.7976,0.2351,0.7521,1.0369,1.5201,1.2379,1.2498,1.2085,0.7073,0.6921,0.2445,0.5873,0.9849,0.818,0.4511,1.1141,0.2239,0.9527,0.7761,0.5274,0.0576,1.0041,0.8648,1.3374,0.9855,0.3092,0.6271,0.2813,0.5076,0.875,-0.0786,0.3854,-0.1934,1.2476,0.9802,0.5825,0.827,1.0139,0.9472,0.361,1.4301,0.8428,1.0242,0.8055,1.4712,0.938,1.3683,0.3396,0.3686,0.1931,0.7515,1.2949,0.4356,0.9742,0.6063,0.8557,1.3218,0.4668,0.7898,0.6417,1.207,1.5143,1.769,0.9114,1.0619,0.3826,0.3747,0.925,1.001,0.0166,1.3513,0.5218,0.8592,0.842,0.8813,Control
AI3233,0.1461,1.4637,0.9662,0.0951,0.6265,1.5426,1.0121,0.897,0.4103,0.9044,1.1114,1.3832,1.2919,1.4399,1.1527,1.0148,1.0283,0.3317,0.5827,1.1156,0.9993,0.8639,1.1494,0.2663,1.2299,0.9161,0.6252,0.2036,1.2337,0.8817,1.5275,1.4061,0.3028,1.0499,0.2911,0.5114,1.1608,-0.0498,0.3526,0.1743,1.3959,1.1581,0.9129,0.9127,1.063,1.1756,0.4364,1.7087,0.9152,1.0779,1.0654,1.4911,0.9365,1.536,0.2683,0.6109,0.4201,0.8078,1.5392,0.5957,0.8302,0.8505,0.8596,1.475,0.4797,1.2971,0.804,1.4068,1.6174,2.0169,1.0363,1.1248,0.6063,0.579,1.5568,0.9362,0.3619,1.3013,0.5569,0.9833,0.9265,0.757,Control
AJ3234,0.0828,1.5925,0.902,0.1176,0.4794,0.7981,0.9762,0.5757,0.2567,0.6228,1.2764,1.2359,1.2363,1.4558,0.9763,0.6021,1.0102,0.1972,0.5331,0.8491,0.7495,0.8399,1.0336,0.2568,1.0961,0.7493,0.5606,0.0344,1.3641,0.7181,1.7307,0.8816,0.2331,0.6643,0.2272,0.4441,0.8385,-0.1472,0.3225,-0.045,1.1539,1.2421,0.6198,0.8766,1.0389,0.8743,0.2538,1.7025,0.8047,1.2287,1.1214,1.2846,1.0674,1.2782,0.2871,0.5005,0.2247,0.9344,1.5576,0.4733,0.753,0.8791,1.1098,1.3938,0.4078,1.2297,0.7057,0.9997,1.4955,1.9467,0.9724,0.923,0.2629,0.3498,1.8299,0.6312,0.2392,0.6576,0.4978,0.9979,0.6597,0.6507,Control
AK3235,0.1751,1.6207,0.8597,0.0547,0.5939,1.2394,1.049,0.7968,0.4175,0.8451,1.1712,1.4162,1.2928,1.582,1.0076,0.9129,1.1062,0.1522,0.5227,1.0227,0.8685,0.8261,0.9972,0.3532,1.1665,0.8934,0.6043,0.2254,0.9695,0.8229,1.3891,1.3277,0.2489,0.595,0.2069,0.4564,0.8692,-0.01,0.2899,0.1451,1.3255,1.0812,0.9334,0.806,1.0915,0.9177,0.438,1.7186,0.9455,1.2564,1.0415,1.3192,0.883,1.6674,0.1847,0.3215,0.2794,0.8482,1.6763,0.3578,0.9521,0.709,0.8028,1.3392,0.4815,1.2116,0.7441,1.4484,1.6379,1.9633,1.0128,0.9586,0.4463,0.4516,1.4771,0.7962,0.3819,1.6016,0.5029,0.9119,1.1692,0.7325,Control
AL3236,0.2377,1.6002,0.8941,0.1533,0.4363,1.2537,0.8166,0.9919,0.2335,0.7567,1.0424,1.646,1.4242,1.5698,0.8031,0.8425,0.8646,0.2637,0.3791,0.6909,0.7707,0.899,1.2031,0.3303,1.6171,0.8112,0.525,0.2716,1.2872,1.0421,1.3024,0.8997,0.2647,0.7435,0.2113,0.2493,1.1623,0.0325,0.33,0.0567,1.283,1.1489,0.9682,0.8463,1.113,1.2826,0.308,1.5547,1.1809,1.1845,1.0945,1.4616,0.7032,1.6785,0.4569,0.2833,0.4282,0.6619,1.8852,0.4487,0.5781,0.6504,0.677,1.4297,0.6119,0.9413,0.978,1.0173,1.658,2.2324,1.0763,0.8822,0.3529,0.4251,1.1795,0.8845,0.1959,1.3788,0.5241,0.9632,1.269,0.7481,Control
AM3237,0.1605,1.4534,0.9943,0.0677,0.4755,1.2471,0.9861,0.7809,0.3609,0.8177,1.5488,1.3537,1.3237,1.4936,0.9753,0.8682,1.1032,0.357,0.7356,1.1331,0.9296,0.9016,1.3604,0.3564,1.4151,0.9135,0.7679,0.3298,0.9595,1.0461,1.3494,1.2645,0.4294,0.9518,0.3698,0.4121,1.0077,-0.0031,0.39,-0.0809,1.3086,1.1044,0.8483,1.0268,1.1675,1.0057,0.5501,1.7238,0.8506,1.1047,1.0709,1.3918,0.8255,1.7269,0.7013,0.6024,0.4016,0.9331,1.7134,0.3441,0.9562,0.7144,1.053,1.3559,0.474,1.233,1.0073,1.423,1.6144,2.0955,1.0677,0.8759,0.6341,0.431,1.3394,0.7824,0.2375,1.6871,0.4374,1.0255,1.0287,0.7826,Control
AN757,0.1993,1.3842,0.6834,0.1127,0.5108,0.9964,0.6221,0.6168,0.2381,0.5478,0.8327,1.149,1.1212,1.1633,0.9454,0.6785,0.7918,0.2145,0.5241,0.8292,0.7562,0.3947,0.8407,0.2042,1.1107,0.8976,0.4097,0.3665,0.7654,0.6835,1.2746,1.0821,0.247,0.7724,0.1472,0.5132,0.8475,-0.012,0.3542,0.053,1.186,0.856,0.87,0.527,0.949,0.6159,0.3043,0.9962,0.7061,0.8185,0.9582,1.2398,0.7508,1.347,0.7615,0.3414,0.3429,0.7511,1.1014,0.158,0.8171,0.5094,0.6039,0.8629,0.2672,1.0343,0.5367,0.8587,1.3191,1.4316,0.584,0.7298,0.3685,0.3289,1.3473,0.8953,0.2725,1.4645,0.3627,0.805,0.9363,0.772,Control
C474,0.0573,1.6974,0.8839,0.1548,0.2816,1.0326,0.6729,0.5925,0.2797,0.4619,0.9915,1.2408,1.0644,1.154,0.7774,0.6418,0.6602,0.2336,0.5472,0.7626,0.7307,0.65,0.6728,0.1542,1.3486,0.7538,0.3315,0.2163,0.7894,0.5314,1.2258,1.25,0.4478,0.5537,0.2813,0.4491,0.7728,0.0643,0.421,-0.1971,1.2745,0.9987,0.4514,0.5603,0.9279,0.6569,0.2225,1.0918,0.7588,0.9359,1.0632,1.3932,0.6468,1.1553,0.4969,0.2431,0.3988,0.7465,1.4649,0.2369,0.8722,0.6449,0.5674,0.9618,0.2535,0.7764,0.6067,1.0462,1.1477,1.2969,1.009,0.8312,0.0852,0.3864,1.6379,0.764,0.5406,1.2795,0.5506,0.5313,0.7356,0.674,Control
D480,-0.0722,0.9932,0.6701,0.1981,0.3014,1.0504,0.846,0.4512,0.1935,0.5002,0.9986,0.9581,0.8823,1.1531,0.7872,0.5487,0.6939,0.1908,0.4712,0.5832,0.56,0.5096,0.8865,0.0818,0.9662,0.7386,0.2317,0.0542,0.836,0.6956,1.055,1.2951,0.424,0.4777,0.1178,0.4278,0.7344,-0.0737,0.2133,0.0127,1.2065,0.8741,0.7096,0.4771,0.8713,0.4478,0.2141,1.267,0.546,0.9717,1.1106,1.2218,0.4398,1.2003,0.4652,0.1789,0.307,0.9211,1.2517,0.4234,0.5125,0.6237,0.4165,0.893,0.3819,0.8684,0.5937,1.0619,1.5682,1.5046,0.7311,0.9861,0.1828,0.0517,1.2604,0.4166,0.1733,1.1876,0.3901,0.675,0.5639,0.504,Control
E519,-0.0611,1.0921,0.5358,0.1522,0.3239,0.8553,0.1612,0.1896,0.0991,0.2745,0.8898,0.7515,0.7187,0.6279,0.637,0.5324,0.6001,0.1384,0.2781,0.5227,0.5594,0.5445,0.2473,0.0711,1.124,0.7789,0.1358,0.2924,0.7336,0.4525,1.1123,0.54,0.2409,0.5755,0.2543,0.2637,0.5027,-0.03,0.2392,-0.104,0.8686,0.8171,0.5307,0.4892,0.8215,0.486,0.1055,0.7511,0.424,0.4729,1.1113,0.9777,0.4397,1.1503,0.568,0.2844,0.2432,0.7751,0.901,0.3885,0.4586,0.5797,0.6211,0.485,0.2206,0.8829,0.5672,0.8078,1.1972,1.1237,0.715,0.5474,0.3661,0.2079,1.1223,0.6256,0.1622,0.6254,0.156,0.8496,0.4736,0.466,Control
F548,0.0176,1.2535,0.607,0.155,0.466,1.2246,0.6132,0.2926,0.0737,0.5896,1.4053,0.9902,0.7191,0.9549,0.8503,0.5629,0.8045,0.1169,0.2087,0.5616,0.4342,0.4254,0.7804,-0.0051,1.1196,0.6143,0.2563,0.1663,0.6469,0.3524,0.8355,1.2187,0.183,0.6416,-0.0342,0.5344,0.9303,-0.1849,0.2788,-0.1618,1.2785,0.8084,0.6708,0.4486,0.8071,0.6276,0.1141,1.0006,0.6434,0.8572,0.6989,1.0213,0.5891,1.3887,0.816,0.2459,0.1458,1.0426,1.2343,0.2161,0.6476,0.5011,0.4336,0.6953,0.2561,0.7538,0.5447,1.1313,1.3438,1.3114,0.345,0.7049,0.1934,0.0286,0.8298,0.6014,0.1774,1.1827,0.2802,0.9887,0.8125,0.4559,Control
G660,0.1467,1.153,0.514,0.1716,0.2368,0.9367,0.2951,0.3637,0.0454,0.4197,0.9616,0.8272,0.8542,1.0906,0.7235,0.398,0.4404,0.2945,0.3368,0.6037,0.5781,0.3402,0.6356,0.0216,1.4315,0.6605,0.2125,0.1511,0.7632,0.5218,1.2287,1.079,0.6209,0.1419,0.1783,0.3189,0.4818,-0.0726,0.323,0.0536,1.0851,0.951,0.5142,0.3948,0.812,0.4853,0.0424,0.546,0.8558,0.5983,0.9024,1.0312,0.3855,1.2906,0.2537,0.0504,0.467,0.7396,1.3988,0.2109,0.5821,0.5545,0.6083,0.3461,0.1227,0.9308,0.7684,0.8917,1.1188,1.3737,0.5,0.6703,0.1877,0.1988,1.6054,0.466,0.1056,1.0594,0.2649,1.1148,0.242,0.2383,Control
H663,0.0946,1.5228,0.6443,0.0275,0.4333,0.9612,0.7182,0.6104,0.1829,0.6498,1.0711,1.2127,0.9678,1.1694,1.0031,0.6358,0.8143,0.1857,0.5245,0.9009,0.6388,0.5645,1.1931,0.1837,1.4502,0.7747,0.2464,0.2442,0.7837,0.8066,1.3862,1.1065,0.4468,0.5503,0.3515,0.3163,0.8587,-0.0315,0.362,-0.0354,1.3725,1.0134,0.7213,0.8956,1.0179,0.8403,0.198,1.1821,0.7785,0.9362,1.1431,1.2066,0.733,1.2952,0.6209,0.3909,0.2631,0.793,1.5374,0.1678,0.8311,0.6822,0.6743,0.9272,0.3618,1.018,0.6291,1.1644,1.4213,1.6896,0.8075,1.0204,0.1942,0.1698,1.2801,0.8404,0.2394,0.9896,0.4724,1.2551,0.8249,0.6435,Control
I782,0.2175,1.7371,1.0942,0.1568,0.4105,1.3344,0.9936,0.8835,0.2489,0.7561,1.1346,1.5538,1.3049,1.5243,1.2899,0.7864,0.8747,0.4122,0.6707,0.9586,1.1145,0.7405,1.2579,0.34,1.2561,0.8937,0.5627,0.2867,0.9268,0.8563,1.3647,1.4898,0.509,0.9827,0.3428,0.6357,1.1571,-0.2539,0.565,-0.1139,1.7096,1.1336,0.7807,1.0429,1.0997,1.0963,0.3597,1.5814,0.9772,1.1341,0.8433,1.4523,1.0509,1.6073,0.8395,0.6602,0.4506,1.0007,1.7374,0.4388,0.9709,0.7942,1.0311,1.1531,0.453,0.8502,0.6707,1.4773,1.4288,2.0246,1.2652,1.1727,0.4378,0.6294,1.0658,0.8956,0.4752,1.6459,0.6132,1.0276,1.031,0.8907,Control
J787,0.2474,1.5279,0.7636,0.1304,0.4696,0.9137,0.8091,0.4941,0.2078,0.5169,1.1446,1.0594,1.1491,1.1582,0.9211,0.5478,0.7717,0.469,0.5362,0.6768,0.8255,0.601,0.6036,0.3178,1.5287,0.8685,0.4056,0.2475,0.8549,0.7841,1.5001,1.335,0.7549,0.6462,0.3445,0.4591,0.9728,0.0182,0.4739,0.0352,1.3153,1.0024,0.8849,0.5687,1.0093,0.6021,0.3157,1.2428,0.7113,0.8097,1.2991,1.3577,0.8392,1.3993,0.5946,0.4544,0.3504,0.8505,1.4424,0.4045,0.7741,0.739,0.6153,0.9028,0.399,1.1579,0.5576,0.9941,1.3901,1.5734,0.9586,1.0759,0.4287,0.5489,1.7499,0.7644,0.4124,1.5231,0.4683,1.122,1.0225,0.7176,Control
K1162,0.188,1.5889,0.8622,0.0937,0.5842,1.1241,0.8797,0.6538,0.3358,0.6748,1.2493,1.2464,1.0924,1.4727,1.2715,0.8828,1.091,0.2267,0.5316,0.88,0.7538,0.7102,1.0999,0.3185,1.2272,0.8222,0.3723,0.2234,0.9327,0.6846,1.3098,1.011,0.5791,0.724,0.3328,0.5801,0.9181,-0.1962,0.3699,-0.0616,1.2321,0.9891,0.8035,0.828,1.0972,1.0604,0.1802,1.2083,0.8499,1.0836,0.9016,1.2488,1.0272,1.6536,0.7051,0.4791,0.5294,0.7443,1.7756,0.2186,1.0432,0.8126,0.8257,1.0939,0.4951,1.3953,0.8571,1.1071,1.3372,1.7665,0.6982,0.8483,0.387,0.3863,1.4444,0.9513,0.4141,1.1172,0.4631,1.2315,0.7224,0.8492,BRCACancer
L1176,-0.0387,1.2312,0.7388,0.0839,0.5656,0.8252,0.9536,0.8638,0.3767,0.6128,1.0082,1.2506,1.2569,1.2543,1.0145,0.6364,0.7742,0.1914,0.4939,0.8791,0.7207,0.1788,1.1917,0.4007,1.2096,0.8692,0.3438,0.3054,1.0177,0.8623,1.1373,1.2589,0.1172,0.5245,0.3202,0.5722,0.7594,-0.2038,0.5407,0.0824,1.2631,0.9785,0.9002,0.6159,0.9277,0.802,0.2646,1.4663,0.7679,1.1954,1.1465,1.2178,0.8196,1.1618,0.5421,0.5157,0.14,0.5258,1.2545,0.1228,0.9369,0.6175,0.7312,1.1521,0.3972,1.1349,0.3906,1.0042,1.3976,1.684,0.8581,0.7905,0.2087,0.2085,1.1127,0.8505,0.3291,1.4386,0.5274,0.7924,0.4842,0.7952,BRCACancer
M1263,0.2132,1.8974,1.1513,0.088,0.5705,1.2245,1.1196,0.7839,0.3461,1.1491,1.5689,1.6543,1.2542,1.7015,1.1484,0.9046,1.2389,0.2412,0.7123,1.1677,1.1608,1.0139,1.2414,0.4073,1.2425,1.0948,0.8354,0.4382,1.2193,1.001,1.5284,1.4147,0.6256,0.9172,0.2988,0.6004,1.187,-0.0515,0.47,-0.0396,1.8143,1.2906,0.71,1.1783,1.2454,1.1427,0.4428,1.8526,1.2152,1.1796,1.2168,1.4929,0.9349,1.8201,0.8582,0.657,0.5048,1.2233,2.0625,0.5006,1.0669,0.9202,0.9578,1.542,0.7179,0.9845,1.2018,1.6385,1.9235,2.1247,1.1884,1.2003,0.6069,0.623,1.6273,1.0279,0.4192,1.4592,0.7073,1.3441,1.421,0.9016,BRCACancer
P1075,0.19,1.6684,1.2131,0.2144,0.2939,1.3162,0.9723,0.5931,0.3023,0.6931,1.2339,1.5926,1.1477,1.4257,1.0388,0.9676,0.7029,0.2577,0.6624,0.8532,1.0183,0.8031,0.7692,0.1703,1.3743,1.0032,0.4424,0.0091,1.1658,0.936,1.2781,1.4422,0.5639,0.7837,0.299,0.4412,1.0447,-0.2277,0.2795,0.0189,1.5588,1.0746,0.5952,0.8774,1.1113,1.1021,0.2957,1.7561,0.8628,1.1356,1.0017,1.6181,1.0333,1.2375,0.7946,0.6791,0.3959,0.8079,1.9601,0.6215,0.76,0.8572,0.967,1.3637,0.5511,0.5886,0.7752,1.345,1.3208,1.9091,1.4146,1.2907,0.39,0.4996,1.255,0.7065,0.6145,1.1369,0.4438,0.7856,1.2614,0.8579,BRCACancer
Q1080,0.0579,0.8981,0.728,0.1836,0.152,0.8066,0.5858,0.2085,0.1726,0.3305,1.0269,0.6794,0.9279,1.0588,0.6256,0.651,0.453,0.1985,0.2968,0.6092,0.6079,0.6665,0.709,0.1101,1.4361,0.6778,0.1776,0.0426,0.8789,0.5719,1.2785,1.2788,0.7062,0.6824,0.1656,0.7571,0.4735,-0.0391,0.3579,-0.0818,1.026,1.1047,0.6231,0.6572,0.8911,0.598,0.245,0.8414,0.8104,0.8271,0.709,0.9657,0.6448,1.1585,0.9182,0.3312,0.383,0.7318,1.1973,0.3801,0.4371,0.6076,0.7792,0.4568,0.2853,0.9672,0.8291,1.3991,1.4807,1.3526,0.6996,0.8523,0.1101,0.1175,1.0446,0.2983,0.5049,0.8156,0.139,1.2058,0.0686,0.1979,BRCACancer
R1104,0.2595,1.6012,0.7267,0.1571,0.6219,0.9339,0.8034,0.943,0.3994,0.7429,1.2008,1.1335,1.2271,1.2363,1.0743,0.6877,0.6381,0.3571,0.5897,1.0161,0.8195,0.5857,1.3193,0.2466,1.35,0.8941,0.4725,0.2738,0.9294,0.811,1.2297,1.2821,0.5307,0.5278,0.3977,0.6055,1.0156,-0.0638,0.5217,0.0219,1.1872,1.0321,1.0355,0.7311,1.0808,0.8416,0.3295,1.0909,0.8916,0.8345,1.1764,1.1885,0.6443,1.4688,0.5794,0.5252,0.4801,0.6806,1.5354,0.256,0.9585,0.7167,0.7443,0.9277,0.3412,1.2799,0.8439,0.9464,1.5202,1.6163,0.8395,1.0785,0.3694,0.592,1.4068,0.8627,0.2935,1.6661,0.5961,1.0653,0.7632,0.7859,BRCACancer
S1133,0.1566,1.647,0.9217,0.1598,0.5949,1.0168,0.8889,0.5129,0.3017,0.5444,1.375,1.2817,1.1717,1.2362,1.1467,0.8221,0.9007,0.2954,0.5023,0.7752,0.6075,0.8256,0.8656,0.2619,1.1981,0.7783,0.47,0.2349,1.1173,0.703,1.4425,1.2479,0.6268,0.6888,0.2858,0.6232,0.9718,-0.0662,0.3164,0.0131,1.2741,1.009,0.7177,0.7468,1.0476,0.8885,0.3253,1.3045,0.9165,1.0674,1.0377,1.2415,0.9136,1.6,0.7395,0.4233,0.4445,0.7643,1.5995,0.4013,0.8338,0.7505,0.6886,1.0824,0.4574,0.7745,0.916,1.2428,1.2582,1.5389,0.9593,1.0346,0.2864,0.3895,1.2544,0.7421,0.4266,1.1834,0.4407,1.026,0.7887,0.7997,BRCACancer
