@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10800 numeric
@attribute 109 numeric
@attribute 11261 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 113026 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 1139 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1812 numeric
@attribute 1816 numeric
@attribute 185 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2064 numeric
@attribute 2065 numeric
@attribute 2066 numeric
@attribute 2149 numeric
@attribute 2185 numeric
@attribute 22953 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 291 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 292 numeric
@attribute 2925 numeric
@attribute 3269 numeric
@attribute 3274 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3973 numeric
@attribute 4638 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 5021 numeric
@attribute 5023 numeric
@attribute 5024 numeric
@attribute 5025 numeric
@attribute 5027 numeric
@attribute 51196 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5350 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56413 numeric
@attribute 56848 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5733 numeric
@attribute 5737 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6261 numeric
@attribute 6262 numeric
@attribute 6263 numeric
@attribute 63928 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 683 numeric
@attribute 6865 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7201 numeric
@attribute 7220 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 777 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 83447 numeric
@attribute 84812 numeric
@attribute 85366 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8877 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 89869 numeric
@attribute 9127 numeric
@attribute 91807 numeric
@attribute 952 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__I04,0.0556,-0.0318,1.5197,0.3701,1.459,-0.0201,-0.0288,2.0877,0.0447,-0.0222,0.0171,-0.0137,-0.1087,0.213,0.6471,0.1577,0.0212,-0.0291,-0.0853,0.5103,1.1176,0.0052,0.1617,-0.1548,0.1786,0.0022,-0.05,-6e-04,-0.0211,0.1017,0.3484,-0.0869,-0.0606,1.2154,1.055,0.0485,0.1336,0.1799,1.7422,0.1724,0.725,3e-04,-0.1061,-0.0294,0.0677,0.179,-0.0376,-0.0775,0.4425,-0.051,-0.0814,0.7484,-0.0739,-0.0648,-0.1025,-0.0828,0.0046,0.1561,-0.0779,0.0012,0.8173,0.4395,0.5248,0.7827,-0.0711,0.1564,-0.0793,0.0262,0.1744,0.0468,1.5421,1.3234,1.6763,0.0017,0.0413,1.2396,0.1384,1.3092,-0.0569,0.5947,0.9062,-0.0565,-0.0325,-0.0369,0.1788,-0.0048,0.1694,0.0378,-0.109,0.6769,1.2758,0.0733,0.55,1.7538,0.7672,-0.0479,0.4688,1.6565,0.4533,-0.0479,0.3239,0.2574,0.4533,0.814,0.9158,0.8839,1.0288,1.0515,-0.0805,0.177,0.6024,-0.0037,0.9844,0.4016,0.3269,1.149,0.2469,-0.0133,-0.0188,-0.183,-0.0682,0.0155,-0.0426,-0.0863,0.0502,0.0131,0.1615,-0.0432,1.2107,0.0363,-0.0474,-0.0597,-0.0269,0.2456,-0.0407,0.088,0.2804,0.3999,1.2512,-0.0162,0.0096,-0.0682,-0.0071,0.0232,-0.0283,2.2257,0.9998,2.5186,0.2201,0.9104,0.1261,0.1151,0.5143,0.536,-0.0531,-0.0097,-0.0572,-0.015,-0.0155,0.318,0.2192,0.0717,0.0225,-0.0719,0.0438,-0.0457,0.7688,-0.1078,Control
Utah__I05,0.0863,0.0349,1.2487,0.3088,1.3253,0.0681,-0.002,1.7844,0.1224,-0.0759,-0.0415,0.0061,-0.1306,0.1537,0.5456,0.1343,-0.0165,-0.0143,-0.1221,0.2945,1.0943,0.0386,0.2262,0.0747,0.4886,0.1574,-0.0535,-0.0328,-0.0108,0.1337,0.3418,-0.0266,-0.0605,0.9898,0.9572,0.0551,0.1252,0.1335,1.6003,0.1385,0.6242,-0.0068,-0.0947,-0.0373,0.0277,0.0936,-0.0758,-0.1001,0.2441,-0.0398,-0.0536,1.0001,-0.0409,0.0506,-0.1396,-0.0828,-0.0427,0.0975,0.0148,0.0064,0.6769,0.3822,0.4608,0.6968,0.0025,0.2387,-0.0704,0.0714,0.1455,0.0282,1.4362,1.2455,1.6249,0.0621,0.0667,0.9821,0.1423,0.9449,0.0034,0.5343,0.8146,-0.0956,0.0033,-0.0771,0.1538,0.0339,0.1624,-0.0078,-0.1115,0.6497,1.1795,0.1022,0.5687,1.8093,0.7516,-0.0529,0.4056,1.4939,0.4728,-0.0414,0.3372,0.2551,0.2918,0.7046,0.7569,0.7442,1.0256,0.9506,-0.0475,0.1877,0.5744,0.0746,0.8063,0.356,0.2548,0.7484,0.1954,0.0165,0.0354,-0.1036,-0.0724,-0.0036,-0.0225,-0.0972,-0.1098,0.0776,0.1771,-0.1573,0.9635,0.0638,-0.0543,-0.0836,0.1392,0.3283,0.0999,0.0823,0.2397,0.1878,1.1604,8e-04,-0.0146,-0.0678,-0.0013,-0.0083,-0.022,2.0293,0.8023,2.5178,0.2094,0.6416,0.1791,0.1128,0.3625,0.4786,-0.1068,-0.0419,0.0046,-0.0068,0.0208,0.3415,0.2737,0.0684,-0.0561,-0.1012,0.0294,-0.0453,0.4675,-0.0047,Control
Utah__I06,0.0783,-0.0125,1.3599,0.2552,1.3621,0.0077,-0.0037,1.7655,0.0764,-0.0303,-0.0424,-0.0245,-0.1248,0.1731,0.4461,0.0986,-0.036,-0.0078,-0.1236,0.3079,1.0768,0.0227,0.1843,-0.1335,0.4297,0.057,0.0021,-0.0537,-0.0024,0.0817,0.3706,-0.0703,-0.059,1.3062,0.9478,0.0754,0.1674,0.1139,1.096,0.1458,0.5639,-0.0232,-0.0684,-0.0433,0.0379,0.0877,-0.1003,-0.0755,0.4113,-0.1323,-0.0367,0.5593,-0.0573,-0.0648,-0.0994,-0.0733,0.0176,0.1519,-0.0781,0.0153,0.7225,0.4075,0.4603,0.694,0.0091,0.1636,-0.1018,-0.0034,0.0842,-0.0194,1.4218,1.1076,1.7026,0.0221,0.0745,1.2623,0.0999,0.8036,-0.0465,0.425,0.6284,-0.0584,-0.0517,-0.0513,0.1778,0.0214,0.2123,0.0219,-0.1245,0.5897,1.0633,0.0547,0.5501,1.6598,0.6412,-0.0522,0.3904,1.3447,0.4636,-0.121,0.6194,0.2251,0.4696,0.7027,0.8544,0.9069,0.9124,0.9851,-0.1098,0.125,0.5377,-0.0485,0.8361,0.2735,0.2127,1.0141,0.1953,-0.0128,-0.0538,-0.1084,-0.0373,-0.0346,-0.0401,-0.0887,-0.0105,0.005,0.2317,-0.1041,0.989,-0.051,-0.063,-0.0595,-0.009,0.2088,0.0149,0.0828,0.3108,0.2783,1.2753,-0.0311,0.0483,-0.0711,-0.0022,0.0271,-0.0027,2.1685,0.7101,2.2271,0.0536,0.7727,0.2447,0.1233,0.4244,0.4374,-0.0663,-0.0228,-0.084,-1e-04,-0.0583,0.1616,0.2436,0.0488,-0.018,-0.0484,0.0967,-0.0379,0.6104,-0.0942,Control
Utah__I07,-0.0029,-0.0272,1.2969,0.3729,1.2919,-0.0159,-0.0044,2.1087,0.0783,-0.0741,-0.1218,-0.1151,-0.1296,0.3797,0.5727,0.0856,-0.1553,-0.0504,-0.1505,0.2101,1.5295,-0.0579,0.2329,-0.1281,0.2453,0.0322,-0.0698,-0.0731,-0.0377,0.2184,0.367,-0.0456,-0.0688,1.0183,1.3236,-0.1041,0.2302,0.1834,1.5624,0.2859,0.7764,-0.0982,-0.1108,-0.1058,-0.0691,0.2489,-0.093,-0.1822,0.3294,-0.0565,-0.0646,1.5748,-0.0968,-0.0286,-0.1553,-0.0724,6e-04,-0.0683,-0.025,-0.1225,1.082,0.6107,0.6397,0.8969,-0.0312,0.0963,-0.1054,-0.0631,0.1801,0.0209,1.6432,1.2442,1.868,0.0148,0.0299,1.33,-0.0482,0.8127,-0.1247,0.7155,1.1971,-0.1016,-0.0776,-0.0569,0.3955,0.015,0.2995,-0.2359,-0.1356,0.7913,1.3009,-0.0039,0.5884,2.0603,0.9249,-0.0756,0.4556,1.5563,0.7317,-0.0772,0.1451,0.2454,0.6049,1.0383,1.205,1.1484,1.1898,0.9357,-0.0628,0.2808,0.8782,-0.0074,0.9942,0.526,0.3875,1.2942,0.0949,-0.0559,-0.0197,-0.1775,-0.0295,-0.0387,-0.0727,-0.1186,-0.0676,-0.0499,0.3964,-0.1137,1.2378,0.066,-0.0897,-0.1542,0.0564,0.2433,-0.0331,0.1711,0.3599,0.5467,1.3242,-0.0538,-0.0361,-0.133,-0.0167,-0.0098,-0.0388,2.2531,1.4328,2.0831,0.124,0.8957,0.1918,0.0629,0.6308,0.6701,-0.1411,8e-04,-0.0799,-0.0314,-0.1551,0.2652,0.2271,-0.0014,-0.0633,-0.0309,0.046,-0.0618,0.728,-0.1726,Control
Utah__I08,0.0377,-0.034,1.2339,0.3824,1.0552,0.0198,-0.1297,1.5889,0.0573,-0.0724,-0.125,-0.0572,-0.1348,0.1605,0.4105,0.0564,-0.1257,3e-04,-0.1141,0.3415,1.2581,0.1658,0.1318,-0.0563,0.4009,0.039,-0.0549,-0.1505,0.0088,0.1459,0.3157,-0.0672,-0.074,1.5356,1.172,-0.0396,0.2574,0.0361,1.2368,0.1788,0.6331,-0.0662,-0.1182,-0.094,-0.1422,0.4105,-0.1203,-0.1469,0.3426,-0.0727,0.0335,0.9558,-0.0586,-0.0639,-0.2309,-0.0321,-0.0578,0.0087,-0.0504,-0.1352,0.9258,0.6445,0.5512,0.8501,-0.0436,0.2729,-0.0953,0.0152,0.1702,-0.042,1.411,1.0541,1.7331,0.0668,0.0183,1.461,0.0542,0.8763,-0.0356,0.6346,0.4645,-0.0857,-0.0575,-0.0546,0.2437,0.0526,0.2128,-0.2704,-0.1406,0.5953,1.146,0.0215,0.4805,1.5651,0.5782,-0.095,0.5167,1.3378,0.488,-0.0948,0.7291,0.2369,0.7009,0.878,1.3719,1.3023,0.8076,1.1151,0.0314,0.1581,0.6772,-0.073,0.8837,0.2515,0.1971,0.9169,-0.0695,-0.0835,-0.0144,-0.0047,-0.1226,-0.0812,-0.046,-0.1218,-0.1102,0.0142,0.3834,-0.0918,1.1583,-0.0729,-0.1279,-0.1097,-0.0349,0.2952,0.0766,0.2533,0.424,0.3916,1.5583,-0.0458,-0.0387,-0.0817,-0.0272,0.0027,-0.0338,2.1031,0.8883,1.9988,0.0761,0.9491,0.2093,0.0469,0.6718,0.479,-0.1379,0.0178,-0.0474,-0.0048,-0.1428,0.1628,0.2019,-0.0134,-0.0229,-0.0914,0.1666,-0.0237,0.6848,-0.0892,Control
Utah__I09,0.0536,-0.0026,1.4185,0.2541,1.2342,-0.003,-0.0831,1.6473,-0.0145,-0.1543,-0.1515,-0.0848,-0.1593,0.1628,0.424,0.0197,-0.1147,0.0328,-0.1367,0.3215,0.7494,0.1865,0.1731,-0.0786,0.1687,0.0547,-0.0732,-0.0588,-0.0031,0.0825,0.1753,-0.0532,-0.0635,1.3737,0.8438,-0.0221,0.2486,-0.0313,1.244,0.1588,0.5368,-0.0857,-0.1123,-0.1189,-0.2769,0.0191,-0.0829,-0.1522,0.4966,-0.2887,0.0577,0.6643,0.0023,0.0137,-0.2196,-0.0211,-0.064,0.009,-0.0305,-0.2616,0.5582,0.3712,0.5134,0.4837,-0.0263,0.257,-0.0833,-0.0058,0.0124,-0.0261,1.4876,1.0489,1.6947,0.0717,-0.0011,0.9938,0.0841,1.3568,-0.0602,0.5904,0.6692,-0.0629,-0.0332,-0.0631,0.2161,0.0202,0.142,-0.2839,-0.1745,0.5831,1.3897,0.1016,0.3894,1.6478,0.5705,-0.0416,0.2394,1.1359,0.4311,-0.2346,0.6971,0.2855,0.4511,0.7547,0.6296,0.8993,0.9128,0.8419,0.0035,0.1809,0.6358,-0.1269,0.7369,0.2574,0.1337,0.6003,-0.0331,-0.0952,-0.0281,-0.1102,-0.0579,-0.0998,-0.0522,-0.106,-0.1155,-0.0333,0.2812,-0.0723,1.148,0.0055,-0.0261,-0.0838,0.0047,0.3771,-0.1553,-0.0039,0.2447,0.2124,1.1731,-0.0686,-0.0234,-0.0662,-0.0053,0.029,0.017,2.0612,0.7721,2.4185,0.0604,0.6037,0.344,0.105,0.3914,0.436,-0.0943,-0.029,-0.0538,0.0642,-0.0637,0.0576,0.0796,-0.0734,-0.0467,-0.0873,0.1622,-0.0343,0.3352,-0.0898,Control
Utah__I10,0.0055,-0.0504,1.6326,0.3006,1.2052,0.1136,-0.0501,1.7126,0.0475,-0.1023,-0.1418,-0.0251,-0.1282,0.2667,0.5028,0.2067,-0.0991,-0.0553,-0.1186,0.2255,1.4114,0.0772,0.2364,-0.0118,0.3855,-0.0048,-0.0607,-0.061,-0.0423,0.2215,0.2256,-0.0848,-0.0844,1.304,1.1693,-0.0266,0.2462,0.0622,1.3951,0.3283,0.7069,-0.0991,-0.107,-0.1157,-0.1514,0.3606,-0.1206,-0.1245,0.7523,-0.0744,-0.0053,0.8982,-0.0174,-0.1123,-0.1692,-0.0799,-0.0103,0.0842,-0.0992,-0.1314,0.8822,0.6273,0.6441,0.8562,-0.0764,0.2329,-0.1039,-0.0336,0.0989,0.0267,1.5846,0.9889,1.7337,0.0239,-0.0424,1.255,0.1093,0.9735,0.0361,0.6768,1.1097,-0.0671,-0.0536,-0.0867,0.3411,0.0419,0.2428,-0.2219,-0.1159,0.6814,1.3356,0.0071,0.5595,1.7069,0.6404,-0.0674,0.395,1.4504,0.5655,-0.0439,0.6023,0.2328,0.6249,1.059,1.2786,1.1878,0.996,1.052,-0.0928,0.2488,0.7654,-0.0955,0.8444,0.3581,0.2574,0.8019,0.1261,-0.0291,0.0283,0.0086,-0.017,-0.0583,-0.0778,-0.0655,-0.1404,0.03,0.3988,-0.0292,1.2708,-0.0157,-0.0798,-0.2252,0.0127,0.1844,0.0129,0.2265,0.3606,0.4458,1.4873,-0.0386,0.0283,-0.0648,-0.0338,0.0748,-0.0551,2.2377,0.9266,2.1493,0.0828,0.9193,0.2875,0.0598,0.6996,0.5281,-0.0351,0.0042,-0.0414,0.0457,-0.1342,0.1613,0.2304,-0.0204,5e-04,-0.0691,0.0608,-0.0847,0.7781,-0.0346,Control
Utah__I11,0.0732,0.0761,0.8613,0.2685,0.9302,-0.0167,0.1005,0.8676,-0.0165,-0.0601,0.0163,-0.0821,-0.1469,0.0509,0.1584,0.0172,-0.077,0.0291,-0.0923,0.3578,0.9335,0.1267,0.1273,-0.0107,0.4258,0.2164,0.0117,-0.1301,0.0935,0.0168,0.0012,-0.0194,-0.0173,0.926,0.7366,-0.1444,0.0408,-0.1435,1.0302,0.1852,0.3817,-0.1055,-0.0911,-0.103,-0.2621,0.328,-0.0892,-0.1563,0.4561,-0.109,0.1665,0.7101,0.0425,0.0189,-0.2143,0.0524,-0.0085,0.0786,-0.0656,-0.1891,0.6616,0.4249,0.3067,0.4689,0.1302,0.2626,-0.154,0.0213,0.1032,-0.0534,1.0987,0.738,1.1469,0.1937,-0.035,0.7912,0.1433,0.5276,-0.0478,0.3009,0.4915,-0.1214,-0.0048,-0.0122,0.0091,0.0634,0.1671,-0.2224,-0.1444,0.3189,0.7566,0.0402,0.1122,0.7642,0.2851,-0.1197,0.2022,0.8659,0.1816,-0.041,0.2271,0.3292,0.4681,0.5832,0.7214,0.91,0.7854,0.87,-0.1703,0.1022,0.4878,-0.195,0.5557,-0.0736,-0.0056,0.3166,-0.1119,0.0145,-0.0215,-0.1169,-0.0921,-0.118,0.0158,-0.0897,-0.1606,-0.0908,0.2786,-0.1037,1.0332,0.0166,-0.0574,-0.1128,-0.1624,0.3172,-0.0867,0.0083,0.5434,0.1627,1.02,-0.0504,0.0297,-0.0842,0.0692,-0.0353,-0.0151,1.6467,0.5911,2.052,0.0859,0.6612,0.4274,0.1681,0.404,0.2171,0.0077,-0.0232,-0.1991,0.0316,-0.1645,0.0836,0.0156,-0.1201,-0.0405,-0.1182,0.0227,-0.0181,0.2723,-0.0667,Control
Utah__I12,0.0029,-0.0207,1.2621,0.2896,1.0879,0.2559,-0.0626,1.3776,0.0229,-0.0968,-0.0681,-0.0715,-0.1414,0.1296,0.3649,0.1556,-0.1483,0.0134,-0.0864,0.2419,0.8739,0.1748,0.109,0.0842,0.2362,0.0565,-0.0428,-0.1213,0.0144,0.1337,0.2146,-0.0338,-0.114,1.2324,0.851,-0.0849,0.2106,0.0467,1.2052,0.132,0.5848,-0.1196,-0.0919,-0.0555,-0.1878,0.1568,-0.144,-0.127,0.4773,-0.0333,0.0144,0.6319,-0.026,0.0354,-0.1848,-0.0661,-0.0452,0.019,-0.0047,-0.2389,0.6662,0.432,0.5163,0.646,-0.0619,0.2637,-0.0872,0.0257,0.0978,-0.0053,1.4517,0.9637,1.7141,0.0805,-0.0279,1.0016,0.0443,0.8925,-0.0131,0.4579,0.6929,-0.0541,-0.0968,-0.0583,0.1261,0.0329,0.154,-0.3522,-0.1361,0.5758,1.1925,-0.0223,0.3836,1.3757,0.5029,-0.0541,0.2825,1.4115,0.3951,0.0098,0.4003,0.2743,0.4731,0.8222,1.0019,0.9544,0.7977,0.9396,-0.1228,0.2029,0.5896,-0.1539,0.8878,0.1174,0.0871,0.9291,0.0551,-0.1295,-0.0334,-0.2311,-0.0448,-0.0817,-0.0716,-0.1062,-0.1597,0.0428,0.1673,-0.0641,0.9022,0.0112,-0.0817,-0.2079,-0.1125,0.1341,-0.1323,0.161,0.3149,0.2776,1.2556,-0.0231,0.0594,-0.0606,-0.0012,0.0129,-0.016,2.237,0.872,2.2225,0.1169,0.8296,0.2658,0.0363,0.4246,0.4053,-0.1609,-0.0068,-0.0814,0.035,-0.0928,0.1849,0.1767,-0.0585,0.0212,-0.1316,0.1762,-0.1247,0.403,-0.018,Control
Utah__I13,0.0599,0.0119,1.1362,0.2515,1.245,-0.0644,-0.0195,1.8556,0.0407,-0.0942,0.0137,-0.0878,-0.109,0.2228,0.2293,0.0583,-0.0754,-0.0237,-0.0898,0.4145,0.979,-0.0104,0.1158,-0.0756,0.247,0.0313,-0.0469,-0.0421,-0.0032,0.0934,0.4425,-0.085,-0.0514,1.1354,1.038,0.066,0.2588,0.0488,0.992,0.2086,0.5724,-0.0821,-0.079,-0.1337,-0.0054,0.3075,-0.086,-0.1063,0.4246,-0.1464,-0.0679,0.5702,-0.0283,0.0084,-0.1331,-0.0688,-0.1117,0.0851,-0.0803,-0.0501,0.8394,0.4856,0.4896,0.6955,-0.0828,0.1635,-0.1365,-0.001,0.1328,-0.0329,1.5056,1.0716,1.7118,0.04,-0.0018,1.2758,0.0447,0.7317,-0.0219,0.4392,0.7055,-0.0842,-0.0129,-0.0318,0.1614,7e-04,0.4343,-0.1115,-0.1266,0.6079,1.0935,0.0488,0.4865,1.8022,0.5287,-0.0666,0.3336,1.411,0.4569,-0.0273,0.388,0.2435,0.5327,0.8388,0.919,1.0114,0.8362,1.1502,-0.1592,0.2511,0.6391,0.0013,0.6202,0.2821,0.128,0.877,0.0773,-0.0831,-0.0334,-0.0728,-0.0426,-0.016,-0.0428,-0.1129,-0.0331,-0.018,0.2539,-0.0747,0.991,-0.003,-0.0697,-0.1186,-0.0615,0.1065,0.0114,0.1429,0.2853,0.3311,1.3213,-0.0487,7e-04,-0.0804,-0.0064,-0.0089,-0.0026,2.2575,0.7803,2.3736,0.1591,0.7821,0.2088,0.0925,0.4822,0.473,-0.0788,-0.004,-0.074,0.0128,-0.1046,0.1044,0.2311,-0.0083,-0.0044,-0.0706,0.0737,-0.0179,0.781,-0.1159,Control
Utah__J01,0.0466,-0.02,0.9698,0.1612,1.3274,0.0167,-0.0184,1.2853,0.066,-0.0925,-0.0723,-0.0205,-0.0808,0.1978,0.3099,0.1082,-0.0665,0.0028,-0.0682,0.2861,1.1469,0.0073,0.2336,0.0108,0.243,0.1612,-0.0267,-0.0303,3e-04,0.0218,0.1592,-0.0738,-0.0451,0.8799,0.7262,0.1061,0.2023,0.1178,0.9808,0.2071,0.5982,-0.0238,-0.0647,-0.0119,0.0693,0.0059,-0.077,-0.0443,0.3869,-0.1029,-0.0143,0.6955,-0.07,0.0215,-0.0802,-0.0177,-0.1147,0.142,-0.0661,0.0162,0.4546,0.2729,0.3933,0.4172,-0.1184,0.1378,-0.0727,0.0267,0.1011,0.075,1.2204,0.9265,1.5399,-0.0028,0.1171,0.9726,-0.0221,0.7053,0.0084,0.4436,0.7437,-0.0426,-0.0325,-0.0207,0.1068,0.0524,0.0753,0.0245,-0.0697,0.3729,1.0518,0.0102,0.3227,1.1415,0.4971,-0.024,0.194,1.0773,0.3065,0.0929,0.255,0.2047,0.3049,0.6227,0.6651,0.773,0.9828,0.8143,-0.0384,0.1625,0.5693,0.1021,0.6841,-0.0025,0.107,0.3159,0.2392,-0.0899,-0.0367,-0.1711,-0.106,0.008,-0.0364,-0.0828,-0.0656,0.0595,0.1931,-0.0514,0.8599,0.0044,-0.0759,0.0092,0.0936,0.0902,-0.04,0.016,0.3127,0.3201,0.8666,0.0152,0.0536,-0.0519,-0.0368,0.0049,-0.0267,2.1297,0.6943,2.4281,0.0687,0.5653,0.1504,0.1023,0.2834,0.4581,-0.0353,-0.034,-0.0596,-0.0265,-0.0862,0.2284,0.2333,0.1482,-0.0039,-0.0713,0.109,-0.0248,0.2976,-0.0344,Control
Utah__J02,0.0874,-0.0137,1.145,0.2402,1.0806,0.086,0.05,1.3475,0.0442,-0.0518,-0.0025,-0.0444,-0.154,0.1092,0.4073,0.1363,-0.0723,-0.0379,-0.1014,0.2583,0.6871,0.0273,0.1322,0.0254,0.368,0.0324,-0.0916,-0.1295,-0.0172,0.0508,0.1462,-0.102,-0.0675,0.8031,0.9052,0.0926,0.0991,0.0439,1.0705,0.1763,0.6005,-0.0093,-0.1117,-0.0146,0.0033,0.1424,-0.0889,-0.013,0.4549,0.0686,-0.0377,0.5859,0.0224,-0.0449,-0.1544,-0.0266,-0.063,0.0214,0.0364,0.1218,0.8184,0.3785,0.4278,0.652,-0.0071,0.1322,-0.084,0.0389,0.146,-0.0222,1.2473,1.0218,1.6827,0.0577,0.0142,0.9884,0.1194,0.7818,-0.0077,0.4566,0.5713,-0.0718,-0.0183,-0.0765,0.1632,0.0504,0.0659,0.0527,-0.1627,0.4439,0.9783,0.0504,0.4176,1.4473,0.4694,-0.0696,0.3016,1.3514,0.3469,0.1,0.2124,0.2537,0.3783,0.7092,0.7795,1.0222,0.8197,0.9925,-0.1489,0.2393,0.6224,-0.0183,0.7137,0.1533,0.1841,0.7577,0.2073,-0.0753,-0.0783,-0.1372,-0.0036,-0.0287,-0.0538,-0.0992,-0.0907,0.0289,0.1613,-0.0563,0.7418,-0.0011,-0.037,-0.178,-0.0115,0.1388,-0.1936,0.1354,0.4044,0.3271,0.9976,-0.0109,0.032,-0.0869,-0.0299,0.036,0.0054,2.2197,0.891,2.3565,0.3289,0.9184,0.1482,0.117,0.4329,0.4374,-0.0555,-0.0033,-0.0485,0.1049,-0.0426,0.2197,0.3111,0.1206,-0.0096,-0.0581,0.0954,-0.0567,0.4143,-0.0735,Control
Utah__J03,0.0641,-0.0496,1.445,0.3896,1.3239,0.1027,-0.0424,1.7923,0.0809,-0.0521,-0.1012,-0.0343,-0.1225,0.4258,0.4422,0.1674,0.0235,-0.0017,-0.1366,0.444,1.9284,0.0022,0.1793,-0.0439,0.3654,0.0418,-0.0913,-0.0661,-0.0183,0.1148,0.8288,-0.1049,-0.0833,1.9575,1.1449,0.019,0.1323,0.117,1.4752,0.1196,0.6311,-0.0412,-0.1155,-0.0486,0.0175,0.6198,-0.1372,-0.0959,0.3949,-0.034,-0.0914,0.5196,-0.0808,-0.0661,-0.1186,-0.0622,-0.0855,0.0676,0.0436,-0.0319,0.8175,0.5977,0.6062,0.9673,-0.0502,0.236,-0.0692,0.0172,0.1934,0.0521,1.5474,1.2546,1.7369,0.0272,0.0164,1.7351,0.0174,0.983,-0.0712,0.562,0.8695,-0.0775,-0.0632,-0.0022,0.2763,0.0698,0.6768,-0.2597,-0.114,0.6622,1.3138,0.1428,0.6324,1.5064,0.6207,-0.0629,0.6171,1.2445,0.5726,-0.0601,0.7066,0.2598,0.6466,0.9437,1.4615,1.1221,0.9743,1.1942,-0.0642,0.1536,0.7177,0.0331,0.9774,0.3296,0.2746,0.9192,0.2728,-0.0544,-4e-04,-0.1909,-0.0202,0.0205,-0.0535,-0.092,-0.1496,0.0205,0.2427,-0.0495,1.0251,0.1387,-0.0871,-0.1339,0.0928,0.2884,0.0191,0.2191,0.3766,0.4473,1.4219,-0.0133,-0.0094,-0.0888,0.0035,0.0127,-0.0469,2.481,0.8445,2.3199,0.1324,0.6482,0.1521,0.0942,0.675,0.4726,-0.0204,0.0275,-0.0374,-0.0064,-0.1123,0.4591,0.1598,0.01,-0.0308,-0.0924,0.1364,-0.0664,0.8143,-0.0693,Control
