@relation data

@attribute id string
@attribute 6559 numeric
@attribute 11254 numeric
@attribute 6558 numeric
@attribute 6557 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 283652 numeric
@attribute 54716 numeric
@attribute 23657 numeric
@attribute 56301 numeric
@attribute 8671 numeric
@attribute 6512 numeric
@attribute 57030 numeric
@attribute 65010 numeric
@attribute 6522 numeric
@attribute 6521 numeric
@attribute 6520 numeric
@attribute 6565 numeric
@attribute 9498 numeric
@attribute 206358 numeric
@attribute 57282 numeric
@attribute 8501 numeric
@attribute 6564 numeric
@attribute 9497 numeric
@attribute 84679 numeric
@attribute 6560 numeric
@attribute 6549 numeric
@attribute 115019 numeric
@attribute 121260 numeric
@attribute 57835 numeric
@attribute 6546 numeric
@attribute 6509 numeric
@attribute 389015 numeric
@attribute 6548 numeric
@attribute 6547 numeric
@attribute 6505 numeric
@attribute 142680 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 10861 numeric
@attribute 5172 numeric
@attribute 6508 numeric
@attribute 9056 numeric
@attribute 6511 numeric
@attribute 140679 numeric
@attribute 9057 numeric
@attribute 6510 numeric
@attribute 10479 numeric
@attribute 1811 numeric
@attribute 6553 numeric
@attribute 10723 numeric
@attribute 285195 numeric
@attribute 23315 numeric
@attribute 6550 numeric
@attribute 117247 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 83697 numeric
@attribute 84889 numeric
@attribute 6543 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 57468 numeric
@attribute 51296 numeric
@attribute 11136 numeric
@attribute 80024 numeric
@attribute 340024 numeric
@attribute 10568 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 57419 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 26503 numeric
@attribute 115111 numeric
@attribute 81539 numeric
@attribute 25769 numeric
@attribute 9990 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 9187 numeric
@attribute 6533 numeric
@attribute 123041 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 1836 numeric
@attribute Class {Control,BRCACancer}

@data
AA3226,0.008,-0.1353,0.4413,-0.1339,0.0047,0.0862,-0.0164,0.0884,0.0833,0.2556,-0.0184,0.1581,0.0173,0.4115,0.1904,-0.0508,0.9303,0.177,-0.0434,0.282,0.0064,0.1324,-0.1016,0.9338,0.3957,0.6652,-0.1273,-0.1442,1.2914,-0.0076,0.31,0.1419,-0.0359,0.6535,-0.0835,-0.008,0.1886,-0.08,-0.0759,-0.0052,0.1045,0.039,-0.0039,1.6656,-0.0823,-0.0655,0.9554,0.3711,1.0078,-0.0919,0.1685,0.397,0.0292,0.8173,-0.066,0.2843,-0.1581,-0.0733,-0.2071,0.1394,0.0068,-0.1444,0.0533,-0.0559,0.391,-0.0879,1.2244,-0.1183,1.1702,0.0623,-0.0225,-0.0218,0.8066,0.1076,-0.0034,0.04,-0.0818,0.1489,1.0554,-0.1584,1.8019,-0.0078,0.9576,1.0318,-0.0078,2.5172,-0.0659,0.0095,0.7857,0.0896,1.4327,0.4034,0.3658,Control
AB3227,0.0684,-0.2276,0.5273,-0.1691,-0.0452,-0.0248,-0.0624,0.0736,-0.0494,0.1947,0.1335,0.1784,-0.0858,0.4735,0.4346,0.4241,0.8693,0.5828,0.1868,0.4518,-0.0401,0.2046,-0.1057,0.9305,0.1641,0.4145,-0.1182,-0.0877,1.1284,0.0929,0.6234,0.1979,-0.015,0.5805,-0.0944,-0.0623,0.1506,-0.1147,-0.1074,0.0119,0.109,0.0076,0.054,1.8819,-0.0579,-0.1584,1.2906,0.7736,1.107,-0.0646,0.0126,0.6511,0.369,0.6855,-0.0709,0.1327,-0.1865,0.019,-0.2397,0.2543,0.0115,-0.2544,-0.0812,-0.0247,0.3056,-0.1414,1.2069,-0.0785,0.6723,0.106,-0.0277,-0.044,0.4917,0.3669,0.0398,0.1649,-0.081,0.1597,0.6,-0.1417,1.7298,-0.025,1.4287,0.7114,-0.0778,2.2216,-0.1742,0.0571,0.714,0.2702,1.5027,0.4262,0.708,Control
AC3228,-0.0244,-0.1874,0.502,-0.218,0.1358,0.1208,-0.0217,0.1798,0.0813,0.1796,-1e-04,0.2243,-0.0558,0.4252,0.3595,0.2901,0.9479,0.263,0.0026,0.3964,0.005,0.2187,-0.1602,1.3528,0.1974,0.5701,-0.1342,-0.0489,0.6575,0.1755,0.3035,0.2654,0.0173,0.534,-0.1493,-0.1348,0.27,-0.1206,-0.165,0.0397,0.1159,0.07,0.1083,1.7307,-0.1069,-0.1585,1.392,0.261,1.2257,0.0078,0.0506,0.6522,0.1726,0.6798,0.0872,0.3774,-0.1633,0.0232,-0.2092,-0.0035,0.0705,-0.1598,-0.0667,-0.0169,0.409,-0.1313,0.9481,-0.1471,1.237,0.1542,0.1014,0.0923,0.5782,0.1743,0.0138,0.1862,-0.0521,0.2689,0.8699,-0.0859,1.8628,-0.0995,1.1521,0.6983,-0.0813,2.8708,-0.1669,-2e-04,0.5619,0.2209,1.5343,0.5664,0.5706,Control
AD3231,0.0529,-0.2481,0.534,-0.1438,-0.0281,-0.0645,-0.0656,0.1296,0.0222,0.1602,0.0118,0.1555,-0.078,0.4839,0.4284,0.0408,0.6948,0.4979,0.0825,0.5008,-0.0053,0.1708,-0.1206,0.8249,0.2123,0.4395,-0.1984,-0.0626,1.0701,0.2563,0.7416,0.2158,-0.0127,0.7619,-0.1237,-0.1335,0.1572,-0.1258,-0.1631,-0.012,0.0368,0.0738,0.097,1.5819,-0.0719,-0.1301,1.3904,0.4754,1.0321,-0.0598,-0.0132,0.6939,0.2861,0.6993,-0.0055,0.2145,-0.1871,-0.0058,-0.1517,0.2111,0.0419,-0.1516,-0.0884,-0.0147,0.5926,-0.136,1.5371,-0.1791,0.8382,0.0305,0.0196,0.0512,0.497,0.2941,0.0239,0.0928,-0.0455,0.1894,0.7087,-0.0559,1.8009,-0.1022,1.7094,0.6713,0.0907,2.5776,-0.1516,0.0325,0.9333,0.5228,1.3217,0.4002,0.6126,Control
AE1543,0.1104,-0.1539,0.4621,-0.1389,-0.0624,-0.017,-0.0274,0.0813,0.0319,0.277,-0.0218,0.1978,0.0039,0.372,0.2713,0.1261,1.0376,0.3626,0.0837,0.2856,0.0184,0.2165,-0.0713,0.9687,0.171,0.4645,-0.1028,-0.1422,0.9288,0.0953,0.3711,0.1461,-0.0137,0.3884,-0.1109,-0.0669,0.0742,-0.1076,-0.0911,-0.004,0.0653,0.01,0.0083,1.9653,0.0165,-0.0085,1.1722,0.5187,1.1234,-0.0953,0.0535,0.5663,0.228,0.5047,-0.0191,0.1669,-0.204,-0.0812,-0.17,0.1424,0.0188,-0.1493,-0.0259,-0.138,0.2273,-0.0626,0.9952,-0.1004,0.8937,0.1,-0.036,0.0933,0.6861,0.3374,0.0049,0.0967,-0.1122,0.1557,0.8886,-0.1268,1.8846,-0.0107,1.1163,0.742,0.0483,2.9508,-0.0426,3e-04,0.522,0.347,1.6635,0.3228,0.4021,Control
AF3229,0.0237,-0.1811,0.3209,-0.1399,-0.0178,0.009,-0.005,0.1394,0.177,0.2875,-0.0462,0.1294,0.0492,0.3481,0.2969,0.0797,0.9305,0.2679,0.0109,0.3408,-0.0485,0.0799,-0.0661,1.1337,0.2771,0.8422,-0.1212,-0.2087,1.0679,-0.013,0.6157,0.1342,-0.1012,0.7105,-0.0746,-0.0324,0.1417,-0.0161,-0.0149,-0.0037,0.015,-0.0328,-0.0234,1.5428,-0.0101,0.0276,1.0544,0.4692,1.1069,-0.045,0.0774,0.6255,0.0742,1.0417,-0.0741,0.1436,-0.0488,-0.0989,-0.0945,0.1347,-0.0559,-0.0656,0.0512,-0.1041,0.3945,-0.0109,1.3282,-0.0392,0.9463,0.022,0.0282,-0.021,0.4454,0.2215,0.04,0.0454,-0.0962,0.0785,1.2553,-0.1779,1.8596,-0.0175,0.7944,0.9682,0.0141,2.8134,-0.0559,-0.0346,0.7058,0.1341,1.9134,0.4267,0.3201,Control
AG3230,0.058,-0.1515,0.614,-0.1692,0.0068,-0.0692,-0.016,0.0736,0.103,0.2039,-0.048,0.1224,-0.0292,0.3113,0.1684,-0.0517,0.7832,0.2491,0.0316,0.3992,-0.0436,0.2862,-0.1326,1.3091,0.2112,0.5321,-0.1668,-0.1156,0.674,0.116,0.1772,0.2588,-0.0774,0.4694,-0.0486,-0.0543,0.0724,-4e-04,-0.0604,0.0525,-0.0165,-0.0355,0.0142,1.7974,-0.0077,-0.1039,1.1461,0.4583,1.1194,-0.0505,0.0841,0.5036,0.1754,0.7496,-0.0473,0.2647,-0.1023,-0.075,-0.0907,0.2052,-0.0269,-0.1151,-0.0426,-0.0885,0.5883,-0.0872,1.0406,-0.0564,1.0431,0.0765,-0.0013,-0.0154,0.4682,0.1823,0.0747,0.0111,-0.1057,0.191,0.7576,-0.1531,1.8558,-8e-04,1.174,0.5596,-0.005,2.5681,-0.1169,0.0099,0.523,0.2997,1.5227,0.4956,0.5883,Control
AH3232,0.0958,-0.1916,0.2741,-0.1038,-0.0174,-0.0561,0.0031,0.1173,0.0278,0.2745,-0.0622,0.0798,0.0538,0.2305,0.1375,-0.0201,0.6505,0.3849,0.023,0.1884,-0.0906,0.1461,-0.0748,0.6735,0.2277,0.3625,-0.185,-0.1755,0.8143,0.065,-0.0201,0.0677,-0.0613,0.3754,-0.0719,-0.0854,0.0052,-0.1087,-0.0738,-0.0124,0.0125,-0.0796,0.0012,1.4352,-0.0226,0.0375,1.157,0.4005,0.8863,-0.0959,0.0621,0.292,0.1649,0.6412,-0.1304,0.1897,-0.1947,-0.0528,-0.1628,0.0887,-0.0356,-0.1288,-0.0588,-0.1192,0.4196,-0.0508,0.9152,-0.1207,0.6834,0.0907,-0.021,-0.0553,0.5907,0.2671,-0.0096,0.0419,-0.1183,0.1216,0.5789,-0.1702,2.0442,-0.001,1.0442,0.6167,-0.0342,2.3769,-0.1017,0.0748,0.4997,0.0884,1.0823,0.3562,0.3823,Control
AI3233,0.0739,-0.2195,0.6604,-0.1637,-0.0603,-0.0052,-0.1059,0.095,-0.0514,0.2086,0.0195,0.1442,-0.0462,0.5516,0.5189,0.0992,0.9492,0.8455,0.1816,0.5838,0.0445,0.269,-0.151,1.2168,0.2189,0.4498,-0.096,-0.0787,0.7483,0.2101,0.7442,0.3016,-0.038,0.5366,-0.072,-0.0907,0.2117,-0.1065,-0.1061,0.0158,0.1242,0.0353,0.0589,2.0334,0.0215,-0.045,1.4174,0.8223,1.3514,-0.0404,0.0325,0.3854,0.4826,0.4174,0.0019,0.1738,-0.1176,-0.0473,-0.1555,0.3279,-0.025,-0.1652,-0.0416,-0.063,0.2967,-0.0602,1.0129,-0.0578,0.8591,0.1224,-0.0157,0.1252,0.2822,0.3747,0.1325,0.091,-0.1086,0.2209,0.8288,-0.0865,1.6733,-0.0354,1.4455,0.3281,-0.0195,2.535,-0.0901,0.0331,0.5762,0.4067,1.5334,0.4441,0.7797,Control
AJ3234,0.1221,-0.1672,0.5937,-0.1458,-0.111,0.0019,-0.042,0.0878,-0.0289,0.1676,0.173,0.2066,0.0299,0.4483,0.4973,0.2029,0.8957,0.8464,0.2496,0.6675,0.2367,0.2775,-0.1512,0.9626,0.2095,0.4416,-0.1634,-0.1562,1.0439,0.1045,0.7993,0.3597,-0.0719,0.5587,-0.0467,-0.0865,0.1708,-0.1116,-0.1266,0.0028,0.0698,0.0149,0.1061,2.1345,-0.0563,-0.1075,1.3405,0.8742,1.1626,-0.0151,0.0134,0.3276,0.4335,0.3815,-0.0818,0.1757,-0.2057,-0.0751,-0.141,0.3061,-0.0178,-0.1309,-0.0641,-0.0955,0.1847,-0.0952,1.2254,-0.1013,0.7492,0.0671,0.0032,0.0729,0.2863,0.3836,0.0567,0.0911,-0.0863,0.0996,0.7757,-0.1185,1.4704,-0.0271,1.4987,0.4785,-0.0461,2.6229,-0.1172,0.0996,0.6282,0.4408,1.6607,0.4161,0.7834,Control
AK3235,-0.0701,-0.1991,0.5928,-0.2038,-0.0399,0.0603,-0.0893,0.1877,-0.047,0.174,0.1221,0.2131,-0.0933,0.49,0.5121,0.3134,0.9245,0.6292,0.1413,0.4828,-0.0307,0.1885,-0.1644,1.0833,0.1531,0.396,-0.0513,-0.0312,0.8573,0.1506,0.5343,0.3154,0.0631,0.4265,-0.1194,-0.1217,0.2493,-0.1484,-0.1513,-0.0076,0.134,0.094,0.1485,2.1526,-0.1443,-0.0022,1.2279,0.4864,1.2302,-0.0011,0.0289,0.5324,0.3913,0.4157,0.0544,0.1961,-0.2493,2e-04,-0.1945,0.242,0.0274,-0.1974,-0.0203,-0.0546,0.2531,-0.1697,0.8901,-0.0731,0.8709,0.1928,0.0043,-0.0262,0.3516,0.3222,0.0205,0.2214,-0.0553,0.2935,0.7659,-0.0605,1.6977,-0.0922,1.2651,0.4217,-0.0352,2.5422,-0.0831,0.0587,0.5565,0.3493,1.3402,0.3413,0.7335,Control
AL3236,0.0535,-0.309,0.4965,-0.1311,-0.028,-0.003,-0.0681,0.1358,-0.0915,0.1813,0.0258,0.077,-0.0401,0.4348,0.3676,0.0052,0.9572,0.5231,0.1508,0.5452,-0.0334,0.2114,-0.0991,0.9486,0.175,0.4342,-0.1522,-0.0698,0.6642,0.1298,0.5131,0.2815,0.0061,0.3618,-0.0959,-0.0051,0.1284,-0.1139,-0.1064,0.0287,0.0589,0.0524,0.0609,1.7728,-0.0317,0.0302,1.2899,0.6588,1.1084,-0.071,0.0435,0.4743,0.3282,0.4681,0.0116,0.1787,-0.2007,-0.0422,-0.1401,0.1656,-0.0097,-0.1279,-0.0208,-0.0514,0.2151,-0.0875,0.854,-0.1158,0.9913,0.1024,0.0018,0.0252,0.2647,0.3657,-0.0231,0.1242,-0.0104,0.1234,0.5475,-0.1106,1.5441,-0.0195,1.2595,0.3311,0.0357,2.6816,-0.1282,0.0797,0.5432,0.3925,1.3312,0.3619,0.4725,Control
AM3237,0.1288,-0.1133,0.6306,-0.1549,-0.0196,-0.0458,-0.0467,0.0606,-0.0525,0.2035,0.0716,0.0815,0.0245,0.3455,0.3419,0.355,0.8155,0.7469,0.2289,0.4139,-0.009,0.3691,-0.078,1.0975,0.3499,0.4251,-0.1571,-0.1181,1.0603,0.1407,0.5472,0.1733,-0.1009,0.3617,-0.032,-0.0322,0.0515,-0.0833,-0.0712,-0.0334,0.0786,0.0218,-0.0362,1.7957,-0.0179,-0.0731,1.2684,0.6317,1.1562,-0.0895,0.1041,0.6,0.3972,0.5654,-0.1952,0.189,-0.1083,-0.0944,-0.2017,0.2376,-0.0618,-0.1288,-0.0092,-0.1184,0.2228,-0.0636,0.6907,-0.0886,0.9604,-0.0529,-0.0339,0.1304,0.3778,0.3578,0.1154,0.0696,-0.0653,0.1063,0.6374,-0.1166,1.7424,0.0013,1.3515,0.5286,0.1113,2.2478,-0.0663,0.134,0.4583,0.3562,1.6627,0.5047,0.7527,Control
AN757,0.0816,-0.2669,0.7578,-0.151,0.0999,0.045,-0.077,0.1547,0.1833,0.2812,0.043,0.1879,-0.0301,0.3911,0.3015,0.8453,0.9139,0.2022,0.0049,0.4866,0.0303,0.2146,-0.1142,1.1719,0.3681,0.5168,-0.0945,-0.147,0.8721,0.0943,0.5373,0.3886,-0.0709,0.4125,-0.1055,-0.0588,0.2241,-0.0737,-0.0751,-0.0305,0.1337,0.0151,0.1178,1.6791,-0.1395,-0.0362,0.8454,0.4915,1.1734,-0.0026,0.0572,0.5399,0.1202,0.7513,0.0118,0.2305,-0.1737,-0.092,-0.135,0.1435,0.022,-0.1125,-0.0335,-0.027,0.4524,-0.0659,0.9425,-0.0618,0.995,0.1168,-0.0114,-0.0188,0.5052,0.3175,0.119,0.1195,-0.1202,0.1369,0.7985,-0.1353,1.8544,-0.0017,1.1808,0.7559,-0.0652,2.4802,-0.0994,0.0854,0.5519,0.2438,1.5421,0.7327,0.6478,Control
C474,0.1193,-0.1822,0.3959,-0.0993,-0.05,0.0059,-0.0399,0.1437,-0.0212,0.3693,-0.0635,0.15,0.0513,0.3956,0.3078,0.3749,1.5172,0.2493,0.0137,0.2614,-0.0615,0.152,-0.0798,0.6137,0.4793,0.5238,-0.139,-0.18,1.3008,0.0272,0.483,0.3247,-0.0862,0.5759,-0.1238,-0.0978,0.2578,-0.1241,-0.0378,0.0136,0.0496,0.0448,0.0804,1.9934,-0.0257,-0.0594,0.9174,0.4665,0.9079,-0.0435,0.0129,0.5297,0.1655,0.7678,0.0556,0.1439,-0.0549,-0.0135,-0.1005,0.2207,9e-04,-0.0402,0.0208,-0.0728,0.2462,-0.1171,1.6647,-0.0367,1.0812,0.0479,-0.0327,-0.0778,0.7433,0.2038,-0.012,0.1065,-0.0831,0.1351,0.8382,-0.1319,1.5965,-0.0461,1.2376,0.9505,0.0449,3.0962,-0.0422,-0.0481,0.8972,0.1266,2.7068,0.4797,0.3871,Control
D480,0.0339,-0.0969,0.7147,-0.1782,-0.0989,0.0671,-0.0996,0.1453,-0.019,0.265,0.0909,0.2327,0.0223,0.4585,0.4468,0.5306,0.8047,0.5193,0.0378,0.3393,0.1708,0.1962,-0.1128,0.929,0.1455,0.3629,-0.086,-0.0858,1.0212,0.0918,0.194,0.2434,0.0036,0.5163,-0.1168,-0.0605,0.2437,-0.1206,-0.1459,-0.0059,0.115,0.083,0.0929,1.4762,-0.1054,-0.2218,0.8794,0.5133,1.099,-0.0863,-0.0101,0.7324,0.2734,0.5465,0.0872,0.0467,-0.1686,-0.064,-0.1806,0.1214,0.0177,-0.2046,-0.0778,-0.0182,0.168,-0.0798,0.8785,-0.1391,0.5088,0.189,0.0649,-0.0466,0.5787,0.3377,0.0511,0.1723,-0.0273,0.1617,0.6294,-0.1541,2.029,-0.0194,1.0662,0.4871,-0.0127,2.4803,-0.123,-0.0423,0.5923,0.2177,1.6104,0.2951,0.4315,Control
E519,0.0699,-0.1362,0.4451,-0.1456,0.102,-0.0484,-0.0205,0.0533,0.2283,0.2475,0.048,0.178,0.0209,0.6688,0.4241,0.3668,0.9147,0.2015,0.1436,0.3369,-0.0019,0.3201,-0.0326,1.3492,0.3527,0.7591,-0.1308,-0.0923,1.1761,0.0975,0.6613,0.3109,-0.0625,0.5657,-0.0582,-0.0366,0.1441,-0.1259,-0.0038,-0.0941,0.0331,-0.0501,0.0213,1.4409,0.0864,-0.0062,0.8741,0.5747,0.9917,-0.1286,0.0865,0.487,0.0504,0.8002,-0.0636,0.5061,-0.1111,-0.0995,-0.1001,0.1518,0.0102,-0.084,0.0868,-0.1709,0.2986,-0.0787,1.3427,-0.0295,0.8196,0.097,-0.043,-0.0159,0.402,0.2178,0.0975,0.0058,-0.2115,0.0769,0.8666,-0.1624,1.5862,-0.0073,1.4905,0.9364,0.0267,2.4974,-0.0642,0.1814,0.8031,0.0515,1.4327,0.6857,0.6496,Control
F548,0.065,-0.1755,0.6993,-0.1352,-0.0447,-0.0298,-0.0263,0.1198,0.0132,0.3621,0.0787,0.1748,0.0709,0.2054,0.2407,0.3213,0.5411,0.4255,0.0848,0.1775,0.076,0.1137,-0.1112,1.1238,0.2331,0.2769,-0.1363,-0.1089,1.1332,0.0205,0.2169,0.1458,-0.0545,0.2919,-0.0307,-0.0534,0.1035,-0.0749,-0.0599,0.0169,0.0705,0.0561,-4e-04,1.3897,-0.0348,-0.1284,0.5821,0.3692,0.6337,0.0019,0.0326,0.2311,0.2096,0.408,0.0094,0.108,-0.1603,-0.1077,-0.1454,0.0771,-0.0205,-0.1933,0.013,-0.1038,0.2702,-0.0938,0.7097,-0.0383,0.3744,0.0526,-0.0325,-0.0621,0.5141,0.2673,0.0057,0.0748,-0.1315,0.1071,0.7025,-0.16,2.1948,-0.0313,0.9913,0.3843,-0.0355,2.903,-0.0604,-0.0047,0.4735,0.122,1.5515,0.2209,0.5573,Control
G660,0.0228,-0.1282,0.5609,-0.1691,-0.1282,0.0186,-0.0589,0.2324,-0.0245,0.3022,0.0277,0.1876,-0.0455,0.5413,0.4904,0.5779,0.9605,0.2703,0.0478,0.413,0.2731,0.1528,-0.0171,0.1069,0.1436,0.4412,-0.0928,-0.0753,0.9421,0.0505,0.3075,0.265,-0.0503,0.5614,-0.1116,-0.0504,0.2948,-0.1123,-0.058,-0.0336,0.1467,0.0414,0.1425,2.294,0.0279,0.2256,0.6393,0.536,0.6291,0.0054,-0.0049,0.6833,0.2026,0.4794,0.1734,0.074,-0.1808,-0.0589,-0.0834,0.1486,-0.0272,-0.1019,0.018,-0.0299,0.1606,-0.1418,1.1865,-0.036,0.7911,0.1297,0.0573,-0.0814,0.7008,0.2742,0.0217,0.1596,-0.0509,0.1954,0.5887,-0.0892,1.575,0.0059,0.9133,0.6996,9e-04,2.1525,-0.0623,-0.068,0.6074,0.3414,1.7454,0.3268,0.3272,Control
H663,0.0637,-0.1454,0.6847,-0.12,-0.0449,-0.0174,-0.0839,0.0842,0.0083,0.1566,-0.008,0.0769,-0.0139,0.3681,0.24,0.3941,1.0937,0.4488,0.1277,0.3966,-0.0287,0.2289,-0.0826,0.8392,0.303,0.423,-0.0893,-0.163,0.7002,0.0767,0.2776,0.3902,-0.0401,0.4442,-0.0167,-0.1394,0.1088,-0.0887,-0.0456,-0.026,0.0028,0.0245,0.0308,2.0293,0.0036,-0.0211,0.9978,0.5954,1.2811,-0.0428,0.0443,0.2238,0.263,0.5524,-0.0845,0.1293,-0.1604,-0.0802,-0.1649,0.1345,-0.0527,-0.1141,-0.0981,-0.0954,0.4377,-0.1058,0.9113,-0.0425,0.84,0.0644,0.055,-0.0278,0.4703,0.3596,0.1245,0.0658,-0.0938,0.0883,0.6369,-0.1218,1.9382,-0.0096,1.1259,0.5176,-0.0841,2.814,-0.0965,0.0149,0.4925,0.2957,1.4816,0.4282,0.4749,Control
I782,0.0463,-0.2207,0.6851,-0.1723,-0.0393,-0.0395,-0.0551,0.1299,-1e-04,0.2613,0.0389,0.1239,-0.0464,0.2847,0.2682,1.1159,0.9605,0.6053,0.1509,0.2961,-0.0139,0.2109,-0.0958,1.0607,0.38,0.3838,-0.113,-0.1174,0.9089,0.0763,0.0243,0.2851,-0.0567,0.3636,-0.0948,-0.1148,0.122,-0.0863,-0.0971,-0.0527,0.1199,0.0253,0.0754,1.232,-0.0109,-0.0926,1.0538,0.3842,0.9861,-0.0617,0.0095,0.5714,0.2394,0.4742,-0.0423,0.1868,-0.1579,-0.0487,-0.1513,0.0387,-0.0468,-0.0583,-0.0399,-0.0198,0.3781,-0.0384,0.5409,-0.0411,0.776,0.0884,0.042,-0.0447,0.6252,0.4762,0.0559,0.025,-0.0809,0.1799,0.503,-0.1737,2.1867,-0.0444,1.1936,0.5267,0.0034,2.9116,-0.0434,-0.0157,0.4036,0.0849,1.5846,0.5819,0.5427,Control
J787,0.1104,-0.1434,0.8518,-0.1349,-0.032,-0.0049,-0.0643,0.2143,0.0838,0.2293,0.0484,0.2084,0.0432,0.566,0.3342,2.1881,1.2989,0.2744,0.1258,0.4432,0.099,0.2622,-0.1196,0.8861,0.4786,0.6149,-0.108,-0.0475,1.2704,0.02,0.5949,0.4672,-0.0328,0.4974,-0.057,-0.086,0.3082,-0.1008,-0.1061,-0.0508,0.1914,0.0287,0.0963,2.1446,0.0329,0.0139,0.9067,1.3524,1.5937,-0.0294,0.038,0.579,0.1514,0.9131,0.0345,0.0179,-0.1218,-0.0899,-0.1407,0.2015,-0.0174,-0.1348,0.0648,-0.042,0.4149,-0.0599,1.2746,0.02,1.1756,0.1472,-0.034,-0.0648,0.8491,0.8012,-0.045,0.0941,-0.1173,0.1519,0.8653,-0.1653,2.0566,-0.0578,1.0298,0.9769,0.071,2.2979,-0.0957,0.0141,0.6973,0.3021,2.0647,0.46,0.365,Control
K1162,0.1181,-0.181,0.5932,-0.1296,-0.0766,-0.003,-0.1183,0.0551,-0.0921,0.2621,0.1158,0.2079,-0.0148,0.5746,0.6386,-0.1693,0.734,0.8631,0.2216,0.7062,0.1597,0.26,-0.0798,1.0304,0.139,0.474,-0.1231,-0.0599,0.8964,0.0559,0.813,0.4496,-0.0764,0.3709,-0.134,-0.1017,0.2204,-0.1068,-0.074,0.015,0.1206,0.0106,0.0268,2.5226,-0.0572,-0.045,1.0672,0.8133,1.0414,-0.1632,0.0134,0.5579,0.4351,0.342,0.0319,0.1534,-0.0964,-0.0646,-0.1609,0.3876,-0.0047,-0.1246,-0.0306,-0.0934,0.1608,-0.0642,0.8448,-0.0364,0.7647,0.1727,-0.0146,-0.0214,0.294,0.4508,-0.0029,0.1067,-0.1317,0.1079,0.6775,-0.1036,1.5916,-0.0854,1.1152,0.4842,0.0872,2.8413,-0.0603,0.133,0.4501,0.5343,1.6325,0.4236,0.917,BRCACancer
L1176,0.0375,-0.2067,0.7264,-0.1707,-0.0217,0.0309,0.042,0.1362,0.0336,0.1444,0.0168,0.2016,-0.0123,0.3318,0.3391,0.1022,0.5741,0.4965,0.0654,0.3217,0.1401,0.1745,-0.1146,1.2254,0.3319,0.3416,-0.1298,-0.0484,0.8998,0.1802,0.1374,0.2769,0.0106,0.4682,-0.0719,-0.0822,0.1991,-0.0877,-0.0858,-9e-04,0.0808,0.0486,0.0898,1.5353,0.0336,-0.0482,1.1455,0.396,1.2966,-0.0286,0.0782,0.2877,0.2465,0.7129,-0.0668,0.1396,-0.2098,-0.0113,-0.1988,0.1218,0.0244,-0.1512,0.0086,-0.0053,0.3338,-0.1095,0.8102,-0.088,0.7819,0.1289,0.0078,-0.0216,0.6315,0.2176,-9e-04,0.1451,-0.079,0.1898,0.8197,-0.1135,2.2039,-0.0971,1.1384,0.5759,0.0123,2.5187,-0.1598,0.0119,0.5416,0.188,1.9152,0.4129,0.4285,BRCACancer
M1263,0.1196,-0.1371,0.6698,-0.1123,-0.032,0.0155,0.0144,0.0757,0.045,0.1958,0.0735,0.1877,0.018,0.4943,0.5048,0.2548,1.0425,0.5662,0.2141,0.4645,-0.0277,0.1853,-0.1162,1.1774,0.2717,0.4513,-0.1269,-0.1152,0.9607,0.0834,0.5043,0.2681,-0.0137,0.2989,-0.0388,-0.0947,0.344,-0.1063,-0.0782,-0.0192,0.1411,0.0983,0.1292,2.2417,0.0092,-0.1519,1.2925,0.7118,1.3006,-0.0447,0.0044,0.438,0.3561,0.5032,0.0468,0.1467,-0.1806,-0.1037,-0.0835,0.1353,-0.0066,-0.0703,-0.0227,-0.094,0.2559,-0.1431,0.8247,-0.0366,0.8878,0.0575,-0.0087,0.1277,0.4836,0.3757,0.1817,0.0925,-0.1065,0.0678,0.6581,-0.088,2.0353,-0.0504,1.1768,0.5202,0.0016,2.8082,-0.073,0.0345,0.3943,0.3031,1.4898,0.4309,0.6638,BRCACancer
