@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1297 numeric
@attribute 55740 numeric
@attribute 8128 numeric
@attribute 10298 numeric
@attribute 10486 numeric
@attribute 9048 numeric
@attribute 10487 numeric
@attribute 1289 numeric
@attribute 79784 numeric
@attribute 1287 numeric
@attribute 64218 numeric
@attribute 10154 numeric
@attribute 6093 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 1285 numeric
@attribute 6091 numeric
@attribute 1286 numeric
@attribute 6092 numeric
@attribute 9353 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 1385 numeric
@attribute 25 numeric
@attribute 7408 numeric
@attribute 5365 numeric
@attribute 5364 numeric
@attribute 27 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 64221 numeric
@attribute 1277 numeric
@attribute 23122 numeric
@attribute 80031 numeric
@attribute 1278 numeric
@attribute 56924 numeric
@attribute 55558 numeric
@attribute 5216 numeric
@attribute 23129 numeric
@attribute 80728 numeric
@attribute 4690 numeric
@attribute 5217 numeric
@attribute 57556 numeric
@attribute 3845 numeric
@attribute 9901 numeric
@attribute 1072 numeric
@attribute 27289 numeric
@attribute 3320 numeric
@attribute 4637 numeric
@attribute 8440 numeric
@attribute 23396 numeric
@attribute 4233 numeric
@attribute 57144 numeric
@attribute 8851 numeric
@attribute 391 numeric
@attribute 7529 numeric
@attribute 1463 numeric
@attribute 5058 numeric
@attribute 3326 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 91584 numeric
@attribute 9037 numeric
@attribute 4627 numeric
@attribute 54209 numeric
@attribute 4629 numeric
@attribute 4628 numeric
@attribute 23332 numeric
@attribute 998 numeric
@attribute 23380 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 6655 numeric
@attribute 784 numeric
@attribute 5063 numeric
@attribute 785 numeric
@attribute 5894 numeric
@attribute 10507 numeric
@attribute 2817 numeric
@attribute 5062 numeric
@attribute 10398 numeric
@attribute 9826 numeric
@attribute 51466 numeric
@attribute 389 numeric
@attribute 2675 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 2674 numeric
@attribute 7903 numeric
@attribute 2064 numeric
@attribute 5880 numeric
@attribute 5605 numeric
@attribute 776 numeric
@attribute 57731 numeric
@attribute 5604 numeric
@attribute 775 numeric
@attribute 23365 numeric
@attribute 10570 numeric
@attribute 778 numeric
@attribute 971 numeric
@attribute 779 numeric
@attribute 57522 numeric
@attribute 2260 numeric
@attribute 56896 numeric
@attribute 51332 numeric
@attribute 10371 numeric
@attribute 2668 numeric
@attribute 7305 numeric
@attribute 2885 numeric
@attribute 8829 numeric
@attribute 5595 numeric
@attribute 2909 numeric
@attribute 5786 numeric
@attribute 5879 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 2932 numeric
@attribute 9723 numeric
@attribute 6708 numeric
@attribute 1809 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 3985 numeric
@attribute 1808 numeric
@attribute 3984 numeric
@attribute 6237 numeric
@attribute 9855 numeric
@attribute 103910 numeric
@attribute 6900 numeric
@attribute 8482 numeric
@attribute 9475 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 6712 numeric
@attribute 1298 numeric
@attribute 6710 numeric
@attribute 1299 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 1400 numeric
@attribute 2242 numeric
@attribute 8912 numeric
@attribute 1020 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
E08,0.3141,0.0429,0.0673,-0.0582,0.1276,-0.0436,-0.0702,-0.047,0.3121,-0.0615,-0.0521,1.4338,-0.0624,0.0658,-0.1195,0.8358,1.0995,1.2609,0.0304,0.1818,0.0114,-0.0567,0.4951,-0.0518,0.1475,-0.0275,-0.0017,-0.0304,-0.0801,-0.0364,0.229,0.0511,1.5988,0.3136,0.7438,0.1203,0.0416,0.4549,2.302,3.3712,0.035,-0.1704,0.6522,-0.0699,-0.0731,0.0412,0.2752,1.3534,0.6354,-0.0137,0.5593,0.4501,-0.0923,1.2605,0.0044,0.4834,-0.0597,0.5754,1.6949,0.6877,0.4645,0.009,-0.1032,0.2585,1.2057,2.5947,0.0033,1.1724,1.3161,0.0641,0.8826,0.0066,-0.0431,1.9094,-0.1014,-0.0166,-0.0381,0.7955,1.0323,0.543,0.2264,-0.0337,1.1599,0.1307,-0.0771,-0.003,1.5775,1.7061,0.0516,0.848,1.085,0.6502,1.3875,0.8323,-0.0068,1.4191,0.4294,-0.0491,1.153,0.3394,1.8059,0.4537,-0.0536,-0.0271,0.5719,-0.0709,0.7734,0.1265,-0.0037,0.3775,-0.084,-0.0502,0.0625,-0.0929,0.0444,-0.0112,-0.0711,1.6263,1.5424,-0.0746,1.0385,0.4731,0.6267,0.4547,3.0749,0.8492,1.6571,0.44,0.1072,0.4417,-0.0669,-0.0617,-0.0356,1.6589,-0.0369,0.4825,0.61,0.657,1.2889,0.1699,0.5097,-0.074,0.4971,0.848,0.5938,0.0475,-0.0118,0.0208,0.1098,0.0954,0.6117,-0.005,0.0082,0.6185,0.0318,0.5526,-0.0094,0.2834,-0.0824,2.9815,1.2643,Control
E09,0.347,0.1045,0.1165,-0.0575,0.1877,-0.0183,-0.0357,0.0057,0.2507,-0.0786,-0.0079,1.5051,-0.0219,0.0245,-0.1047,0.9204,0.9249,1.0541,0.0537,0.2204,0.0382,-0.0658,0.4465,-0.011,0.155,-0.0098,-0.0088,-0.0255,-0.0845,-0.0595,0.2407,0.0511,1.4909,0.2932,0.6061,0.1431,0.0932,0.4358,2.2444,2.8247,0.0201,-0.1281,0.5879,-0.1056,-0.0731,0.0485,0.2683,1.6545,0.5823,0.0516,0.5768,0.1047,-0.0165,1.1727,-7e-04,0.6102,0.0515,0.6621,1.6777,0.7024,0.4782,0.0862,-0.0894,0.3668,1.1559,2.4199,0.011,0.8369,1.5471,-0.0278,0.8275,0.036,-0.0153,1.8821,0.0033,-0.03,-0.0202,0.6867,0.8823,0.4766,0.253,-0.0549,1.0797,0.1254,-0.087,0.0161,1.3763,1.6747,0.1334,0.7878,1.5378,0.5514,1.2058,0.9479,0.0091,1.0264,0.4213,-0.0576,1.041,0.2912,1.7483,0.5003,-0.045,0.0164,0.4291,-0.0896,1.0555,0.0679,0.0392,0.5682,-0.0397,-0.0235,0.1018,-0.0722,0.0424,0.0269,-0.0112,1.4445,1.58,-0.0659,1.0574,0.4819,0.6665,0.3902,2.6849,0.746,1.6549,0.5062,0.0242,0.4434,-0.0546,-0.0614,9e-04,1.6603,0.0186,0.4302,0.5488,0.6432,1.1451,0.156,0.3152,-0.0575,0.4235,0.7084,0.5228,0.0493,0.0319,0.1013,0.1262,0.1634,0.5925,-0.038,0.0155,0.3771,-0.0166,0.5144,0.024,0.2774,-0.0951,3.2188,1.0581,BRCACancer
E10,0.1357,-0.1415,0.0548,-0.07,-0.0326,-0.0377,-0.0756,-0.0412,0.2635,-0.0289,0.0067,1.4699,-0.1403,0.0063,-0.1701,1.0189,1.1283,1.4306,-0.0301,0.2202,-0.0265,-0.059,0.6689,-0.0942,0.0612,0.0018,-0.0207,-0.0087,-0.0963,-0.0773,0.3346,0.1235,1.7177,0.34,0.5486,-0.002,0.0833,0.4985,2.1083,3.279,-0.0692,-0.1222,0.8027,-0.1284,-0.0745,-0.0061,0.2796,1.272,0.794,-0.0608,0.7701,0.2676,-0.0252,1.3867,0.0783,0.524,-0.0086,0.527,1.3583,0.7948,0.4102,-0.0103,-0.1498,0.4289,1.04,2.3947,-0.0533,1.1513,1.4056,-0.0451,0.744,0.0833,0.0452,1.8613,-0.0395,-0.032,-0.0818,0.9842,1.2217,0.7465,0.0951,-0.079,1.2838,0.1201,-0.0492,0.0509,1.7278,1.5433,0.0305,0.9267,1.0142,0.7661,1.122,0.8617,0.0366,1.0503,0.629,-0.0864,1.4545,0.3295,1.5971,0.4118,0.0156,-0.043,0.716,-0.0988,0.8254,0.009,0.0044,0.5515,0.0042,-0.0562,0.1354,-0.0723,-0.0016,-0.0624,-0.0166,1.4278,1.6937,-0.0325,0.9538,0.7114,0.6549,0.5307,2.953,1.0442,1.7701,0.4806,0.2074,0.6213,-0.0929,-9e-04,0.0281,1.7306,-0.1394,0.7177,0.7828,0.6886,1.0956,0.3255,0.4057,-0.0617,0.5107,1.0655,0.4416,0.1771,-0.0366,0.0469,0.0506,0.0018,0.6253,-0.0283,-0.0017,0.6818,-0.1,0.6737,-0.0273,0.1496,-0.0902,2.7048,1.3957,BRCACancer
E11,0.3377,-0.0251,0.083,-0.0468,0.0731,-0.0488,-0.0729,-0.0075,0.153,-0.0369,-0.0437,1.3222,-0.0655,0.012,-0.1558,0.758,0.6836,1.0889,-6e-04,0.1878,0.0137,-0.0433,0.3557,-9e-04,0.1406,-0.0492,-0.0037,-0.0512,-0.0868,-0.0651,0.1998,0.0251,1.3293,0.2181,0.5455,0.1361,0.0563,0.2723,2.331,3.0258,-0.0201,-0.1401,0.5233,-0.1097,-0.108,0.1094,0.2265,0.9521,0.4859,0.036,0.5077,0.1648,0.0129,1.0665,-0.0052,0.4375,-0.0363,0.4677,1.2801,0.5316,0.3469,0.0687,-0.0957,0.1206,0.8815,2.1775,-0.0401,0.7406,1.1245,0.0711,0.6611,0.0564,-0.0203,1.6976,-0.1652,-0.0116,0.0255,0.6507,0.7292,0.2358,0.1278,-0.0225,1.0368,0.1186,-0.0764,-0.0472,1.3781,1.5121,0.0963,0.5754,1.2749,0.466,0.8962,0.6872,-0.0765,0.857,0.3132,-0.0649,0.7903,0.297,1.6009,0.295,-0.0301,0.0077,0.396,-0.0615,0.9134,0.0512,-0.008,0.204,0.0016,-0.0894,0.0798,-0.0659,0.034,-0.0157,-0.0029,1.1086,1.4043,-0.079,0.8246,0.4069,0.5517,0.3566,2.7639,0.6349,1.55,0.3396,0.073,0.3179,-0.0732,-0.072,0.0247,1.4852,-0.0852,0.38,0.4892,0.4284,0.9164,0.1357,0.2143,-0.0705,0.4095,0.7303,0.4306,0.1842,0.0275,0.0433,0.1608,0.0436,0.498,0.0093,0.0526,0.2713,-0.0116,0.4143,-0.0084,0.2178,-0.136,3.0848,0.9092,Control
E12,0.1673,-0.0984,-0.0099,-0.09,0.0498,-0.0756,-0.0959,0.0436,0.1856,-0.0767,-0.1361,1.356,-0.134,-0.0306,-0.0899,0.6857,0.7981,0.9078,-0.0473,0.1143,-0.0448,-0.0169,0.2744,-0.0395,-0.0561,-0.0504,-0.0571,-0.0849,-0.1049,-0.0334,0.0591,0.0312,1.0523,0.2286,0.3516,-0.0141,-0.0326,0.2347,1.8073,2.9956,-0.0519,-0.1514,0.4926,-0.04,-0.0996,-0.011,0.027,0.9347,0.4162,-0.0499,0.4258,0.0464,-0.04,0.8377,0.0087,0.2863,0.0397,0.5428,1.2387,0.3226,0.1997,-0.1239,-0.0522,0.1444,0.8726,2.208,-0.0529,0.8207,1.1517,0.0996,0.5827,0.048,-0.0206,1.3779,-0.1242,-0.0405,-0.0558,0.5711,0.5642,0.2627,0.0494,0.0012,0.9218,0.1112,-0.0219,-0.0157,1.1409,1.2182,-0.0497,0.4933,0.8412,0.3543,0.6457,0.6735,-0.1068,0.8489,0.3083,-0.0499,0.6631,0.3374,1.6719,0.2091,-0.014,-0.0425,0.3852,-0.0479,0.4896,-0.0112,-0.011,0.1918,-0.1173,-0.0217,0.0529,-0.1083,0.0045,-0.0829,-0.0763,1.3008,1.2328,-0.0198,0.6269,0.2467,0.4545,0.2197,2.5336,0.4624,1.556,0.229,0.1364,0.317,-0.1442,-0.0535,-0.0042,1.1626,-0.133,0.3264,0.5043,0.4761,0.892,0.0349,0.1618,-0.1709,0.2687,0.4696,0.2407,0.0411,-0.0826,-0.0471,-0.0447,0.0616,0.3831,0.0731,0.0279,0.3034,-0.0884,0.2593,-0.0363,0.0189,-0.1362,2.4675,0.816,BRCACancer
F01,0.1405,-0.1077,0.0822,-0.0631,0.1081,-0.0228,-0.0627,-0.088,0.2686,-0.0855,-0.052,1.3513,-0.0989,-0.0522,-0.1616,0.9028,1.0589,1.4427,-0.0517,0.1993,0.0159,-0.0678,0.7928,-0.0602,0.1532,-0.0368,-0.0119,0.0051,-0.1435,-0.0937,0.3339,0.0649,1.5612,0.3895,0.6862,0.0387,0.0692,0.4332,2.2379,2.5807,0.0247,-0.1502,0.6963,-0.1559,-0.0906,0.0051,0.4472,1.419,0.714,-0.0137,0.6994,0.2259,-0.0471,1.3062,0.0429,0.7053,-0.1111,0.6802,1.5713,0.8643,0.5136,0.0325,-0.1809,0.1492,1.1927,2.4005,-0.1003,1.0813,1.5204,0.0162,0.7683,0.1077,0.0172,1.9397,0.0432,-0.0257,-0.0787,0.9068,1.1198,0.6422,0.2655,-0.096,1.2581,0.2461,-0.1128,-0.0332,1.6954,1.8707,0.0182,0.8839,0.8137,0.7625,1.5612,0.5745,-0.0612,0.9538,0.6315,-0.1393,1.1583,0.1379,1.6935,0.4823,-0.0607,-0.0859,0.6658,-0.1211,0.6489,0.0592,0.047,0.7169,-0.0452,-0.0767,0.0844,-0.0186,0.0213,0.018,-0.0973,1.5411,1.6285,-0.0992,1.1495,0.6743,0.687,0.5271,2.8977,0.9725,1.6642,0.4216,0.0179,0.5185,-0.1025,-0.0717,-0.0248,1.9764,-0.3061,0.725,0.5993,0.5749,0.9302,0.2247,0.5703,0.0076,0.447,0.8107,0.4545,0.1308,0.0102,0.0289,0.016,0.0343,0.7548,-0.1421,0.0289,0.5793,-0.0065,0.4783,-0.0829,0.2808,-0.1023,2.5735,1.3427,Control
F02,0.3109,0.0028,0.0975,-0.0442,0.1399,0.0042,-0.0478,0.0061,0.3545,-0.066,-0.015,1.5498,-0.0482,0.0023,-0.1338,0.9601,0.9758,1.3016,0.0076,0.1407,-0.0056,-0.0515,0.5852,-0.078,0.1477,-0.062,0.0367,-0.0127,-0.1134,-0.0566,0.3899,0.072,1.7458,0.3648,0.811,0.0453,0.1123,0.4608,2.0419,3.0554,0.0511,-0.0634,0.7631,-0.1019,-0.0749,0.0159,0.4119,1.3057,0.7853,-0.0259,0.7014,0.1706,-0.0431,1.2233,0.0344,0.5858,-0.0859,0.5697,1.6577,0.8018,0.4813,0.0352,-0.1192,0.39,1.2204,2.4537,-0.02,1.1494,1.4024,0.0658,0.7711,0.0593,-0.0322,1.8643,-0.0381,-0.0322,-0.041,0.9164,1.1789,0.6907,0.2132,-0.1049,1.2237,0.2265,-0.0417,-2e-04,1.76,1.654,0.1061,0.8973,0.6883,0.75,1.4329,0.8508,-5e-04,1.0964,0.5469,-0.0889,1.1566,0.32,1.72,0.5629,-0.0244,-0.0075,0.5733,-0.0774,0.593,0.1368,0.0177,0.7887,-0.0459,-0.0662,0.075,-0.0476,0.0618,-0.0044,0.021,1.4911,1.5597,-0.0803,1.1244,0.5516,0.5964,0.6714,3.0863,0.9537,1.6709,0.5442,0.1037,0.4426,-0.0827,-0.0489,-0.0233,1.8113,-0.0646,0.6384,0.7525,0.7186,1.2615,0.3107,0.4243,-0.0375,0.5019,0.8886,0.4636,0.1769,0.0083,0.1768,0.0663,0.0847,0.7848,-0.0489,0.0246,0.7314,0.0515,0.6765,0.0216,0.2439,-0.0848,2.5222,1.4158,Control
F03,0.3236,-0.194,0.1415,-0.0657,0.0588,-0.0164,-0.0626,-0.0329,0.2732,-0.0687,0.0181,1.3938,-0.0854,-0.0607,-0.1118,0.9297,0.9439,1.1584,-0.0454,0.1455,0.0464,-0.081,0.4443,-0.0515,0.1061,-0.0237,0.0113,-0.025,-0.0822,-0.0666,0.338,0.0983,1.3982,0.3009,0.7704,0.0536,0.1718,0.4322,1.9426,2.9145,0.0066,-0.1138,0.6675,-0.1377,-0.0629,-0.0512,0.1892,1.2994,0.7887,0.0263,0.5824,0.3073,0.0025,1.1208,0.0051,0.6531,-0.0249,0.6303,1.4121,0.5327,0.4475,0.0938,-0.1267,0.0555,1.1002,2.2943,-0.0511,1.0937,1.337,0.0436,0.5982,0.0343,0.0273,1.6715,0.15,-0.0596,-0.1413,0.7803,0.7155,0.5455,0.2685,-0.0613,1.1767,0.1622,-0.1149,-0.0094,1.4986,1.4714,0.0938,0.785,0.9495,0.6598,0.9089,0.9444,0.0458,1.2519,0.4247,-0.1069,1.0313,0.3442,1.657,0.3796,0.0301,-0.1222,0.4068,-0.1135,0.8169,0.0375,-0.067,0.3694,0.0133,-0.0497,0.0308,-0.0047,-0.0024,0.0213,-0.0014,1.6515,1.4034,-0.0739,0.9896,0.5237,0.5846,0.5004,2.5807,0.7459,1.6849,0.3421,0.1276,0.3347,-0.0821,-0.0425,0.018,1.5601,-0.1409,0.4694,0.705,0.7275,1.3375,0.2403,0.5441,0.0062,0.4601,0.7927,0.4978,0.0792,0.0268,0.0615,0.1198,0.0319,0.5796,-0.0887,-0.0126,0.6149,-0.0559,0.5825,-0.0871,0.0851,-0.0643,2.7848,1.037,Control
F04,0.2242,-0.2252,0.1132,-0.0998,-0.0827,-0.0461,-0.0993,-0.0608,0.2299,-0.0413,-0.0651,1.3614,-0.1244,-0.0993,-0.1891,0.8178,1.2288,1.4801,-0.0613,0.1431,-0.0308,-0.0818,0.6814,-0.0858,0.0057,-0.0847,-0.0838,-0.1038,-0.1378,-0.0997,0.2001,0.0924,1.4885,0.3834,0.7216,-0.0111,0.0349,0.3352,2.4184,2.4958,-0.0211,-0.2011,0.6467,-0.1324,-0.1028,0.0305,0.2875,1.3743,0.5388,-0.0438,0.662,0.111,-0.0698,1.3494,0.0117,0.5721,0.06,0.6346,1.7321,0.7973,0.3483,-0.0953,-0.1747,0.0682,1.1291,2.568,-0.0703,1.2725,1.4823,0.0159,0.729,0.1136,0.0084,1.8547,-0.0156,-0.0183,-0.13,0.8325,1.1508,0.7283,0.2723,-0.1126,1.2858,0.1071,-0.1222,-0.0334,1.6153,1.6554,-0.0409,0.7521,0.8101,0.6006,1.3966,0.5754,-0.118,0.7158,0.7451,-0.096,1.2737,0.1766,1.6312,0.444,-0.0579,-0.1028,0.6629,-0.0828,0.6711,0.0421,-0.0197,0.5781,-0.0163,-0.0707,0.0322,-0.0976,-0.0043,-0.1103,-0.0378,1.623,1.6381,-0.0772,0.8957,0.6521,0.6691,0.5959,3.1676,0.9993,1.7386,0.3442,0.1657,0.5696,-0.1363,-0.1192,-0.0176,1.637,-0.3845,0.7237,0.6191,0.4577,1.0113,0.16,0.4851,-0.0278,0.3337,0.7413,0.439,1e-04,-0.0345,-0.0736,0.0619,-0.0205,0.5801,0.0289,-0.0088,0.6829,-0.1253,0.3484,-0.0896,0.1395,-0.1236,2.5361,1.5433,Control
F05,0.2788,-0.1048,0.1907,-0.065,0.1028,-0.0423,-0.093,0.0023,0.2839,-0.0505,-0.0518,1.4862,-0.0556,0.0065,-0.1427,0.9479,0.9637,1.2582,0.0189,0.2022,0.0181,-0.0275,0.4458,-0.0097,0.1701,-0.0506,0.008,-0.0187,-0.0795,-0.0761,0.3193,0.0956,1.5197,0.3056,0.659,0.1668,0.08,0.3767,2.0992,3.1131,0.0117,-0.0834,0.642,-0.1289,-0.0709,0.0567,0.3271,1.2758,0.6472,0.0049,0.7045,0.3645,-0.0401,1.2494,0.0183,0.5602,-0.0314,0.6357,1.5181,0.6917,0.4643,-0.0015,-0.0944,0.2181,1.094,2.3092,-0.0214,1.1123,1.6088,-0.0177,0.8503,0.0533,-0.0209,1.8612,-0.0799,-0.0092,-0.0544,0.8232,0.9687,0.5365,0.275,-0.0696,1.1469,0.1592,-0.0502,-0.0388,1.7225,1.6492,0.0896,0.8434,1.2496,0.7032,1.2344,0.9166,0.0388,1.0398,0.5046,-0.0576,1.05,0.2575,1.5769,0.336,0.011,-0.023,0.5032,-0.0675,0.9721,0.0589,-0.0021,0.4659,-0.0164,-0.0684,0.1348,-0.1035,0.0502,-2e-04,0.0324,1.5041,1.5204,-0.077,1.0389,0.5044,0.6349,0.4498,2.9285,0.7674,1.6335,0.4091,0.0591,0.3625,-0.0554,-0.0883,-0.0054,1.6394,-0.1228,0.6127,0.7118,0.6408,1.2568,0.1897,0.5051,-0.0104,0.3921,0.9664,0.5896,0.1121,-0.0073,0.1028,0.2618,0.0795,0.6457,-0.0179,0.0451,0.4897,0.0104,0.6283,-0.0087,0.221,-0.0531,2.9902,1.0585,Control
F06,0.1072,-0.1688,0.2605,-0.0721,0.0315,-0.0177,-0.0565,-0.0323,0.2356,-0.0394,0.0107,1.3755,-0.0963,-0.1013,-0.1347,0.8853,0.9267,0.984,0.0031,0.1302,0.0709,-0.0139,0.261,-0.0483,0.0341,-0.0252,0.0559,-0.0128,-0.1029,-0.048,0.2264,0.0833,1.2729,0.2584,0.5631,0.1795,0.0768,0.3033,1.8892,2.7113,-0.0294,-0.1096,0.5634,-0.1001,-0.1235,-0.0093,0.1167,1.1025,0.7267,0.0439,0.5762,0.1129,0.0339,1.1544,0.071,0.4486,-0.018,0.5795,1.3239,0.4647,0.3153,0.1781,-0.1014,0.0199,1.0902,2.0808,-0.0872,0.9759,1.2152,0.0085,0.5088,0.0552,-0.0323,1.6464,0.0488,-0.0319,-0.1386,0.6746,0.546,0.6075,0.1179,-0.0861,1.0832,0.1026,-0.0866,-8e-04,1.3846,1.342,0.07,0.7421,1.2871,0.716,0.5171,0.7272,-0.0508,1.0235,0.2841,-0.1292,1.0563,0.1438,1.4148,0.285,0.0248,-0.0856,0.4567,-0.1063,0.8527,0.0024,-0.0272,0.3924,-0.0291,-0.0434,0.0334,-0.0543,-0.0305,-0.0573,0.0111,1.4902,1.3718,-0.1409,0.9283,0.3427,0.4902,0.402,2.5288,0.5529,1.5332,0.2289,0.0024,0.4222,-0.1344,-0.0132,-0.0381,1.181,-0.2419,0.4557,0.6704,0.523,1.3648,0.1623,0.121,-0.0075,0.2467,0.6765,0.5006,0.0714,-0.0466,-0.0333,0.1888,0.0425,0.4194,0.0724,0.0127,0.5874,-0.0541,0.6335,0.0025,0.1107,-0.0626,3.0416,0.849,Control
F07,0.2979,-0.041,0.0694,-0.0604,0.1065,-0.0618,-0.0798,-0.0456,0.3509,-0.1011,-0.0232,1.5865,-0.0428,-0.0016,-0.1356,0.6835,0.9692,1.2674,0.0347,0.1915,-0.0216,-0.0414,0.7103,-0.0595,0.1556,-0.1116,-0.0273,-0.0987,-0.1097,-0.0836,0.2949,0.041,1.7445,0.4065,0.6135,0.0902,0.022,0.5135,2.1656,2.7477,0.0082,-0.1394,0.842,-0.105,-0.1089,0.0535,0.3858,1.1273,0.6069,0.0537,0.7434,0.3642,-0.0684,1.1571,0.0124,0.5869,-0.0804,0.5723,1.3357,1.1162,0.4455,0.034,-0.1109,0.3297,0.9894,2.2155,-0.0252,0.792,1.509,-0.0212,0.5935,0.033,-0.033,2.1012,-0.1325,0.0178,-0.0323,1.0153,1.2683,0.531,0.2582,-0.0585,1.1214,0.1362,-0.106,-0.0588,1.5742,1.7978,0.0426,0.9429,0.9372,0.6058,1.4909,0.6039,-0.0408,0.8304,0.574,-0.0595,1.2619,0.2659,1.5658,0.3569,-0.0676,-0.0356,0.6142,-0.086,0.6865,0.2819,0.0346,0.6492,-0.0279,-0.0736,0.0183,-0.1585,0.0559,-0.0421,-0.0083,0.9915,1.5144,-0.0681,0.9602,0.5668,0.6251,0.5176,3.4188,1.0511,1.6839,0.315,0.1069,0.6245,-0.0963,-0.1011,-0.0465,1.8933,-0.1787,0.5915,0.5766,0.5622,0.9844,0.178,0.2774,-0.018,0.2994,0.739,0.405,0.1442,0.0139,0.0143,0.0825,0.1115,0.8243,-0.0858,0.01,0.4334,0.052,0.3755,-0.0207,0.279,-0.1122,2.8046,1.7474,Control
F09,0.3388,0.0076,0.0629,-0.0684,0.2019,-0.0451,-0.1067,-0.0567,0.3885,-0.0771,-0.08,1.5242,-0.0314,0.0405,-0.0974,1.2139,1.1919,1.3433,0.021,0.206,-0.0311,-0.0187,0.6205,-0.0463,0.1724,-0.0831,0.0265,-0.0485,-0.1306,-0.0645,0.3151,0.1123,1.7619,0.3759,0.8771,0.0963,0.0926,0.4576,1.7835,3.2633,0.0846,-0.1037,0.8098,-0.1137,-0.0816,0.0341,0.3624,1.3578,0.9838,0.0458,0.7509,0.5294,-0.0704,1.359,0.0309,0.8713,0.0463,0.7816,1.621,0.6648,0.5711,0.0048,-0.1122,0.3833,1.3397,2.3431,-0.0206,1.2788,1.8577,0.1047,0.9697,0.0354,-0.0794,1.7963,-0.0566,0.016,-0.0468,0.9109,1.1257,0.7626,0.2993,-0.0546,1.3761,0.2004,-0.071,-0.0346,1.8764,1.5827,0.1204,0.9008,0.8045,0.9945,1.2428,0.7434,-0.0234,1.1458,0.4944,-0.0749,1.1978,0.293,1.6492,0.4945,-0.0422,-0.0015,0.5687,-0.0831,0.7082,0.0907,0.0738,0.5674,-0.0747,0.014,0.056,-0.1277,0.0738,0.0218,-0.0324,1.8127,1.6337,-0.0129,1.2834,0.5687,0.6306,0.4879,2.9832,0.9554,1.6678,0.5778,0.1641,0.4915,-0.1269,-0.1141,-0.0635,1.658,-0.0157,0.6922,0.862,0.8727,1.2782,0.2485,0.651,-0.0572,0.4418,1.0274,0.5318,0.1,0.0225,0.1575,0.1351,0.1467,0.6845,-0.0416,-0.007,0.9526,0.062,0.9316,0.0159,0.2824,-0.0805,2.5515,1.2604,Control
F10,0.3247,0.0135,0.1281,0.0312,0.1572,-0.0599,-0.0995,-0.0253,0.3443,-0.0865,-0.0681,1.599,-0.0297,0.0497,-0.0986,0.8887,1.2182,1.3212,0.07,0.2045,-1e-04,-0.0309,0.6498,-0.0275,0.1876,-0.1046,-0.0401,-0.1064,-0.1059,-0.0512,0.3671,0.1073,1.8299,0.3928,0.8653,0.1539,0.0264,0.5746,2.0791,3.2515,0.0723,-0.0621,0.8158,-0.134,-0.0641,0.087,0.3547,1.3678,0.9033,0.0325,0.8495,0.2124,-0.0409,1.3575,0.0032,0.6779,-0.0208,0.5156,1.5429,0.8878,0.6151,0.0031,-0.1065,0.4435,1.3667,2.3503,0.007,1.3382,1.4804,0.0918,0.8236,0.0431,0.0165,1.8488,-0.1063,0.0068,-0.0132,0.9785,1.2801,0.7993,0.3295,-0.0441,1.29,0.2267,-0.103,-0.0222,1.8181,1.6309,0.0758,0.9827,1.059,0.9258,1.3277,0.9319,0.0191,1.4846,0.5399,-0.0552,1.4391,0.4008,1.7503,0.4417,-0.0308,-0.0078,0.6452,-0.0682,0.8135,0.18,0.0463,0.4695,-0.0386,-0.0046,0.1246,-0.1147,0.0825,-0.0091,-0.0419,1.7959,1.6802,-0.0116,1.1925,0.6064,0.6506,0.5483,3.3125,1.1063,1.7383,0.4617,0.2015,0.5886,-0.0656,-0.0668,-0.0327,1.7376,-0.13,0.6298,0.9275,0.8189,1.4962,0.2333,0.3929,-0.0614,0.3614,1.0388,0.6484,0.0987,0.0606,0.1216,0.129,0.1796,0.692,-0.0386,0.0172,0.8017,0.0602,0.9618,0.0323,0.2755,-0.1029,2.8396,1.5001,Control
