@relation data

@attribute id string
@attribute 64805 numeric
@attribute 5733 numeric
@attribute 5539 numeric
@attribute 59345 numeric
@attribute 51083 numeric
@attribute 10692 numeric
@attribute 152 numeric
@attribute 59340 numeric
@attribute 6352 numeric
@attribute 150 numeric
@attribute 5368 numeric
@attribute 151 numeric
@attribute 5540 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 5030 numeric
@attribute 4889 numeric
@attribute 1901 numeric
@attribute 1902 numeric
@attribute 1903 numeric
@attribute 4886 numeric
@attribute 339403 numeric
@attribute 4887 numeric
@attribute 3352 numeric
@attribute 3351 numeric
@attribute 3354 numeric
@attribute 6364 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 3350 numeric
@attribute 6368 numeric
@attribute 51764 numeric
@attribute 283869 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 2841 numeric
@attribute 2840 numeric
@attribute 6360 numeric
@attribute 6010 numeric
@attribute 6752 numeric
@attribute 8862 numeric
@attribute 6753 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 1129 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 728 numeric
@attribute 221391 numeric
@attribute 2792 numeric
@attribute 727 numeric
@attribute 2793 numeric
@attribute 623 numeric
@attribute 1132 numeric
@attribute 6374 numeric
@attribute 109 numeric
@attribute 6373 numeric
@attribute 54331 numeric
@attribute 108 numeric
@attribute 6372 numeric
@attribute 107 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 1269 numeric
@attribute 1268 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 187 numeric
@attribute 10681 numeric
@attribute 2779 numeric
@attribute 2773 numeric
@attribute 9568 numeric
@attribute 6387 numeric
@attribute 2780 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 2781 numeric
@attribute 9170 numeric
@attribute 718 numeric
@attribute 2782 numeric
@attribute 183 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 611 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 23596 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 2919 numeric
@attribute 113 numeric
@attribute 4852 numeric
@attribute 11255 numeric
@attribute 111 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 846 numeric
@attribute 8843 numeric
@attribute 55811 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 11251 numeric
@attribute 3577 numeric
@attribute 94235 numeric
@attribute 165140 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 53637 numeric
@attribute 50865 numeric
@attribute 301 numeric
@attribute 9290 numeric
@attribute 117579 numeric
@attribute 196883 numeric
@attribute 5697 numeric
@attribute 9294 numeric
@attribute 1232 numeric
@attribute 4543 numeric
@attribute 1233 numeric
@attribute 4544 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 58191 numeric
@attribute 256933 numeric
@attribute 134 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 8698 numeric
@attribute 53829 numeric
@attribute 1230 numeric
@attribute 3361 numeric
@attribute 3355 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 55970 numeric
@attribute 2550 numeric
@attribute 9934 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 23566 numeric
@attribute 5995 numeric
@attribute 4283 numeric
@attribute 5473 numeric
@attribute 140 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.3536,-0.0778,-0.1218,0.7087,0.0034,0.005,-0.0896,0.21,2.7709,0.0883,0.1855,0.0965,-0.1608,0.2996,0.0471,-0.3197,-0.1421,-0.0692,0.0706,1.6411,0.1683,0.7082,-0.005,0.039,-0.0208,-0.0758,0.2746,0.061,-0.0582,0.0923,0.0683,-0.3576,-0.0154,0.0476,-0.022,-0.0458,-0.0663,-0.2546,1.4177,-0.0153,-0.0203,-0.0049,-0.1206,0.0331,0.0628,-0.4207,0.2109,0.6265,0.0107,-0.1522,0.3723,-0.0489,0.0339,-0.0464,0.5898,0.9685,1.5461,-0.1105,-0.1745,0.3602,0.454,-0.1707,0.2236,1.1188,0.1771,0.1018,1.3549,-0.0447,-0.1147,-0.0037,-0.224,2.4616,0.0847,0.0015,0.212,-0.0131,0.1494,0.5671,0.0237,0.3964,-0.0717,1.5047,-0.0839,-0.0726,-0.0804,0.2365,2.4394,0.5108,0.8803,0.0033,1.2608,-4e-04,-0.1073,-0.1342,-0.1981,-0.0046,-0.002,-0.3256,0.4695,-0.0484,0.0675,-0.1336,0.4234,0.1431,0.0703,1.647,0.0054,-0.1398,-0.0329,-0.1553,-0.0543,0.2418,-0.1058,0.5204,-0.0949,2.286,0.3687,0.4894,1.0896,0.1365,0.3874,0.2839,0.6078,1.0461,0.5258,2.4876,0.2627,0.6388,0.1056,0.1154,0.2155,0.2267,-0.1263,1.7551,-0.1902,1.7296,0.6571,0.8833,0.926,1.1975,0.0423,-0.0294,0.2711,1.4248,1.8744,1.0224,1.7665,0.6559,0.06,-0.1476,-0.1223,-0.2797,0.2616,-0.0884,-0.2194,-0.0852,-0.094,-0.0209,0.3618,0.0718,1.5414,0.4042,-0.1146,-0.0381,-0.1786,0.0664,4.1574,0.0567,-0.0428,Control
A12,0.94,-0.0129,0.24,0.6133,-0.1485,0.0429,-0.1619,0.2944,2.6816,-0.0923,0.2155,0.0146,-0.0545,0.2857,0.1048,-0.7145,-0.1847,-0.053,-0.0077,1.8716,0.1236,0.178,0.0168,0.1061,0.1513,0.2478,0.3328,0.0759,0.2359,0.21,-0.028,0.0489,-0.1477,0.1566,-0.2576,-0.1652,-0.0078,-0.4686,0.8592,0.0688,-0.0708,0.0827,-0.1505,-0.0402,0.0857,-0.0572,0.1168,0.4115,0.0854,-0.0451,0.2616,0.1394,0.3757,-0.0219,0.5364,1.7903,0.7089,0.0598,-0.0473,0.0573,0.1024,-0.0578,0.2637,0.8887,0.2876,-0.1268,0.7516,0.0846,-0.1394,0.1315,0.0798,1.9658,-0.1,0.0469,0.1725,0.1258,0.0795,0.3927,0.0713,0.2514,-0.017,1.3056,-0.1133,0.0249,0.0914,-0.0373,1.1267,0.5262,0.8189,-0.0052,1.191,0.3524,-0.1624,0.0451,-0.2405,0.0641,-0.2623,-0.4486,0.4613,0.0553,0.1169,-0.1268,0.0378,0.1753,0.4555,0.9007,0.1048,-0.1223,0.106,0.0135,0.073,0.0255,-0.0459,0.2773,-0.0249,2.6898,0.3173,0.2954,0.9036,-0.0779,0.6102,0.1636,0.7553,0.565,0.4544,1.6887,0.5017,0.5159,0.0937,0.1433,-0.0251,0.4742,-0.0831,1.2658,-0.1641,0.9495,0.4837,0.8298,0.6371,0.7694,-0.1117,0.1438,0.2117,0.8609,1.5422,0.6867,1.895,0.3397,-0.0227,0.1463,-0.0737,-0.3677,0.3069,-0.0687,-0.0673,-0.1772,-0.1784,0.095,0.4277,0.2445,3.1554,0.5731,-0.2262,-0.0292,-0.0618,0.0593,4.6519,0.1509,0.0563,Control
B01,0.6877,-0.1397,0.0697,0.6775,-0.2347,0.0957,-0.4413,0.1318,1.5428,-0.1917,0.29,-0.0791,-0.0516,0.0269,-0.1264,-0.7981,-0.0288,-0.2087,-0.1364,1.9664,0.1767,0.2546,-0.0753,-0.0074,0.044,0.2,0.2143,-0.0047,0.176,0.1708,-0.005,0.0104,-0.0522,-0.12,-0.3636,-0.0437,-0.1778,-0.7329,1.1776,-0.1499,0.0353,-0.0649,-0.2986,-0.0592,0.0984,-0.3758,-0.1445,0.9723,-0.1128,-0.1539,0.2732,-0.0012,0.1499,0.1658,0.7127,1.146,1.1257,0.0422,-0.1225,0.3266,0.2193,-0.2364,0.1769,0.7841,0.25,-0.2074,1.0452,0.0389,-0.3636,0.1108,0.082,1.6679,-0.2444,0.0709,0.1002,-0.0142,-0.4034,0.0921,-0.2434,0.4829,-0.2196,1.4935,-0.0698,-0.01,0.1422,-0.2117,1.8588,0.358,1.0838,-0.0467,1.281,0.2724,-0.3076,0.0326,-0.2527,0.0443,-0.2735,-0.458,0.6404,-0.245,0.4448,-0.1404,0.1165,0.1403,-0.0275,1.2525,-0.1416,-0.3749,0.0013,-0.0787,0.0139,0.4578,-0.1202,0.5462,-0.0701,2.611,0.3032,0.198,0.8217,-0.1934,0.3979,0.3461,1.3925,0.0393,0.4594,1.9453,0.5793,0.3442,0.1035,0.1033,-0.0362,0.0912,-0.0433,1.0881,-0.2023,0.8767,0.3052,2.0684,0.3385,0.9196,-0.3802,-0.1118,0.2064,1.0034,1.4431,0.9141,1.5965,0.5047,-0.0693,-0.099,-0.0455,-0.6545,0.0878,-0.0038,-0.2129,-0.3748,-0.1761,0.0782,0.7788,0.1413,1.7234,0.0359,-0.3646,0.191,-0.1255,0.0318,3.6732,0.1041,0.0476,Control
B02,0.9105,-0.094,0.0208,1.0695,-0.0585,0.048,-0.0124,0.1407,2.4707,0.1598,0.2742,0.19,-0.1251,0.2748,0.1102,-0.348,-0.1553,-0.1226,-0.0264,2.2262,0.1164,0.6598,-0.0799,0.075,0.041,-0.0027,0.1705,-0.0735,-0.0424,0.0802,0.0517,-0.198,-0.0887,0.0257,-0.0166,-0.0773,-0.1184,-0.1334,1.2011,-0.0333,-0.1664,-0.0501,-0.0879,-0.0873,0.202,-0.1597,0.041,1.1341,-0.0399,-0.0775,0.6816,8e-04,0.0361,0.0312,0.9572,1.4113,1.622,-0.0602,-0.1637,0.2539,0.5787,-0.0771,0.0672,1.1006,0.2884,-0.1265,1.0782,-0.0187,-0.1619,0.0233,-0.0037,2.3037,0.0432,0.0151,0.1709,-0.0368,-0.1089,0.6004,0.1061,0.4206,-0.0918,1.7025,-0.0632,-0.0025,0.0464,0.0732,2.5586,0.5391,1.2155,0.15,1.5051,0.1325,-0.1669,-0.0621,-0.243,0.0299,0.029,-0.347,0.6039,0.0351,0.4755,-0.1385,0.3118,0.1148,0.4086,1.7995,0.0088,-0.048,-0.0035,-0.1082,0.0256,0.3819,-0.031,1.067,-0.0721,3.0307,0.6655,0.4533,1.0185,0.2053,0.5456,0.426,1.4536,1.1902,0.6094,2.3212,0.4613,0.4146,0.1452,0.0503,0.3072,0.0975,-0.1271,1.6098,-0.0711,1.3114,0.4081,1.8552,0.5737,1.2431,0.1001,-0.0388,0.1599,1.5855,1.9798,1.4272,2.0714,1.0275,-0.0166,-0.0173,-0.0672,-0.1638,0.2789,-0.059,-0.0928,-0.1411,-0.0795,-0.0279,0.851,0.1798,2.123,0.3859,-0.2139,0.0306,-0.1606,-0.0524,4.0928,0.0373,0.0378,Control
B03,0.3711,-0.1005,-0.0585,0.966,-0.0769,-0.0067,-0.2643,0.0964,2.2618,-0.0465,0.2817,0.1047,-0.0619,0.175,0.0047,-0.4898,-0.0624,-0.0464,-0.0895,2.2401,0.255,0.5981,-0.0374,0.0731,-0.0857,0.0817,0.007,-0.1071,-0.0206,0.1112,-0.0195,-0.153,-0.1231,0.0251,-0.027,-0.0763,-0.1038,-0.3119,1.1068,-0.1256,0.0153,-0.1185,-0.0763,-0.0245,0.0792,-0.3666,0.0613,1.1148,-0.0239,-0.122,0.4854,0.0163,0.2013,0.0294,0.7691,0.2213,1.4766,0.0165,-0.2162,0.2873,0.3647,-0.1432,0.2234,0.4808,0.2657,-0.0096,1.1925,-0.0213,-0.292,-0.0151,0.0076,2.2811,-0.0801,0.0603,0.2235,-0.1136,-0.3212,0.4537,-0.0683,0.4381,-0.1172,1.6628,-0.0095,-0.0671,0.0572,0.1073,2.5386,0.231,1.1125,0.1063,1.4294,0.0935,-0.1498,-0.0911,-0.2585,-0.022,0.1139,-0.3521,0.5316,-0.0578,0.2521,-0.1297,0.2259,0.112,0.2713,1.5743,-0.0807,-0.1021,-0.009,-0.088,0.0697,0.4514,-0.1323,0.5997,-0.0732,3.071,0.5399,0.36,0.768,0.0841,0.4036,0.2805,1.3967,0.7687,0.5518,2.4694,0.6361,0.5124,0.1393,0.1286,0.1162,0.0199,-0.1045,1.8105,-0.0907,1.4529,0.4092,1.563,0.5465,1.1476,-0.1159,-0.0049,0.2214,1.5506,1.9355,1.0622,1.8523,1.0184,-0.0442,0.0118,-0.0504,-0.2866,0.2207,-0.0606,-0.1458,-0.1389,-0.0694,0.0149,0.8154,0.0702,0.93,0.3342,-0.2212,0.0491,-0.1431,0.0385,3.0244,0.061,0.019,BRCACancer
B04,0.8342,-0.0685,-0.0721,0.6787,-0.1289,0.13,-0.0904,0.1179,2.4805,0.008,0.0708,0.0421,-0.1417,0.1278,-0.0042,-0.5416,-0.271,-0.1857,-0.0354,1.8326,0.2768,0.3325,-0.1407,0.1446,-0.0881,-0.2748,0.4204,0.0531,0.1086,0.0225,0.0251,-0.3947,-0.0944,0.0264,-0.0627,-0.117,-0.0802,-0.2565,1.0754,0.0656,-0.0839,-0.0613,-0.1978,-0.1199,0.0582,-0.2865,0.135,0.8287,-0.0164,-0.0241,0.4694,-0.0029,0.03,0.0393,0.8921,1.2394,0.8472,-0.0927,-0.091,0.2361,0.1527,-0.2125,0.0808,1.6396,0.2717,-0.0425,1.4998,-0.0182,-0.1104,0.0312,0.0335,1.8834,-0.0271,-0.0394,0.2243,-0.1069,-0.1521,0.4429,-0.0395,0.361,-0.1203,1.3641,-0.1332,-0.1283,0.0092,-0.1581,1.6618,0.4779,0.9564,-0.0362,1.6404,0.1213,-0.1295,-0.026,-0.2718,-0.1521,-0.0856,-0.5174,0.5507,-0.0505,0.1711,-0.2223,0.4276,0.0924,0.2319,1.7749,-0.02,-0.1079,-0.0145,-0.1563,-0.0372,0.0463,-0.0738,0.5278,-0.0971,1.9647,0.3759,0.4412,0.8302,0.1028,0.5005,0.1816,0.5614,0.6204,0.4235,2.054,0.4534,0.3642,0.1181,0.1315,0.1563,0.0071,-0.029,1.4836,-0.1464,1.2959,0.6817,1.2202,0.4933,0.7557,-0.0798,-0.0116,0.1453,0.3927,0.7223,0.9723,1.6176,0.5935,-0.0445,0.001,-0.0441,-0.3516,0.2455,-0.0323,-0.077,-0.1321,-0.1308,-3e-04,0.9227,0.282,2.2275,0.2748,0.0183,0.0278,-0.1043,0.0902,4.1198,0.0455,0.1154,BRCACancer
B05,0.6655,-0.1036,-0.0052,0.731,-0.1259,0.0114,-0.1031,-0.0765,2.507,-0.0125,0.0418,0.1336,-0.1656,0.382,0.0744,-0.4149,-0.2629,-0.1693,0.0097,1.8205,-0.0095,-0.059,-0.029,-0.0172,0.0641,-0.0334,0.3368,0.0353,0.0956,0.0878,0.0767,-0.0611,-0.1393,0.0217,-0.1255,-0.0552,-0.074,-0.2385,0.8343,0.0241,-0.0143,-0.0593,-0.1237,-0.106,0.0594,-0.2809,0.0063,0.8703,0.0079,0.0052,0.5488,0.0128,0.1764,-0.018,0.8147,1.2338,1.3341,-0.0267,0.0184,0.1233,0.498,-0.2165,0.0829,0.9612,0.2407,-0.1417,1.3468,0.0219,-0.1358,0.0971,0.0525,1.3412,-0.0687,-0.0772,0.2558,-0.0265,-0.1411,0.4533,-0.0135,0.2433,0.0283,1.5271,-0.1276,-0.0578,0.0623,0.0301,2.2237,0.4053,1.0698,0.2309,1.3874,0.2669,-0.1606,-0.0476,-0.3172,-0.0075,-0.1325,-0.3707,0.5377,0.0146,0.1046,-0.1957,0.2881,0.085,0.3329,1.6009,-0.0097,-0.1303,0.0753,-0.1714,0.0215,0.0718,0.041,0.6233,-0.0806,3.0481,0.454,0.499,0.5817,0.2308,0.4206,0.2353,1.0657,0.8549,0.5924,1.7847,0.3296,0.3737,0.1352,0.0523,0.0715,0.3303,-0.0281,1.3376,-0.1389,0.9716,0.5204,1.033,0.6076,1.905,0.044,0.0826,0.3223,0.917,1.1262,1.0983,1.7589,0.3479,-0.063,0.0888,-0.0855,-0.2369,0.218,-0.0279,0.0264,-0.1478,-0.1882,0.0152,0.6672,0.3923,3.0134,0.4384,-0.0945,0.0357,-0.1316,0.2357,3.6343,0.0666,0.0171,BRCACancer
B06,0.4475,-0.1085,-0.0813,0.4354,-0.3062,0.201,-0.4513,0.2288,1.8032,-0.3448,0.1846,-0.0137,-0.1043,-0.0811,-0.1355,-0.9208,0.0283,-0.3844,-0.1987,1.5245,0.0826,-0.0447,-0.0465,0.146,0.1466,0.0823,0.0914,0.0965,0.2109,0.3048,0.0692,-0.295,-0.1579,-0.2604,-0.4568,-0.1598,-0.1154,-0.7044,0.8575,-0.1397,-0.0169,-0.2117,-0.248,-0.2054,-0.1098,-0.4126,-0.1991,0.6493,-0.1567,-0.0991,0.0972,-0.0151,0.158,0.1532,0.4868,0.6675,0.8048,0.1993,-0.0494,0.1609,-0.0243,-0.1816,0.2223,0.6059,0.1237,-0.1815,1.0517,0.076,-0.3745,-8e-04,0.0173,1.8395,-0.274,0.1442,0.1457,-0.1044,-0.4359,-0.1022,-0.2873,0.2756,-0.234,1.3365,-0.073,-0.221,0.1921,-0.1878,1.561,0.2388,0.7738,-0.1559,1.1324,0.2463,-0.3006,0.1963,-0.3106,-0.0208,-0.3605,-0.4612,0.5133,-0.189,0.2827,-0.1503,-0.0293,0.0647,0.068,1.1394,-0.0183,-0.3954,-0.0411,0.0833,0.0176,0.0883,-0.0423,0.439,0.0235,2.3285,0.2848,0.0464,0.9679,-0.6426,0.4482,0.1343,1.0626,0.242,0.3737,2.3079,0.4925,0.2445,0.0621,0.0778,-0.2753,0.2023,-0.0354,0.8751,-0.1909,1.4416,0.3145,1.2914,0.496,0.5394,-0.4358,-0.0348,0.2607,1.1228,1.6911,0.5043,1.8167,0.6967,-0.1986,0.0563,-0.0163,-0.6178,-0.0226,0,-0.2547,-0.4347,-0.1459,0.1692,0.6889,0.0339,1.0042,0.2738,-0.2211,0.204,-0.2042,-0.033,3.6881,0.1419,-0.0663,BRCACancer
B07,0.825,-0.0694,-0.0041,0.9927,-0.0477,0.0495,0.0637,0.569,2.7516,0.0888,0.2182,0.2665,-0.1847,0.2696,0.1144,-0.3584,-0.2039,-0.138,-0.0516,2.2181,0.1429,0.6324,0.0182,0.2709,0.0761,0.0056,0.3874,-0.0397,0.1031,0.0392,0.034,-0.1442,-0.1849,-0.0141,-0.1048,-0.1409,-0.1065,-0.2182,1.2345,-0.0336,-0.1174,-0.0111,-0.1302,-0.1037,0.1739,-0.2041,0.1286,1.0967,-0.0345,-0.0437,0.6322,-0.028,0.0456,0.0062,0.9767,1.2039,1.2929,-0.042,-0.0841,0.2895,0.4957,-0.1208,0.1846,1.0713,0.3381,-0.1424,1.2703,-0.041,-0.0887,0.0391,0.1231,2.5403,-0.0712,-0.1126,0.2718,0.0234,-0.2898,0.4718,0.0081,0.4335,-0.0318,1.7369,-0.1288,-0.0412,0.0919,0.1289,2.0585,0.5708,1.1144,-0.0405,1.5522,0.1835,-0.1524,0.0226,-0.2316,-0.0019,0.0031,-0.2962,0.5983,0.0382,0.3577,-0.1607,0.3871,0.0305,0.4877,1.8352,-0.0171,-0.053,0.0244,-0.1532,0.1603,0.5849,-0.0265,0.2657,-0.0956,2.4247,0.7198,0.3724,0.8675,-0.0036,0.5728,0.3362,0.7762,1.1809,0.5602,2.4982,0.4972,0.3632,0.1993,0.1197,0.3374,0.3064,-0.1342,1.8975,-0.081,1.8106,0.4637,1.4043,0.9391,1.0405,0.0451,0.0084,0.1387,1.6714,2.1971,1.3618,2.1193,1.1639,0.0184,0.0196,-0.066,-0.1802,0.2403,-0.0646,-0.0294,-0.1587,-0.0813,-0.0232,0.9453,0.1476,2.052,0.1392,-0.078,0.0027,-0.1409,0.1157,3.9591,0.0476,0.1462,BRCACancer
B08,1.3678,-0.0969,-0.0694,1.0682,0.0534,0.0269,0.1179,0.111,2.5966,0.3449,0.1785,0.1025,-0.1471,0.2452,0.0904,-0.2267,-0.1077,-0.1369,-0.0095,1.6692,0.3115,0.9646,-0.0233,0.1931,-0.0332,0.0174,0.1691,-0.0263,-0.0866,0.0589,0.1664,-0.107,-0.1551,0.234,-0.0159,-0.0598,-0.0947,-0.081,1.3857,-0.0026,-0.0329,-0.0551,0.0218,-0.0459,0.1075,-0.2757,0.1705,0.6847,0.0658,-0.0719,0.5694,-0.0375,0.1366,0.0308,0.7613,1.9803,1.7109,-0.0807,-0.0815,0.2944,0.2553,-0.1856,0.1433,1.6663,0.2855,-0.0583,0.9433,-0.0526,-0.0285,-0.0051,-0.0049,3.0608,0.1619,-0.0135,0.1174,-0.0548,0.1768,0.5268,0.1435,0.4731,-0.0403,1.7617,-0.0585,-0.0075,-0.0588,0.2112,2.6176,0.9496,1.036,0.0444,1.3505,0.0907,-0.0807,-0.1007,-0.2487,-0.0381,0.023,-0.2438,0.5756,0.0315,0.1796,-0.1052,0.2252,0.1778,0.3119,1.7385,0.0296,0.026,-0.0384,-0.1291,0.0453,0.313,-0.0561,0.5917,-0.1023,2.0119,0.7024,0.462,1.1194,0.1336,0.4436,0.1843,0.7175,0.9335,0.6514,2.7896,0.5859,0.4931,0.1498,0.1071,0.3998,-0.0072,-0.1216,2.2981,-0.0281,1.4037,0.3328,1.3924,0.919,1.296,0.2155,-0.0262,0.0128,1.7697,2.5135,1.1116,2.1623,1.1419,-0.0072,0.0249,-0.0899,-0.1062,0.3309,-0.0827,-0.055,-0.0269,-0.0525,-0.0402,0.5995,0.1267,2.9934,0.2856,-0.0516,-0.0477,-0.1039,0.0246,4.6405,0.0745,0.0089,Control
B09,0.9918,-0.1177,-0.0481,0.5315,-0.0856,0.0738,-0.0987,0.0916,2.3715,0.0914,0.1699,0.1108,-0.1863,0.2549,-0.0662,-0.357,-0.0586,-0.0632,0.006,1.4027,0.2406,0.1426,0.0289,0.0573,0.0698,-0.1324,0.4624,-0.0382,-0.0012,0.0307,0.2168,-0.1432,0.0289,0.0929,-0.1144,-0.1375,-0.1749,-0.1633,0.9333,-0.0603,0.0077,-0.1019,-0.1062,-0.0738,0.0254,-0.1277,0.0059,0.9397,-0.0079,-0.1476,0.3378,-0.0194,0.1868,-0.0316,0.7395,1.6008,0.9795,-0.0537,-0.1619,0.1601,0.2334,-0.2213,0.1152,1.1104,0.2227,0.0082,1.5843,-0.0568,-0.0647,-0.0189,0.1457,0.9031,-0.0325,-0.0089,0.1875,-0.2305,-0.1709,0.2569,-0.1067,0.4962,-0.1189,1.0544,-0.0944,-0.0756,-0.0628,-0.1075,1.0748,0.6052,0.9464,0.0101,1.3029,0.26,-0.1122,-0.0501,-0.2719,0.0198,-0.1521,-0.3587,0.3043,0.029,-0.1641,-0.1501,0.1847,0.1192,0.3354,1.5841,0.0148,-0.0641,-0.0341,-0.1777,0.0509,0.5018,-0.061,0.2749,-0.0916,2.3921,0.1553,0.568,0.7509,-6e-04,0.415,0.0986,0.7563,0.5053,0.3047,1.617,0.3784,0.4802,0.1634,0.2288,0.1802,-0.0129,-0.0922,1.2756,-0.1464,0.7195,0.1943,1.0244,0.5551,0.6798,0.1385,-0.0584,0.0035,0.3568,0.6733,0.8251,0.7581,0.4096,-0.1219,-0.0931,-0.0668,-0.2539,0.2385,-0.0729,-0.1325,-0.1323,-0.1362,-0.0185,0.8551,0.0655,2.3418,0.2448,-0.199,-0.1144,-0.2219,-0.0077,4.6948,0.0039,0.0173,Control
B10,0.7671,-0.093,-0.053,0.7147,-0.0987,0.0698,0.0566,0.1801,2.3408,0.0992,0.0091,0.073,-0.0802,0.3281,0.058,-0.3843,-0.0603,-0.1469,0.0176,1.5896,0.1712,0.313,-0.0101,-5e-04,-0.1129,-0.0452,0.0626,0.036,-0.0502,0.0271,0.0703,-0.1986,-0.1133,0.2025,-0.1529,-0.1101,-0.1757,-0.2125,1.1091,-0.1164,-0.1527,-0.1231,-0.1149,-0.0848,0.0258,-0.1576,-0.0409,0.4954,-0.0174,-0.0479,0.3708,0.0497,0.0183,-0.0435,0.7754,1.0643,1.1835,0.0102,-0.1081,0.111,0.4563,-0.1326,0.1352,0.967,0.2004,-0.0715,1.3474,-0.0263,-0.1151,0.0631,0.0411,1.9387,0.0832,-0.032,0.0857,0.0375,0.0342,0.086,-0.0713,0.2487,-0.1104,1.4356,-0.0723,-0.0624,-0.0015,0.0056,1.2746,0.4013,0.7122,-0.0822,1.3645,0.114,-0.1108,-0.0662,-0.2475,0.3067,-0.0982,-0.3362,0.4031,0.0263,0.1899,-0.169,0.2112,0.0524,0.4513,1.522,-0.0322,-0.0276,-0.0107,-0.0532,-0.074,0.2181,-0.0609,0.4308,-0.0818,2.4654,0.5774,0.3836,1.3742,-0.0939,0.2599,0.1378,0.9097,0.8927,0.26,2.2408,0.2469,0.4583,0.0767,0.0618,0.1192,0.1469,-0.0866,1.8579,-0.0689,0.8315,0.3518,0.9414,0.7285,0.7551,0.1244,0.0503,-0.0255,0.4457,0.9476,0.5693,1.4888,0.4199,0.0542,-0.1091,-0.0994,-0.1564,0.1453,-0.0547,-0.0191,-0.1094,-0.1696,0.0461,0.7179,0.034,1.8172,0.2227,-0.2941,-0.0343,-0.1342,-0.0482,4.9642,0.0366,0.1163,Control
B11,0.7878,-0.0494,0.0353,1.0235,0.0081,0.0201,0.0228,-0.0068,2.5833,0.3699,0.0215,0.06,-0.2017,0.4998,0.0632,-0.3822,-0.251,0.0494,-0.0599,2.0727,0.4486,0.8428,-0.0957,0.1215,0.1384,-0.0392,0.2473,0.0152,0.075,0.1202,-0.0211,-0.0887,-0.0516,0.1992,-0.1192,-0.1086,-0.1228,-0.1021,1.485,0.0317,-0.0469,-0.0304,0.014,-0.0513,0.178,-0.1945,0.1297,0.6355,-0.0258,-0.0589,0.6596,0.0752,0.028,0.0457,0.7904,2.2638,1.4392,-0.0489,0.0122,0.2091,0.4512,-0.0971,0.1318,1.8571,0.2103,0.0706,1.0835,-0.0368,-0.1198,-0.0029,0.0874,2.8515,0.042,-0.0882,0.0906,9e-04,-0.0187,0.3844,0.0538,0.3846,-0.1487,1.5462,-0.0856,-0.0031,0.0605,0.0929,2.1478,0.7615,1.0364,0.1401,1.2939,0.1344,-0.1337,0.0833,-0.1273,0.0252,-0.0842,-0.2661,0.5342,0.096,0.0463,-0.1462,0.1991,0.1526,0.4095,1.5418,0.017,0.0143,0.0264,-0.0324,-0.0115,0.1741,0.0675,0.8103,-0.0685,2.0504,0.4216,0.5349,0.7073,0.2282,0.4719,0.0754,0.755,0.5485,0.8488,2.3103,0.3256,0.4944,0.113,0.277,0.2486,0.1337,-0.1207,1.812,-0.1404,1.0632,0.4003,0.9581,1.3715,1.22,0.1674,-0.026,0.2678,1.2142,2.0597,1.1695,2.1151,0.8321,-0.0221,0.023,-0.052,-0.2013,0.1505,-0.0601,-0.0311,-0.123,-0.0493,-0.0296,0.588,0.2224,3.7134,0.3602,-0.0225,-0.0484,-0.1649,0.0853,4.5943,0.1624,0.0601,Control
