@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
F05,0.9637,0.6283,0.2839,-2e-04,0.027,0.1878,0.2716,1.6492,0.2757,0.0524,0.5602,0.9562,1.0337,1.2955,-0.0631,-0.0911,0.1341,0.0529,0.1797,0.2183,-0.0378,0.3402,0.0049,-0.0855,0.0516,0.4472,-0.095,0.1826,-0.0516,-0.0627,0.0927,0.0684,0.1332,0.063,0.1746,0.4546,0.1172,-0.0196,0.4897,-0.0938,0.5277,0.9721,0.5365,2.2858,0.3056,1.0585,-0.0247,-0.0314,0.0132,0.9126,1.6251,-0.1123,0.3625,0.1152,0.4091,2.0992,1.2494,0.5046,-0.0065,0.3517,0.6408,0.6127,-0.0015,0.7045,0.4115,0.3267,1.1442,0.0452,3.1131,0.1203,1.1123,0.8434,-0.0502,0.3193,0.0956,0.08,0.1668,0.0661,0.5889,0.4414,0.8365,1.0497,1.0078,0.3271,1.6335,1.0389,-0.1035,0.0653,0.0567,-0.0944,0.2022,-0.0684,-0.0401,-0.1101,-0.0254,0.4498,1.5769,0.1331,0.8198,-0.01,0.1546,0.008,-0.0795,1.2582,-0.0253,-0.0937,0.1252,0.0117,-0.0282,0.0066,2.8654,-0.0869,-0.1289,0.6917,0.1041,0.3921,-0.0674,-0.077,0.0672,-0.0209,-0.0761,-0.0457,0.9664,-0.0554,0.0183,0.9687,Control
F06,0.9267,0.6335,0.2356,-0.0573,-0.0111,0.1413,0.0338,1.342,0.3032,0.1826,0.4486,0.7435,0.5428,1.2758,-0.0339,-0.0888,0.0788,0.0448,0.1244,0.0144,-0.0626,0.3009,-0.0736,-0.0671,0.0314,0.3038,-0.1119,0.0237,-0.1153,-0.0421,0.0326,0.0353,0.1096,0.0682,0.0928,0.3133,0.0186,0.0157,0.5874,-0.1092,0.5204,0.8527,0.6075,2.2244,0.2584,0.849,-0.0389,-0.018,0.0853,0.7238,1.4235,-0.0716,0.4222,0.025,0.2289,1.8892,1.1544,0.2841,0.0071,0.2517,0.523,0.4557,0.1781,0.5762,0.2812,0.1826,0.8941,0.0194,2.7113,0.014,0.9759,0.7421,-0.0866,0.2264,0.0833,0.0768,0.1795,0.0922,0.2957,0.4215,0.6603,0.6363,0.9845,0.1167,1.5332,0.9283,-0.0543,0.008,-0.0093,-0.1014,0.1302,-0.0434,0.0339,-0.1654,-0.1295,0.402,1.4148,0.0022,0.6505,0.0199,0.0846,0.0559,-0.1029,0.984,-0.0573,-0.0238,0.0642,-0.0294,-0.0867,-0.0052,2.5155,-0.1252,-0.1001,0.4647,0.1135,0.2467,-0.0212,-0.1409,0.0119,-0.0323,-0.048,-0.0499,0.6765,-0.1344,0.071,0.546,Control
F07,0.9692,0.3755,0.3509,-0.0421,0.0199,0.2488,0.2837,1.7978,0.276,0.0941,0.5869,1.049,0.8662,1.0536,-0.1239,-0.0901,0.105,0.1413,0.1049,0.1612,-0.072,0.3014,-0.0901,-0.077,0.0785,0.4861,-0.0956,0.2781,-0.1029,-0.0727,0.0453,-0.0165,0.0339,0.0123,0.1165,0.4136,0.1155,-0.0573,0.4334,-0.1279,0.2812,0.6865,0.531,2.0884,0.4065,1.7474,-0.0597,-0.0804,0.0763,0.8534,1.4116,-0.1036,0.6245,0.1797,0.315,2.1656,1.1571,0.574,0.0416,0.4488,0.5622,0.5915,0.034,0.7434,0.4871,0.55,1.2831,0.1197,2.7477,0.1287,0.792,0.9429,-0.106,0.2949,0.041,0.022,0.0902,0.0051,0.7189,0.8053,1.0812,1.2621,1.3244,0.3858,1.6839,0.9602,-0.1585,-0.0048,0.0535,-0.1109,0.1915,-0.0736,-0.0684,-0.1153,-0.0968,0.5176,1.5658,0.0537,1.0412,7e-04,0.1849,-0.0273,-0.1097,1.2674,-0.0024,0.0043,0.0592,0.0082,-0.072,-0.0498,3.1106,-0.1209,-0.105,1.1162,0.0649,0.2994,-0.0638,-0.0681,0.0351,-0.033,-0.0836,-0.0217,0.739,-0.0963,0.0124,1.2683,Control
F09,1.1919,0.9316,0.3885,0.0218,0.0651,0.3114,0.224,1.5827,0.4423,0.2281,0.8713,0.9779,1.0905,1.4046,-0.0974,-0.0736,0.1357,0.2181,0.2093,0.3405,-0.0848,0.4885,-0.046,-0.1452,0.1381,0.6923,-0.1361,0.1835,-0.0791,-0.0586,0.0412,0.035,0.1275,0.1089,0.1641,0.6018,0.1741,-0.0467,0.9526,-0.106,0.2873,0.7082,0.7626,2.8336,0.3759,1.2604,-0.0151,0.0463,0.1068,1.0826,1.819,-0.1072,0.4915,0.0708,0.5778,1.7835,1.359,0.4944,0.0343,0.3543,0.8727,0.6922,0.0048,0.7509,0.4673,0.3013,1.0929,0.191,3.2633,0.1727,1.2788,0.9008,-0.071,0.3151,0.1123,0.0926,0.0963,0.0193,0.7308,0.6475,0.9361,1.0187,1.1784,0.3624,1.6678,1.2834,-0.1277,0.0236,0.0341,-0.1122,0.206,0.014,-0.0704,-0.1236,-0.0745,0.4879,1.6492,0.173,0.9993,0.0321,0.1945,0.0265,-0.1306,1.3433,0.0158,-0.0337,0.0145,0.0846,-0.0412,-0.0392,2.6606,-0.11,-0.1137,0.6648,0.0356,0.4418,-0.0907,-0.0129,0.0399,-0.0794,-0.0645,-0.0181,1.0274,-0.1269,0.0309,1.1257,Control
F10,1.2182,0.9618,0.3443,-0.0091,0.0113,0.3174,0.1914,1.6309,0.4278,0.244,0.6779,1.0834,0.92,1.3349,-0.0694,-0.082,0.1758,0.177,0.1937,0.3306,-0.03,0.4234,-0.0573,-0.1075,0.1077,0.3802,-0.0896,0.215,-0.0738,-0.0456,0.0061,-0.0094,0.0946,0.0675,0.1312,0.4655,0.1438,-0.0507,0.8017,-0.0805,0.3139,0.8135,0.7993,2.7755,0.3928,1.5001,-0.0534,-0.0208,0.0622,1.0608,1.7932,-0.0986,0.5886,0.1519,0.4617,2.0791,1.3575,0.5399,0.0278,0.373,0.8189,0.6298,0.0031,0.8495,0.4671,0.5106,1.1636,0.1093,3.2515,0.1489,1.3382,0.9827,-0.103,0.3671,0.1073,0.0264,0.1539,-0.0082,0.8482,0.7338,0.9687,1.1647,1.3006,0.3547,1.7383,1.1925,-0.1147,0.0342,0.087,-0.1065,0.2045,-0.0046,-0.0409,-0.0852,-0.0417,0.5483,1.7503,0.1872,1.1038,-0.0313,0.2224,-0.0401,-0.1059,1.3212,-0.036,-0.0011,-0.0392,0.0723,-0.0351,-0.0257,2.7061,-0.0749,-0.134,0.8878,0.0621,0.3614,-0.0655,-0.0116,-1e-04,0.0165,-0.0512,-0.0328,1.0388,-0.0656,0.0032,1.2801,Control
F11,1.0441,0.8531,0.3353,0.032,0.0238,0.3006,0.0604,1.4932,0.3398,0.0702,0.5542,0.9524,0.8981,1.4938,-0.0315,-0.0876,0.122,0.1219,0.2099,0.3165,-0.0326,0.2915,-0.0393,-0.063,0.217,0.3831,-0.0416,0.1716,-0.0334,-0.0321,0.1194,0.0456,0.1298,0.0754,0.1333,0.3885,0.0644,-0.0212,0.7811,-0.0667,0.333,0.7914,0.6197,2.9468,0.299,0.8272,-0.0086,-0.0598,-0.0011,0.8577,1.7543,-0.0684,0.322,0.0773,0.4515,2.0739,1.2841,0.4105,0.0232,0.2361,0.7224,0.517,0.0664,0.5552,0.4167,0.2888,1.056,-0.0467,2.9982,0.1828,1.2706,0.7619,-0.0799,0.2852,0.0803,0.1198,0.1155,0.0664,0.7184,0.4509,0.7647,0.7686,0.918,0.3096,1.6828,1.149,-0.0678,0.0998,0.0559,-0.1088,0.172,-0.0331,-0.0244,-0.1171,-0.0344,0.2842,1.8414,0.1749,0.7182,0.0245,0.1982,0.0221,-0.0618,1.2432,-0.0577,-0.0307,0.1326,-0.0043,-0.036,-0.0134,2.2401,-0.0101,-0.1187,0.4818,0.0679,0.3889,-0.0681,-0.061,0.0954,-0.0163,-0.0359,-0.0057,0.7209,-0.0734,-0.0067,0.7575,Control
F12,1.1859,0.6135,0.2177,-0.0808,-0.0724,0.0332,0.1555,1.5642,0.2933,0.2026,0.5154,1.05,0.8281,1.1821,-0.0531,-0.1185,0.0215,0.0923,0.0687,0.177,-0.0433,0.2407,-0.106,-0.1475,0.007,0.1547,-0.1008,0.2627,-0.125,-0.0533,-0.0415,0.0017,0.0147,-0.008,0.0346,0.2209,-0.0266,-0.0249,0.5206,-0.0934,0.2204,0.6976,0.8552,2.2407,0.42,1.8708,-0.0575,-0.0595,0.0117,0.8273,1.6249,-0.1172,0.7165,0.0659,0.3044,2.3719,1.2741,0.6765,-0.0538,0.3324,0.4748,0.6117,-0.0397,0.8339,0.2736,0.704,1.2918,0.0282,2.7964,-0.0069,1.3163,1.0037,-0.0974,0.1971,0.0637,0.0446,-0.01,0.041,0.4384,1.0175,1.1251,1.1648,1.4065,0.1931,1.8407,0.9435,-0.1107,-0.0251,0.015,-0.1164,0.1654,-0.1117,-0.1348,-0.2005,-0.0912,0.594,1.4262,0.0212,1.0826,-0.0592,0.1852,-0.0104,-0.116,1.4285,-0.1545,-0.1057,0.011,-0.0855,-0.0975,-0.035,2.2882,-0.1374,-0.2069,0.8415,0.0699,0.171,-0.0459,-0.1266,-0.0631,-0.0227,-0.093,-0.0501,0.9813,-0.0827,0.0192,1.2803,Control
G01,1.2774,0.4509,0.2654,-0.0579,-0.0626,0.1819,0.0922,1.3582,0.3087,0.1451,0.6808,0.9694,0.6477,1.2978,-0.0738,-0.1048,0.094,0.0229,0.1207,0.0931,-0.1117,0.3569,-0.0422,-0.0867,0.0281,0.2543,-0.1385,0.1657,-0.1276,-0.0533,0.0496,0.0918,0.1442,0.029,0.0694,0.3096,0.0959,-0.0752,0.5286,-0.1478,0.28,0.6422,0.7961,2.6996,0.3393,1.1768,-0.0594,-0.0266,0.0078,0.9002,1.5534,-0.1451,0.4843,0.2419,0.3887,1.938,1.1093,0.553,0.0419,0.2246,0.5663,0.4951,-0.0112,0.5463,0.4216,0.4787,0.9341,0.0969,3.0068,0.1547,1.365,0.8177,-0.0982,0.2073,0.0706,0.0766,0.0144,0.0327,0.5159,0.4878,0.784,0.7239,1.0356,0.0845,1.6518,0.9751,-0.0798,-0.014,0.0941,-0.1183,0.1668,-0.0494,-0.038,-0.1145,-0.0511,0.5233,1.609,0.0946,0.8273,-0.0105,0.1944,-0.0642,-0.1499,1.1595,-0.0235,-0.034,0.1175,-0.0185,-0.0015,-0.014,1.7601,-0.1182,-0.1188,0.5435,0.0825,0.3625,-0.0874,-0.0101,-0.009,-0.0312,-0.1042,-0.0098,0.7184,-0.2077,0.0273,1.0078,Control
G02,0.9354,0.3246,0.2641,-0.0801,0.032,0.3237,0.0437,1.529,0.3129,0.0999,0.4234,0.8513,0.6394,1.3333,-0.0605,-0.0691,0.1026,0.2078,0.1275,0.2258,-0.0539,0.3143,-0.0406,-0.0382,0.0799,0.2092,-0.0979,0.0936,-0.0868,-0.0578,0.0443,0.0108,0.1017,0.0874,0.1323,0.2633,0.0694,-0.0449,0.4244,-0.0796,0.3338,0.7983,0.5556,2.3622,0.2381,0.9703,0.0025,0.0776,-0.0491,0.7979,1.321,-0.0861,0.3736,0.0902,0.3398,2.3927,0.9937,0.3992,-0.0138,0.223,0.478,0.4171,0.0441,0.4428,0.4072,0.3067,0.8848,0.0719,2.9303,0.1788,1.0126,0.6497,-0.1119,0.1995,0.0438,0.0471,0.1326,0.0352,0.4578,0.439,0.7204,0.7502,0.9196,0.2356,1.5544,0.9399,-0.0829,0.0553,0.0714,-0.0958,0.1721,-0.0174,-0.0482,-0.0756,-0.0615,0.4255,1.5476,0.1363,0.6872,-0.0099,0.1148,-0.0121,-0.0782,1.0458,-0.0571,-0.0709,0.1521,0.0045,-0.0255,-0.0157,2.6846,-0.0506,-0.0818,0.5483,0.0729,0.4294,-0.0272,-0.0964,0.0633,-0.0299,-0.0768,-0.022,0.6158,-0.0828,-0.0029,0.8037,Control
G03,1.0669,0.6637,0.2796,-0.0238,0.0144,0.306,0.2712,1.6513,0.3856,0.2586,0.7833,1.0317,0.9462,1.3797,-0.0653,-0.1094,0.1341,0.0272,0.1865,0.2613,-0.0395,0.3557,-0.0559,-0.109,0.0251,0.3817,-0.0895,0.2331,-0.0447,-0.0522,0.0379,0.0421,0.1079,0.1103,0.1562,0.516,0.092,-0.0376,0.6247,-0.0877,0.254,0.6424,0.7176,2.4382,0.3434,1.4383,-0.0225,-0.08,0.1262,0.9937,1.62,-0.0634,0.5384,0.1958,0.4167,2.1256,1.2466,0.6082,-0.0151,0.3495,0.6885,0.6698,0.052,0.7596,0.3963,0.3828,1.23,0.015,3.2729,0.0869,1.2275,0.9734,-0.0845,0.3579,0.0702,0.0881,0.0352,0.0207,0.7808,0.6122,0.9895,1.1899,1.168,0.3077,1.7279,1.0885,-0.1243,0.0173,0.0135,-0.131,0.196,-0.0548,-0.0479,-0.1221,-0.0985,0.4945,1.7505,0.0073,1.0775,-0.0412,0.174,-0.0186,-0.0954,1.334,-0.0876,-0.2161,-0.0285,-0.0041,-0.0865,-0.0036,2.7488,-0.1153,-0.1611,0.7449,0.0505,0.2908,-0.0561,-0.0425,0.0065,0.016,-0.0844,-0.0358,0.9148,-0.0337,0.0174,1.2815,Control
G04,0.8632,0.7634,0.3418,0.0683,0.0441,0.8639,0.1439,1.488,0.398,0.15,0.8213,0.837,0.8173,1.4257,-0.0265,-0.0626,0.0704,0.2184,0.1736,0.2833,-0.0135,0.4413,-0.012,0.0218,0.1331,0.4321,-0.0743,0.2641,-0.0258,-0.0337,0.0543,0.0116,0.089,0.0595,0.1432,0.5356,0.1183,-0.0439,0.5774,-0.06,0.3568,0.6478,0.6602,2.6047,0.2792,1.028,-0.0076,0.0928,0.025,1.0514,1.7601,-0.098,0.4571,0.0974,0.514,1.9219,1.0731,0.4515,0.0994,0.388,0.7238,0.434,0.0443,0.5977,0.4599,0.2884,1.0283,0.0865,3.8605,0.3046,1.0692,0.8762,-0.0439,0.3018,0.0539,0.0524,0.2005,0.0447,0.6669,0.5156,0.71,0.9833,1.0625,0.3916,1.5103,1.1581,-0.0741,0.0307,0.0589,-0.0653,0.1616,-0.0296,-0.0851,-0.0446,-0.0441,0.5095,1.7857,0.148,0.9029,0.0131,0.1517,0.0103,-0.0657,1.0537,0.0262,0.0079,0.0159,0.0505,-0.0365,-0.0428,2.9416,-0.0387,-0.082,0.768,0.0494,0.4297,-0.0408,-0.0103,0.0547,-0.0287,-0.0526,-0.0347,0.9528,-0.0387,-0.0098,1.0064,BRCACancer
G05,0.8256,-0.0142,0.0887,-0.1778,-0.1243,-0.0099,0.09,1.3437,0.1929,-0.1207,0.5528,0.7435,0.5098,0.7306,-0.0822,-0.076,-0.0063,-0.1459,-0.0579,-0.2138,-0.2192,0.042,-0.108,-0.166,-0.175,0.1457,-0.1948,0.0955,-0.0997,-0.0926,-0.1056,0.0746,0.0895,-0.0336,-0.0371,0.2835,0.0837,-0.0838,0.3565,-0.2088,0.178,0.4145,0.4653,1.8615,0.2318,1.0333,-0.0983,0.0059,-0.081,0.4726,0.7885,-0.1707,0.3852,0.1702,0.2383,1.7591,0.663,0.4468,0.0499,0.2793,0.2486,0.4855,-0.1129,0.3258,0.3077,0.4431,0.7975,0.0957,2.307,-0.0171,0.9368,0.3917,-0.0046,0.0937,0.0837,0.0195,0.0238,-0.0124,0.2044,0.3957,0.6845,0.5866,0.7858,0.179,1.2078,0.6913,-0.1229,-0.1169,0.1675,-0.0534,0.1691,-0.0418,-0.0065,-0.0456,-0.0101,0.1742,1.1376,-0.0293,0.5329,0.0108,0.1435,-0.1778,-0.1686,0.8785,-0.0111,-0.1169,0.008,-0.0476,0.0029,0.0109,1.9378,-0.2606,-0.0719,0.4356,0.0163,0.2835,-0.1013,-0.0652,-0.1374,-0.0088,-0.1304,0.0089,0.3446,-0.1964,0.0498,0.8757,BRCACancer
G06,1.085,0.6685,0.2349,-0.0453,-0.003,0.1263,0.1985,1.3627,0.2362,0.1393,0.4752,0.9084,0.881,1.1663,-0.0718,-0.1022,0.1708,0.1417,0.1664,0.2609,-0.0527,0.3182,-0.1163,-0.0369,-3e-04,0.2793,-0.0849,0.2796,-0.0806,-0.0212,-0.013,0.076,0.0689,0.0804,0.1174,0.3499,0.071,-0.014,0.4938,-0.1047,0.2478,0.6586,0.7947,2.4362,0.319,1.3923,-0.0645,-0.0799,-0.0154,0.9572,1.6599,-0.1115,0.5803,0.0466,0.2475,2.0396,1.0676,0.5364,0.0169,0.2331,0.6729,0.5062,0.0802,0.6538,0.3846,0.4073,0.9887,0.0473,3.2505,0.0266,1.0497,0.9465,-0.1479,0.3101,0.1246,0.0467,0.0266,0.0465,0.6244,0.5748,0.7349,1.0403,1.1193,0.1393,1.6557,0.9954,-0.1446,0.0405,0.0327,-0.1476,0.0778,-0.0653,-0.0804,-0.1023,-0.1237,0.5178,1.4777,0.1986,0.9605,0.0303,0.1548,-0.0479,-0.0926,1.0368,-0.0749,-0.1403,0.1382,-0.0294,-0.0907,-0.0158,2.3439,-0.0919,-0.0627,0.6534,0.0915,0.2586,-0.0439,-0.0185,-0.0316,0.0503,-0.0658,-0.0382,0.9042,-0.1311,0.0397,1.2041,BRCACancer
G07,0.7603,0.3544,0.2022,-0.0484,-0.0471,0.1488,0.1667,1.5427,0.2358,-0.0291,0.39,0.8244,0.7429,1.1263,-0.0757,-0.1213,0.0679,0.1439,0.1131,0.0558,-0.0705,0.1471,-0.0483,-0.0601,-0.0481,0.4052,-0.1466,0.1953,-0.0612,-0.0591,0.041,0.0215,-0.0155,0.0435,0.0927,0.4452,0.0637,-0.0457,0.3145,-0.1287,0.239,0.4975,0.3101,1.5108,0.2946,1.004,-0.0398,0.0269,0.059,0.68,1.291,-0.1142,0.3449,0.2274,0.3244,1.9526,1.0758,0.3724,-0.0266,0.4034,0.3841,0.5217,0.0543,0.5328,0.3756,0.3411,1.0936,0.0853,2.9134,0.1199,0.782,0.6419,-0.0814,0.2064,-0.0271,0.068,0.0281,0.0451,0.5295,0.3648,0.8118,0.8462,0.9142,0.204,1.5305,0.9301,-0.1566,0.0348,0.0527,-0.1474,0.1475,-0.0434,-0.1002,-0.1262,-0.0041,0.2468,1.6102,-0.0064,0.6723,0.0081,0.1378,-0.0441,-0.1447,1.1109,0.0218,-0.0262,0.1052,0.0459,-0.0539,-0.0206,2.5816,-0.1153,-0.1545,0.4958,0.0843,0.4293,-0.0815,-0.0342,0.0087,-0.0365,-0.1131,-0.0328,0.4965,-0.1056,-0.0074,0.7607,Control
G08,1.2391,0.5329,0.2099,0.0427,-0.0582,0.0975,0.156,1.5518,0.3753,0.1731,0.5514,1.0974,0.8575,1.3315,-0.0725,-0.0943,0.022,0.0487,0.103,0.1239,-0.1327,0.2252,-0.0207,-0.1173,0.0422,0.3285,-0.1537,0.2677,-0.1238,-0.1092,-0.0618,0.0439,0.1081,0.0022,0.0946,0.4719,0.0049,-0.0915,0.6885,-0.1451,0.2084,0.6347,0.7315,2.7425,0.395,1.2431,-0.0866,0.0227,0.0087,0.9091,1.5402,-0.1222,0.4754,0.1444,0.3152,1.9194,1.3349,0.5894,-0.0337,0.3326,0.6218,0.6574,0.0284,0.6559,0.3989,0.4411,1.1878,0.0272,3.0497,-0.0074,1.2808,0.8083,-0.0794,0.2618,0.0973,0.0464,0.0169,0.0023,0.63,0.5637,1.0444,1.0704,1.1539,0.2229,1.7284,1.107,-0.0747,-0.0239,0.0364,-0.1302,0.1349,-0.03,-0.1402,-0.1148,-0.0715,0.5537,1.6276,0.0268,0.9598,-0.0119,0.2373,-0.0074,-0.1441,1.3049,-0.0385,-0.1096,0.0333,-0.0165,-0.0584,-0.0379,2.0308,-0.2339,-0.1665,0.5943,0.0208,0.4485,-0.0635,-0.0341,-0.0579,-0.0077,-0.0996,-0.0777,0.8307,-0.1241,0.0314,1.0639,Control
G09,0.9439,0.3304,0.2793,-0.0654,-0.0038,0.3004,0.0314,1.4813,0.1925,0.0332,0.502,0.8264,0.6559,1.275,-0.1401,-0.0447,0.1351,0.1723,0.1628,0.1324,-0.0633,0.2657,-0.0548,0.0771,0.0869,0.0955,-0.0349,0.0995,-0.0353,-0.0487,-0.0235,-0.001,0.0538,0.0324,0.1004,0.2307,0.0984,-0.0789,0.4766,-0.0954,0.2088,0.7532,0.4635,2.1579,0.2458,1.1001,-0.0549,-0.0434,-0.0198,0.6744,1.2495,-0.1398,0.379,0.1277,0.3483,2.1327,1.0393,0.5245,0.0228,0.1997,0.3461,0.348,0.0545,0.534,0.336,0.3386,0.943,0.1514,2.8129,0.1442,1.0435,0.7903,-0.0881,0.1443,-0.0029,0.067,0.0755,0.0394,0.3179,0.3877,0.7914,0.7129,0.9674,0.1995,1.5917,0.8516,-0.1212,0.0426,0.0832,-0.0401,0.2152,-0.0675,-0.0843,-0.1116,-0.0915,0.3544,1.4005,0.213,0.6312,0.0654,0.1664,-0.0362,-0.0952,0.9778,0.0078,0.08,0.0408,0.0189,-0.028,-0.0364,2.2983,-0.073,-0.0983,0.5003,0.0592,0.3129,-0.0765,-0.0196,0.0292,-0.0292,-0.1022,-0.0064,0.5875,-0.1042,-0.0239,0.9666,Control
G10,0.8096,0.3007,0.2664,0.0277,-0.0287,0.0443,0.0997,1.145,0.058,0.0124,0.4592,0.782,0.713,1.0576,-0.0164,-0.1061,0.0241,-0.0179,0.2036,0.153,0.0016,0.0838,-0.0637,-0.0584,0.0157,0.1821,-0.1114,0.1017,-0.0728,-0.0091,0.0343,0.1185,0.1079,0.0367,0.0625,0.2633,0.038,0.0121,0.1851,-0.1178,0.1591,0.3531,0.5944,1.841,0.2481,1.3402,-0.024,-0.0443,-0.0568,0.711,1.4987,-0.1002,0.4034,0.2072,0.1441,1.8606,1.1482,0.4277,-0.0312,0.1334,0.3624,0.3401,0.0136,0.6651,0.2405,0.402,1.0227,0.0155,2.8385,0.083,0.6493,0.7479,-0.1485,0.2482,0.0855,0.126,-0.0445,0.083,0.4137,0.4857,0.7237,0.9915,1.0318,0.1236,1.5889,0.5272,-0.0159,0.0569,0.0635,-0.1227,-0.0105,-0.0829,-0.0251,-0.0782,-0.0756,0.3662,1.3983,0.0729,0.7257,-0.0479,0.1874,-0.0045,-0.0792,0.9692,-0.0842,-0.0952,0.1782,-0.027,-0.0625,0.0329,2.617,-0.095,-0.143,0.4602,0.1425,0.2007,-0.0876,-0.0211,0.0356,0.03,-0.0855,-0.0032,0.6329,-0.1177,0.0546,0.9592,BRCACancer
G11,0.6693,0.1093,0.1534,-0.0929,-0.1191,-0.0372,0.064,0.8045,0.0316,0.035,0.3949,0.6281,0.4356,0.6969,-0.0695,0.0316,-0.1955,-0.1266,-0.0073,0.0384,-0.084,0.2951,-0.0205,0.1473,-0.2161,0.0872,-0.093,0.0867,-0.0711,0.0329,-0.2197,-0.0178,-0.044,-0.0779,-0.207,0.1596,0.0464,0.0583,0.0573,-0.1159,0.1309,0.4026,0.1792,1.0361,0.1144,0.6259,-0.1478,0.1226,0.0407,0.3962,0.7957,-0.0959,0.4252,0.2397,0.2098,1.4416,0.8763,0.382,0.0589,0.3075,0.0455,0.3138,0.0301,0.3434,0.1779,0.3193,0.6857,0.4072,2.2378,-0.0195,0.6439,0.4237,0.0343,0.0572,-0.0144,-0.0789,0.0318,0.0086,-0.0576,0.2702,0.5105,0.4804,0.6973,0.0189,1.0845,0.5111,-0.0553,-0.1618,0.1119,-0.0511,0.1683,0.01,-0.0852,-0.1171,0.0463,0.0341,1.105,0.2942,0.4285,0.0688,0.1481,-0.0585,-0.0907,0.7895,-0.0906,0.1981,-0.1578,0.0599,-0.0284,0.0014,1.7509,-0.2144,0.0713,0.2295,0.0176,0.2016,-0.109,0.0246,-0.1705,-0.0294,-0.0155,0.0256,0.3417,-0.0548,0.016,0.4403,BRCACancer
