@relation data

@attribute id string
@attribute 10257 numeric
@attribute 10599 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 10864 numeric
@attribute 109 numeric
@attribute 10998 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123264 numeric
@attribute 1244 numeric
@attribute 1581 numeric
@attribute 196883 numeric
@attribute 200931 numeric
@attribute 2052 numeric
@attribute 23439 numeric
@attribute 2778 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 343 numeric
@attribute 358 numeric
@attribute 361 numeric
@attribute 366 numeric
@attribute 3781 numeric
@attribute 3949 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5243 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 570 numeric
@attribute 57552 numeric
@attribute 57835 numeric
@attribute 6256 numeric
@attribute 6344 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6513 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6548 numeric
@attribute 6550 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6580 numeric
@attribute 6822 numeric
@attribute 7363 numeric
@attribute 760 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8671 numeric
@attribute 8714 numeric
@attribute 9376 numeric
@attribute 9429 numeric
@attribute 949 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
B_RR-1519,0.665,-0.0979,0.0605,0.0056,-0.0222,0.0534,0.6083,0.0852,-0.0305,0.1969,1.4222,-0.1186,-0.0244,0.1624,-0.0721,-0.1666,-0.015,0.0106,0.1571,-0.0385,0.4192,-0.1254,1.932,0.1923,-0.0468,-0.0421,-0.0112,0.0083,0.531,1.8028,0.0326,0.0211,-0.065,0.6752,-0.0075,0.3758,0.3959,0.1056,0.4959,0.5434,-0.0933,0.7525,0.0047,0.0753,-0.0324,0.4376,0.0629,-0.0493,-0.0028,0.7847,0.481,-0.0833,0.3182,-0.0209,0.0546,0.1623,-0.1672,-0.0778,-0.1313,-0.0507,0.28,-0.0088,-0.0725,0.0176,0.0226,-0.0059,-0.0631,0.6482,-0.196,BRCACancer
C_RR-3293,0.4913,-0.1152,0.0464,-0.0186,-0.0194,0.0176,0.3787,0.1874,-0.0036,0.2896,1.4404,-0.1242,-0.0143,0.0283,0.0266,-0.2062,-0.037,0.0609,0.0645,-0.1335,0.4208,-0.0832,2.2395,0.0928,0.0293,-0.0832,-0.0673,0.0233,0.6544,1.4385,-4e-04,0.0344,-0.0825,0.8451,0.0662,0.293,0.4974,-0.0462,0.4884,0.7448,-0.1122,0.6583,-0.0743,0.1384,-0.0045,0.3726,0.0584,-0.016,0.0332,0.7165,0.5693,-0.1028,0.2087,0.0452,0.086,0.584,-0.1078,-0.0316,-0.0927,-0.064,0.444,-0.0497,-0.0507,0.0048,0.0164,-0.0467,-0.0202,0.4826,-0.1793,BRCACancer
D_RR-3301,0.2858,-0.1151,0.0477,-0.0287,-0.0798,0.1223,0.3996,0.0136,0.0489,0.0993,1.5975,-0.1569,0.1838,0.0434,-0.0086,-0.0979,0.1241,0.027,0.2422,-0.1129,0.7199,-0.1029,1.1264,0.0979,0.1274,-0.1549,1.3031,-0.0809,0.6562,1.8224,0.0401,0.1403,-0.0885,0.0944,0.1891,0.5014,0.1308,0.4487,1.0834,0.8908,-0.0478,0.768,-0.173,0.0777,0.1021,0.5835,0.0315,-0.0726,0.0154,0.5786,0.3948,-0.101,0.4648,0.0687,0.1335,-0.0319,-0.1673,-0.0045,-0.1377,-0.0629,0.7262,-0.0625,-0.0213,0.0171,0.5238,-0.0924,0.1203,0.0474,-0.2291,BRCACancer
E_RR-2070,0.3366,-0.1251,0.0198,-0.0203,-0.0565,0.0606,0.1723,0.0121,0.0085,0.0629,2.3151,-0.1274,0.4191,0.0147,0.0649,-0.142,0.0808,-3e-04,0.2063,-0.1507,0.5878,-0.1199,1.1786,0.0056,0.1563,-0.0076,0.7862,-0.0648,0.7193,1.4661,0.0246,0.3794,-0.0284,0.107,-0.0703,0.646,0.1357,0.596,0.9203,1.2002,-0.0626,1.0299,-0.1351,0.2711,0.1183,0.7246,0.0573,-0.0526,0.0327,0.7385,0.5562,-0.1466,0.5383,-0.0192,-9e-04,-0.0737,-0.1427,-0.0433,-0.1094,-0.0788,0.913,-0.129,-0.0826,0.1287,0.5227,-0.0725,0.0081,0.1301,-0.2037,BRCACancer
J_RR-1226,0.1676,-0.158,0.0799,0.056,-0.025,0.1392,0.2187,0.0135,0.066,0.0741,1.136,-0.2018,0.1211,0.1497,-0.0219,-0.2861,0.1206,0.1416,0.1442,-0.0988,0.6833,-0.0845,1.8554,0.2754,-0.0438,-0.0438,1.6226,-0.067,0.5981,1.8597,6e-04,0.0789,-0.0705,0.2524,-3e-04,0.6329,0.1375,0.7661,0.7915,0.985,-0.1718,0.717,-0.0509,0.2679,0.0349,0.4105,0.0312,-0.0094,0.0358,0.7691,0.2089,-0.0586,0.5801,-0.1583,0.1667,-0.0015,-0.1803,-0.0247,-0.11,-0.0448,1.0108,0.105,0.0093,0.0419,0.4522,-0.0658,-0.0183,0.0509,-0.2417,BRCACancer
K_RR-3290,0.4862,-0.1006,0.0504,-0.0365,-0.0617,0.0124,0.3349,0.0213,0.0609,0.1324,1.8625,-0.1278,0.394,0.0931,-0.0048,-0.1319,0.1126,0.0867,0.2924,-0.1046,0.676,-0.0654,1.1857,0.2109,0.1603,0.0574,1.0238,-0.1054,0.6152,1.863,-0.006,0.1911,-0.0163,0.2246,0.0522,0.7472,0.1083,0.422,1.0915,0.9368,-0.0755,0.7982,-0.1138,0.1226,0.0594,0.7795,-0.0222,-0.0066,-0.0154,0.4992,0.5144,-0.1159,0.5846,0.0509,0.1186,-0.0395,-0.1259,0.0037,-0.2133,-0.099,1.0344,-0.1006,-0.0702,0.0464,0.8798,0.0174,0.1853,0.1005,-0.1596,Control
L_RR-3286,0.2668,-0.1831,0.1105,0.055,-0.001,0.1169,0.2336,-0.1757,0.0586,0.0316,1.866,-0.2398,0.1725,0.0954,0.019,-0.3435,0.0492,0.0985,0.2855,-0.2,0.5555,-0.155,1.1025,0.0839,0.0946,-0.0732,1.0644,-0.0432,0.8639,1.7934,0.0995,0.0494,-0.0609,0.1796,0.0562,0.8274,0.1123,0.4318,0.8905,1.0409,-0.22,0.8359,-0.1813,0.1697,0.181,0.5197,0.0924,0.0069,0.0189,0.5309,0.4288,-0.1324,0.5059,0.0222,0.133,-0.0373,-0.2194,0.0632,-0.1706,-0.042,0.8997,0.0237,-0.0155,0.0654,0.5592,-0.1588,0.0501,0.0525,-0.2304,Control
N_RR-3294,0.2503,-0.2076,-0.0364,-0.0115,-0.0849,0.0042,0.2167,-0.0967,-0.0391,0.0848,1.5641,-0.1589,0.1788,0.2576,-0.0244,-0.1935,0.08,-0.025,0.1278,-0.1142,0.6169,-0.16,1.2097,0.0325,-0.0113,-0.0459,1.428,-0.0687,0.3841,1.5467,0.0307,0.1086,-0.1445,0.0497,0.1295,0.2338,0.1782,0.448,0.8556,0.9669,-0.0963,0.8814,-0.1009,0.0331,0.1056,0.4988,-0.0023,-0.0702,-0.0343,0.5021,0.3139,-0.0713,0.4516,0.0325,0.1149,0.0138,-0.1426,-0.04,-0.1423,-0.1798,0.9397,0.0945,-0.1013,-0.0054,0.4926,-0.101,0.1088,0.0563,-0.2541,Control
O_RR-3285,0.239,-0.1881,0.0503,-0.0245,-0.0874,0.0775,0.3259,0.0456,0.0079,0.0643,1.4101,-0.0791,0.152,0.2072,0.0155,-0.1451,0.1916,0.021,0.1692,-0.103,0.5651,-0.1197,1.1638,0.128,0.0376,-0.0518,1.2829,-0.0997,0.3751,1.7622,-0.0174,0.0886,-0.1384,0.1589,0.0635,0.2931,0.2303,0.5478,0.9177,0.8917,0.0206,0.8111,-0.153,0.2723,0.0851,0.6671,0.0325,-0.0206,0.0032,0.5438,0.3114,-0.0259,0.7464,-0.056,0.0944,-0.0456,-0.165,0.1456,-0.2337,-0.0343,0.6147,-0.062,-0.0433,0.0166,0.4285,-0.0566,0.0742,0.0462,-0.2046,Control
P_RR-3274,0.2566,-0.1463,0.0133,-0.0372,-0.0507,0.0959,0.2565,0.0465,0.0545,0.1183,1.6731,-0.2052,0.2994,0.2676,0.0352,-0.3168,0.1052,0.051,0.2407,-0.0988,0.6859,-0.0994,0.8741,0.1838,0.0951,-0.0228,0.8778,-0.1063,0.5369,1.545,0.0216,0.1617,-0.1633,0.0708,0.0843,0.3564,0.1436,0.4198,0.9815,0.859,-0.0647,0.8462,-0.0335,0.0468,0.0581,0.5355,-0.0281,-0.078,-0.0215,0.4806,0.2988,-0.1064,0.3666,-0.0108,0.2144,0.0088,-0.1645,-0.101,-0.1071,-0.146,0.615,0.0198,-0.1087,0.0212,0.4224,0.0373,-0.0422,0.0716,-0.1981,Control
Q_RR-3283,0.3431,-0.1849,0.0294,0.0023,-0.0686,-0.0021,0.3443,0.0255,0.0642,0.114,1.7677,-0.1372,0.3159,0.0185,0.0781,-0.2319,0.1364,0.051,0.2318,-0.1252,0.6039,-0.1352,0.8469,0.0871,0.1002,0.0083,0.8346,-0.0833,0.3569,1.5959,0.0626,0.1457,-0.1831,0.1003,0.0264,0.6231,0.156,0.4823,1.0653,0.9484,-0.1094,0.8194,-0.1189,0.0778,0.1442,0.8113,0.0361,-0.031,-0.053,0.7127,0.4424,-0.1573,0.4921,0.0123,0.0923,-0.0504,-0.1079,0.105,-0.1007,-0.195,0.8136,-0.1368,-0.0375,0.0424,0.784,-0.1038,-0.0179,0.097,-0.2045,Control
RR-3275,0.2152,-0.1522,9e-04,-0.0618,-0.0842,0.0202,0.1927,-0.0707,-0.0557,0.0909,1.2506,-0.0885,0.2463,0.2039,0.1729,-0.2012,0.1998,-0.0355,0.0975,-0.1135,0.7106,-0.0646,1.3602,0.0769,0.0562,-0.0246,0.9731,-0.1028,0.2837,1.9055,-0.0562,-0.0162,-0.1641,0.1518,0.0928,0.3785,0.1578,0.7273,0.85,1.0271,-0.1607,0.9881,0.0308,0.3178,0.0935,0.5142,-0.0113,-0.0963,-0.0887,0.5509,0.2289,-0.0826,0.5139,-0.0711,0.1099,-0.0585,-0.1429,-0.065,-0.1359,-0.1199,0.9073,-0.0916,-0.0794,-0.024,0.2793,-0.1019,-0.0016,0.0173,-0.1308,Control
RR-3281,0.2279,-0.0883,0.0278,-0.0108,-0.0989,0.1273,0.1987,-0.1129,0.0058,0.1086,1.246,-0.1459,0.1096,0.1754,0.0381,-0.1979,0.0935,-0.0124,0.1023,-0.1058,0.542,-0.1725,1.3996,0.2561,0.0872,-0.0871,1.2764,-0.0945,0.3656,1.4584,0.0099,0.0793,-0.0952,0.1007,0.0562,0.2955,0.1757,0.8658,0.7827,0.8983,0.0308,0.9264,-0.0974,0.3424,0.0518,0.462,-0.0212,-0.0253,0.0172,0.4312,0.0552,-0.0058,0.3399,-0.1599,0.152,-0.0412,-0.1879,-0.0379,-0.0564,-0.2258,1.0831,0.0929,-0.051,0.0067,0.7119,-0.0491,0.0145,-0.0101,-0.1853,Control
RR-3287,0.3082,-0.0972,0.0492,-0.0625,-0.1767,0.0418,0.1944,-0.0434,-0.0295,0.0979,1.4199,-0.1097,0.2523,0.1836,0.0681,-0.1416,0.1792,-0.0368,0.2062,-0.0855,0.6525,-0.0368,1.2858,0.1376,0.12,-0.1027,0.736,-0.1,0.3692,1.7146,-0.0701,0.1018,-0.0141,0.1706,-0.0268,0.3882,0.1692,0.6795,0.9068,0.9417,-0.1451,0.9652,0.0384,0.2272,0.0872,0.5414,0.0212,-0.0314,-0.0114,0.4404,0.2324,0.0284,0.396,-0.1063,0.1761,0.0237,-0.1279,-0.0035,-0.019,-0.1455,0.6831,-0.1062,-0.0981,-0.0737,0.4275,0.0306,0.1118,0.0735,-0.1668,BRCACancer
RR-3289,0.2049,-0.0912,0.0405,0.0237,-0.0655,0.0886,0.2648,0.011,0.0287,0.0369,1.9628,-0.1366,0.2369,-0.0282,-0.0283,-0.0638,0.0629,0.0829,0.2803,-0.1232,0.6295,-0.0795,1.3444,0.1102,0.0611,-0.004,0.5151,-0.0271,0.5135,2.0798,0.024,0.1793,-0.0361,0.1543,-0.0126,0.5737,0.1591,0.3744,0.8696,1.0715,-0.0888,0.9681,-0.0503,0.1078,0.1262,0.4979,0.1175,0.0606,0.0325,0.5825,0.5638,-0.1622,0.4029,0.0939,0.0987,-0.1058,-0.1177,-0.0495,-0.0915,-0.0503,0.8019,-0.005,-0.0783,0.0877,0.3986,-0.13,-0.0057,0.0964,-0.2075,Control
RR-3299,0.1877,-0.2263,0.054,0.0019,-0.055,0.0598,0.126,-0.0495,0.0397,0.0765,1.408,-0.2169,0.1533,0.025,0.0867,-0.2152,0.0872,0.0171,0.1775,-0.101,0.5731,-0.14,1.4015,0.1203,0.0965,-0.1152,1.1149,-0.071,0.1738,1.5039,0.0149,0.0066,-0.1163,0.0364,-0.0062,0.3095,0.1403,0.9131,0.7061,1.2051,-0.2285,0.889,0.0195,0.1003,0.1583,0.3797,0.0385,0.0044,0.11,0.5123,0.2169,-0.1094,0.3851,-0.0057,0.1214,0.0267,-0.1578,0.0126,-0.0698,-0.1069,0.5669,0.0256,-0.0826,0.0204,0.3887,-0.0014,-0.0151,0.0272,-0.2164,BRCACancer
T_RR-3292,0.2827,-0.0546,-0.001,0.0169,-0.0418,0.1288,0.2704,-0.0566,0.0033,0.0895,1.3434,-0.1391,0.1629,0.2386,-0.0601,-0.2195,0.1512,-0.0386,0.1917,-0.0921,0.6533,-0.0801,1.5555,0.0402,0.1415,-0.066,1.7741,-0.0811,0.6277,1.748,0.0109,0.1433,-0.111,0.1577,0.0737,0.6798,0.1739,0.4913,0.967,0.8413,0.0377,0.797,-0.1264,0.3172,0.0412,0.5844,-0.0228,-0.0044,0.0526,0.5372,0.2816,-0.0588,0.556,-0.1442,0.1516,-0.0156,-0.1964,0.0589,-0.0546,-0.1517,0.9103,0.0619,-0.0495,0.0222,0.5189,-0.0709,0.0253,0.0448,-0.1762,Control
U_RR-2236,0.3192,-0.0764,0.0946,-0.004,-0.0475,0.0968,0.2889,0.0292,0.0112,0.1032,2.2417,-0.1543,0.3326,-0.0525,0.0467,-0.1367,0.0823,0.0782,0.2361,-0.1603,0.695,-0.0854,1.543,0.0454,0.0443,-0.0234,1.2209,-0.0515,0.6945,2.0061,0.0458,0.1633,-0.0806,0.1408,-0.0388,0.6393,0.1462,0.6315,1.0301,1.1151,-0.1708,0.9171,-0.071,0.2109,0.1148,0.7517,0.1101,0.0648,0.0622,0.7718,0.6741,0.0082,0.6373,0.1792,0.0665,-0.1028,-0.0906,0.0649,-0.198,-0.0518,0.8699,-0.062,-0.0486,0.1359,0.722,-0.038,0.0922,0.1432,-0.2141,BRCACancer
V_RR-1455,0.6152,-0.1761,0.1021,-0.0168,-0.0882,0.0556,0.5859,0.1152,-0.0235,0.3436,1.6318,-0.1463,-0.0584,0.1403,-0.0677,-0.2772,-0.0222,-0.0205,0.1918,-0.0512,0.3934,-0.1575,2.0522,0.1483,0.0967,-0.0501,-0.0709,0.0364,0.7723,1.7302,0.0198,-0.0119,-0.117,0.8909,-0.0112,0.3664,0.6204,0.0259,0.5613,0.5352,-0.2087,0.8403,-0.0962,0.1838,-0.0752,0.5462,0.0496,-0.0427,-0.0459,1.0005,0.6586,-0.065,0.385,0.0844,0.0713,0.1028,-0.1785,-0.0087,-0.1904,-0.1165,0.2105,0.0626,-0.0995,-0.0693,0.0375,-0.1259,-0.0499,0.708,-0.2028,BRCACancer
W_RR-922,0.2911,-0.1194,0.038,-0.0161,-0.0556,0.0704,0.2156,0.036,0.0644,0.0729,1.8641,-0.1029,0.2857,0.2655,-0.0859,-0.1086,0.0615,0.083,0.258,-0.1071,0.5733,-0.0929,1.2589,0.1234,0.1548,-0.057,0.9891,-0.035,0.7341,1.8528,0.0284,0.1127,0.0387,0.154,-0.0024,0.7234,0.1629,0.3794,1.1443,0.8966,-0.0323,0.7537,-0.0745,0.1388,-0.0064,0.7432,0.0973,0.006,0.0311,0.3189,0.534,-0.1528,0.4817,0.1009,0.12,-0.0568,-0.1734,-0.046,-0.0889,-0.0139,0.7721,-0.0871,-0.1157,0.0502,0.6549,-0.0882,0.1237,0.0904,-0.1448,BRCACancer
X_RR-1083,0.2624,-0.0788,0.0298,-0.0464,-0.0482,0.0896,0.2288,0.0231,0.0101,0.067,1.6482,-0.1657,0.2209,0.1632,-0.05,-0.0682,0.1296,0.0302,0.2084,-0.058,0.5753,-0.0674,1.1086,0.0864,0.0392,-0.0256,1.2927,-0.0651,0.3787,1.6823,0.0216,0.1476,-0.1135,0.1795,0.0433,0.338,0.0997,0.3697,1.019,0.9008,-0.128,1.0235,-0.1413,0.1877,0.0272,0.6144,0.0551,-0.0525,0.0099,0.5684,0.45,-0.07,0.3966,0.1348,0.0551,-0.0427,-0.1418,-8e-04,-0.1069,-0.0804,0.9049,0.0142,-0.0764,-0.0507,0.4912,-0.031,0.077,0.0568,-0.1462,BRCACancer
Y_RR-841,0.1048,-0.1802,0.0968,-0.0095,-0.0762,0.1245,0.2154,-0.0777,0.0652,0.0565,1.1529,-0.1882,-0.003,0.2173,-0.0409,-0.2573,0.1098,0.0445,0.171,-0.0783,0.6939,-0.1765,1.0693,0.0756,-0.0047,-0.04,1.6965,-0.0463,0.4192,1.725,0.0595,-0.0126,-0.1216,0.0241,0.0599,0.1163,0.101,0.6034,0.8549,0.7569,-0.2024,0.677,-0.1824,0.109,0.0446,0.3902,0.0556,-0.0408,0.0201,0.5738,0.1744,-0.1014,0.4647,-0.0916,0.0132,-0.0373,-0.2096,-0.0096,-0.0941,-0.2041,0.369,-0.0139,-0.0549,-0.0289,0.25,-0.0189,0.0259,0.0264,-0.2657,BRCACancer
Z_RR-778,0.274,-0.0986,0.0362,-0.0315,-0.11,0.0559,0.2324,-0.0365,-0.0152,0.1237,1.4797,-0.1113,0.2336,0.3107,0.0639,-0.1008,0.2029,-0.0047,0.1777,-0.0927,0.7961,-0.0501,1.2043,0.0741,0.0716,-0.1064,0.7108,-0.0613,0.4311,1.7401,-0.0132,0.15,-0.1118,0.1756,0.0823,0.3601,0.1543,0.5476,1.0356,0.9087,-0.0312,0.8487,-0.0662,0.1066,0.0548,0.5422,0.008,-0.0334,-0.0241,0.6972,0.3865,-0.0892,0.4279,0.0686,0.0891,-0.0311,-0.1037,-0.0464,-0.0554,-0.1328,1.0391,-0.0782,-0.0381,-0.0037,0.6518,0.0282,-0.041,0.0786,-0.1494,BRCACancer
