@relation data

@attribute id string
@attribute 10161 numeric
@attribute 10681 numeric
@attribute 10800 numeric
@attribute 1081 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 1128 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 11343 numeric
@attribute 114814 numeric
@attribute 115557 numeric
@attribute 1241 numeric
@attribute 128674 numeric
@attribute 139189 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 156 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1902 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 221955 numeric
@attribute 222545 numeric
@attribute 23236 numeric
@attribute 23566 numeric
@attribute 2358 numeric
@attribute 23620 numeric
@attribute 257313 numeric
@attribute 2641 numeric
@attribute 27334 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2798 numeric
@attribute 2828 numeric
@attribute 2829 numeric
@attribute 2837 numeric
@attribute 2840 numeric
@attribute 2846 numeric
@attribute 2862 numeric
@attribute 2864 numeric
@attribute 2867 numeric
@attribute 2869 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 29933 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 3269 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4922 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 5028 numeric
@attribute 5029 numeric
@attribute 5031 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 55970 numeric
@attribute 56413 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5737 numeric
@attribute 59345 numeric
@attribute 594857 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6368 numeric
@attribute 6375 numeric
@attribute 64106 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 7204 numeric
@attribute 747 numeric
@attribute 8111 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 846 numeric
@attribute 84634 numeric
@attribute 8477 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8620 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8997 numeric
@attribute 9002 numeric
@attribute 9162 numeric
@attribute 9170 numeric
@attribute 94233 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__D05,2.3122,0.3589,1.3746,0.06,-0.0055,-0.0422,-0.0322,-0.0584,-0.0445,-0.1151,0.3906,0.1329,-0.0318,1.4195,-0.0601,-0.0358,-0.0509,0.0065,-0.1543,1.2743,1.3325,-0.0262,0.1448,0.1641,0.5363,0.0804,0.069,0.1277,-0.0136,-0.0806,0.0622,-0.0665,-0.0586,-0.1236,1.3551,0.489,-0.0252,0.8983,-0.0941,0.1775,-0.068,1.6977,0.0833,0.0738,0.0839,0.9538,0.0994,1.3539,0.2773,1.5058,0.7292,-0.0166,0.0308,0.0281,0.7361,1.7697,-0.052,0.227,-0.1522,-0.0504,0.261,0.1002,0.0035,0.052,-0.0973,0.1642,0.4766,0.2722,-0.0891,-0.0978,1.0284,2.1611,0.0311,0.1942,0.02,0.1007,-0.0523,0.0389,-0.1436,0.4765,0.4663,0.6579,0.0865,-0.1141,-0.067,-0.0189,-0.1683,-0.048,-0.2193,0.0508,0.0172,0.5292,0.238,0.0356,0.1201,1.1295,1.0518,1.7198,0.6665,-0.06,0.9407,-0.1733,0.6619,0.2545,0.026,0.3208,0.9604,0.0374,-0.0176,1.0784,-0.081,0.6197,-0.1242,-0.072,-0.1693,-0.0774,-0.0801,-0.0668,-0.0112,0.0104,-0.0315,-0.1436,0.1225,-0.1055,0.333,0.1579,0.079,-0.0196,0.1471,0.1025,0.2091,2.3896,0.3406,0.7061,0.9273,0.585,0.0681,0.0648,-0.1054,8e-04,0.2466,0.0093,1.1526,0.0975,0.1635,-0.0893,BRCACancer
Utah__D06,2.2104,0.3789,1.5621,-0.0246,-0.0917,-0.0783,0.0505,0.0774,-0.0656,-0.0605,0.258,0.0905,0.0396,1.4296,-0.0781,0.0901,-0.127,-0.0125,-0.1316,1.333,1.766,-0.0462,0.1767,0.2201,0.4925,0.1437,0.042,0.2896,0.0306,-0.144,0.0822,-0.0438,-0.0641,-0.0425,1.37,0.3297,-0.0071,0.8574,-0.1317,0.2478,-0.061,1.5937,0.029,-0.0298,0.0472,1.6702,0.0903,1.4961,0.3269,1.398,0.7049,0.0226,0.2284,-0.0184,0.6576,1.5644,-0.0755,0.4183,-0.2556,-0.0602,0.285,0.0836,-0.0193,-0.0081,-0.0056,0.1448,0.1476,0.3317,-0.1288,-0.1732,1.2607,2.5201,-0.0308,0.0992,0.0021,-0.0234,-0.0293,0.0509,-0.1831,0.538,0.6174,0.7811,0.0412,-0.0894,-0.0722,0.0201,-0.1123,-0.0891,-0.1201,-0.042,0.1066,0.5148,0.4101,0.0765,0.0995,1.2429,1.2257,1.7563,0.778,-0.0746,1.0672,-0.1071,0.4211,0.2442,-0.0251,0.3589,1.2897,0.124,-0.0404,0.9289,-0.0862,0.4952,-0.0641,-0.0383,-0.0812,0.0635,-0.132,-0.1082,0.0191,0.114,-0.0794,-0.2032,0.0757,-0.098,0.3453,0.2788,0.1075,-0.0367,0.0677,-0.0384,0.2539,2.4837,0.4701,1.0937,0.9982,0.6875,0.0476,0.0198,-0.0688,-0.0267,0.2743,-0.0636,1.0657,0.1298,0.473,-0.0064,BRCACancer
Utah__D07,2.0818,0.3983,1.2651,0.0411,-0.0501,0.0573,-0.0807,0.0442,-0.0688,-0.0234,0.2558,0.1326,0.0138,1.404,-0.0568,0.009,-0.0945,-0.0428,-0.0956,1.3453,1.5554,-0.0643,0.1052,0.1964,0.6121,0.1028,0.0354,0.1631,-0.0675,-0.093,0.0818,-0.032,-0.0708,-0.0396,1.6675,0.3986,-0.0574,0.7779,-0.057,0.2708,-0.0664,1.6461,0.0566,-0.1017,0.092,1.5687,0.0854,1.4059,0.197,1.3678,0.7235,0.0099,0.1705,0.007,0.6725,2.0583,-0.142,0.4798,-0.2041,0.0759,0.2234,0.0542,-0.0461,0.024,-0.0285,0.102,0.2084,0.3035,-0.1465,-0.1318,1.1336,2.64,0.0744,0.0283,-0.0198,0.0149,-0.0293,0.0287,-0.1402,0.4641,0.5499,0.8075,0.0237,-0.1097,-0.0914,0.0038,-0.1375,-0.1315,-0.1076,0.1722,0.0713,0.4561,0.3081,0.012,0.0439,1.2075,1.2167,1.6089,0.5813,-0.0372,1.1219,-0.0147,0.6546,0.2173,-0.0045,0.3781,1.074,0.186,-8e-04,0.8988,-0.131,0.5823,-0.0863,-0.0829,-0.047,-0.0985,-0.0953,-0.0484,0.0227,-0.0226,-0.0803,-0.1224,0.1297,-0.0572,0.2755,0.1508,0.1945,-0.099,0.0782,-0.0671,0.2853,2.3444,0.4391,0.9391,1.0335,0.5809,0.0685,0.0333,-0.0069,-0.0116,0.3652,-0.0337,1.0679,0.0966,0.1461,-0.0692,Control
Utah__D08,2.2559,0.277,1.1587,-0.0494,-0.0121,0.083,-0.0399,0.0639,-0.0894,-0.027,0.2338,0.1076,0.0107,1.0925,-0.1006,-0.0516,0.0544,0.0554,-0.0763,0.9637,1.5949,-0.0738,0.0617,0.1179,0.3455,0.1696,0.0783,0.1529,-0.0258,-0.093,0.073,-0.0882,-0.0996,-0.067,1.1951,0.1421,-0.01,0.5257,-0.1043,0.1309,-0.033,1.227,0.0402,0.0269,-0.0088,1.291,0.0428,0.9038,0.1797,1.2592,0.4534,0.0199,0.2643,0.0149,0.4622,1.6836,-0.1184,0.05,-0.2502,0.0124,0.2749,0.0041,0.003,-0.0113,-0.0417,0.1947,-0.1105,0.2448,-0.0188,-0.0917,0.8317,2.2847,-0.0174,0.199,-0.03,0.1303,0.0303,-0.0078,-0.2056,0.3455,0.3968,0.5695,-0.038,-0.1042,-0.0309,-0.0261,-0.1969,-0.0733,-0.0697,0.0635,-0.026,0.4339,0.1276,0.0968,0.194,0.9695,1.0438,1.5307,0.5064,-0.0202,0.8318,-0.3721,0.4985,0.2816,0.028,0.1283,0.736,0.1474,-0.0245,0.6729,-0.3238,0.298,-0.0134,-0.0742,-0.0682,-0.1506,-0.1469,-0.1257,-0.0163,0.0571,-0.038,-0.1512,0.1206,0.0368,0.2219,0.117,-0.0361,-0.0747,0.223,-0.0413,0.0926,1.7888,0.3119,0.6935,0.7754,0.6381,0.0046,-0.0412,-0.0597,0.0019,0.2915,-0.016,0.8694,0.1573,0.1749,-0.0771,Control
Utah__D09,2.1088,0.2816,1.432,0.0949,-0.0455,0.0411,-0.0786,-0.0649,-0.0479,-0.0734,0.2561,0.2326,0.0338,1.2828,0.0412,-0.0458,-0.0537,0.0162,-0.1026,1.144,1.7647,-0.0562,0.1372,0.1665,0.4104,0.0493,0.0977,0.1983,-0.1172,-0.0669,0.0568,-0.0709,-0.0899,-0.1036,1.2352,0.2299,0.0816,0.7036,-0.116,0.1879,-0.0329,1.307,0.0086,0.0167,0.0422,1.5796,0.0321,1.2994,0.1938,1.3177,0.6439,0.0174,0.2711,-0.0101,0.665,1.6707,-0.0462,0.2345,-0.2839,0.215,0.3008,-0.0257,-0.028,0.3273,-0.1861,0.1964,0.3052,0.2646,-0.1625,-0.1282,1.0647,1.9168,0.0836,0.0105,-0.0047,-0.0278,-0.0511,-0.1703,-0.1107,0.5058,0.5259,0.6882,-0.0478,-0.1599,-0.0826,-0.0307,-0.1861,-0.14,-0.1827,-0.003,0.0284,0.464,0.3424,0.0639,0.1661,1.1314,1.1358,1.62,0.6418,-0.0618,0.9424,-0.383,0.3815,0.2315,-0.0262,0.2592,1.079,0.075,0.0043,0.8137,-0.1169,0.3827,-0.1793,0.0163,-0.0606,-0.03,-0.1955,-0.0686,0.0286,-0.0082,-0.0732,-0.1838,0.1499,-0.1442,0.2801,0.2372,0.0301,-0.0368,0.1827,-0.0251,0.1125,2.0281,0.3684,0.887,0.8755,0.8744,0.1283,0.012,-0.0413,-0.0169,0.224,-0.0456,0.9662,0.0804,0.0351,-0.0983,Control
Utah__D10,2.6992,0.3254,1.4909,-0.0915,0.0256,-0.029,0.0036,-0.0099,-0.1033,-0.0067,0.2681,0.0628,0.0547,0.904,-0.0068,0.0617,-0.1152,-0.0549,-0.0957,0.9609,1.3769,-0.0457,0.071,0.174,0.238,0.1733,0.0122,0.1999,-0.0396,-0.0736,0.0331,-0.0897,-0.1011,-0.0245,1.1319,0.3062,-0.0712,0.5083,-0.0406,0.2377,-0.0877,1.6055,0.0409,-0.059,0.0014,1.3577,0.1173,1.4521,0.2474,1.1759,0.5189,0.0545,-0.0292,0.0265,0.4539,2.0703,0.007,0.4358,-0.2504,0.106,0.3156,0.0014,-0.0454,0.0974,-0.1663,-0.0306,0.4178,0.2706,-0.1182,-0.1285,0.7637,2.0251,0.044,0.123,-0.0381,0.0827,-0.0097,-0.0557,-0.1844,0.3989,0.5703,0.4439,0.0409,-0.0291,-0.0572,0.0087,-0.1455,-0.1284,-0.1561,0.0787,0.0316,0.3659,0.3784,0.0776,0.1016,1.0396,0.9033,1.3034,0.5225,-0.0248,1.0074,-0.2055,0.5999,0.2758,5e-04,0.0687,1.0392,0.0555,-0.0049,0.6877,-0.1777,0.1586,-0.0876,-0.0977,-0.0421,-0.1122,-0.1576,-0.0621,0.0269,0.1136,-0.0786,-0.0893,0.0951,-0.1075,0.2385,0.175,0.0545,-0.0589,0.2398,0.0116,0.1533,2.6116,0.3361,0.9186,0.6957,0.644,-0.009,-0.0656,-0.0287,-0.0064,0.3223,-0.0502,0.6912,0.1088,0.0756,-0.056,Control
Utah__D11,1.0658,0.1925,0.629,0.1506,-1e-04,0.1181,-0.1098,0.2294,-0.1033,-0.0294,0.1627,-0.0067,0.2294,0.7846,0.0146,-0.0262,-0.0117,0.001,-0.141,0.538,1.1004,-0.0821,0.0032,-0.0247,0.0903,0.1712,-0.0247,0.0749,-0.1707,-0.1506,0.1563,-0.0664,-0.0439,-0.0622,0.5653,0.0222,-0.1556,0.2499,-0.2687,0.0731,-0.0357,0.5197,0.0032,-0.0594,0.0527,0.6935,0.0543,0.5798,0.1572,0.8233,0.1713,0.1493,0.1407,0.0282,0.1858,1.0101,-0.1772,-0.2462,-0.424,0.3679,0.4003,-0.2214,-0.0033,-0.0473,-0.2618,0.3949,-0.0325,0.2921,-0.1808,-0.0219,0.3848,0.9924,0.0371,0.027,-0.0403,0.0273,-0.005,-0.0433,-0.2524,0.295,0.2789,0.273,-0.1419,0.0267,-0.0966,0.0636,-0.2736,-0.1776,-0.0539,-0.2423,-0.0078,0.0126,0.0978,0.2046,0.1212,0.5635,0.6526,0.6964,0.2763,-0.0419,0.6029,-0.5912,0.0768,0.2789,0.0222,-0.02,0.3359,-3e-04,-0.152,0.2634,0.0843,0.0846,-0.1488,0.0229,-0.13,-0.2099,-0.0608,-0.0648,-0.0053,0.0971,-0.0189,-0.1809,0.0544,-0.0382,0.143,0.1207,-0.1555,-0.0722,0.3723,0.0383,0.0603,0.9187,0.1552,0.6154,0.5718,0.6665,-0.1046,-0.1409,0.0648,-0.0362,0.0282,-0.075,0.6949,0.2234,0.1238,0.0464,Control
Utah__D12,2.2533,0.2905,1.2691,-0.1469,-0.0873,-0.0283,-0.1494,0.0989,-0.0302,0.0267,0.0878,-0.0019,0.0692,1.0046,-0.0041,0.0784,-0.0282,-0.0456,-0.0109,1.0327,1.5114,-0.0934,0.0494,0.1498,0.2755,-0.0256,-0.0022,0.125,-0.1518,-0.1585,0.0421,-0.11,-0.0449,0.0331,0.9352,0.2614,-0.0076,0.4735,-0.0539,0.1751,-0.0493,1.2007,0.0251,-0.0628,0.044,1.2465,0.1814,1.269,0.1748,1.1398,0.3944,0.0047,0.2553,0.0105,0.4638,1.2083,-0.0956,0.1739,-0.2931,0.1983,0.3946,0.0576,-0.0728,0.1116,0.0119,0.0267,0.2202,0.232,-0.165,-0.0053,0.6892,2.2802,0.1152,-0.0134,-0.0148,0.0111,-0.0053,-0.0381,-0.1406,0.2871,0.4342,0.4245,0.0248,-0.2118,-0.0952,0.0219,-0.16,-0.1007,-0.1924,0.011,0.014,0.1894,0.2884,0.0889,0.0772,0.8506,0.8124,1.3437,0.5267,-0.0129,0.7419,-0.323,0.531,0.2092,-0.0706,0.1404,0.6469,0.1584,-0.0289,0.5968,0.1079,0.2139,0.0633,-0.0429,-0.1159,-0.0091,-0.0909,-0.1051,0.0376,0.1714,-0.0548,-0.1632,0.102,-0.119,0.1741,0.1197,-0.074,-0.1127,0.1201,-0.0491,0.1802,1.831,0.2752,0.7058,0.6409,0.9193,-0.0277,0.0907,0.0058,-0.048,0.2992,-0.049,0.9522,0.1049,0.3451,-0.023,Control
Utah__E01,1.9915,0.2213,1.2481,0.058,3e-04,-0.0211,-0.0473,-0.0294,-0.1032,0.0101,0.0919,0.1695,-0.0935,0.9531,0.0724,-0.0202,-0.1064,-0.0474,-0.1254,1.1567,1.5256,-0.0338,0.0382,0.1291,0.3926,-0.0523,0.0073,0.1168,9e-04,-0.0233,-0.0079,-0.0388,0.0046,-0.0548,0.9075,0.2808,0.0317,0.5669,-0.0797,0.1589,-0.0337,1.0377,0.0021,-0.0315,0.0152,1.1042,0.1354,0.9353,0.1703,1.3309,0.4865,-0.03,0.1214,0.0462,0.4526,0.089,-0.1316,0.1897,-0.2421,-0.0161,0.1656,0.0866,-0.0223,-0.0311,-0.0425,-0.0718,0.2279,0.1735,-0.054,-0.0898,0.8723,2.0428,0.0474,0.0122,0.0045,0.0708,-0.048,0.0211,-0.1819,0.3335,0.3704,0.592,-0.1121,-0.0884,-0.0702,-0.1165,-0.1451,-0.0165,-0.1133,-0.009,-0.1161,0.1807,0.204,0.0272,0.0234,0.9334,1.0877,1.5808,0.4679,-0.0584,0.8327,-0.2865,0.0348,0.1948,0.0243,0.1409,0.9136,0.0927,-0.089,0.7413,0.0053,0.4007,-0.0945,-0.0166,0.0061,0.053,-0.0891,-0.0401,0.0748,7e-04,-0.0177,-0.0875,0.0449,-0.0225,0.1832,0.0912,0.0305,-0.0543,0.1405,-0.0309,0.1796,2.1231,0.2781,0.747,0.7481,0.5815,-0.1058,0.047,-0.0872,-0.0331,0.2904,-0.0196,0.9487,0.0541,-0.0866,-0.0652,BRCACancer
Utah__E02,1.8359,0.4156,1.4671,0.0145,-0.025,-0.0525,0.0405,-0.1198,-0.043,-0.0633,0.3402,0.2096,0.034,0.8975,0.038,0.0954,-0.0556,-0.0275,-0.1355,1.1232,1.6122,-0.0319,0.1664,0.2519,0.5654,-0.0171,-0.007,0.0537,-0.0958,-0.2122,0.091,-0.039,-0.0954,-0.0597,1.5948,0.4941,-0.0182,0.7754,-0.0282,0.1572,0.0807,1.1557,-0.0438,0.0849,0.1047,1.4896,0.1486,1.4149,0.1833,1.3972,0.6369,-0.0848,0.0964,-0.0065,0.6124,2.4248,-0.0121,0.4369,-0.3131,-0.0826,0.1217,-0.0277,-0.067,0.1872,-0.1401,-0.1837,0.2831,0.3075,-0.0515,-0.0553,1.1232,1.9727,0.1935,-0.0157,-0.0145,-0.0518,-0.0127,0.0136,-0.1849,0.6099,0.6372,0.809,0.1089,-0.0741,-0.0774,-0.0687,-0.1543,-0.049,-0.1375,0.1485,0.086,0.7618,0.2348,-0.051,0.0628,1.4187,1.3123,1.4632,0.5179,-0.0556,0.9191,-0.0675,0.6292,0.1629,-0.0288,0.2221,0.6166,0.1662,0.0299,0.997,-0.0529,0.8948,-0.2827,-0.0946,0.028,-0.0093,-0.1303,-0.0824,0.0264,0.1003,-0.0504,-0.1542,0.1953,-0.0744,0.2634,0.1284,0.1755,0.0299,0.0047,-0.0061,0.2649,2.1411,0.3224,1.0029,1.0292,0.4455,0.0146,-0.0478,-0.0678,0.0058,0.3255,-0.0264,0.8389,-0.0347,0.15,-0.0387,Control
Utah__E03,2.3246,0.3433,1.8375,-0.0698,-0.0721,0.039,0.0576,0.0245,-0.0512,-0.0245,0.2575,0.077,-0.0172,1.2698,0.0287,0.2508,-0.0399,-0.0025,-0.041,1.259,1.6817,-0.0102,0.0876,0.2041,0.4751,0.0189,0.037,0.0729,-0.0935,-0.1005,0.0436,-0.0707,-0.0086,-0.0535,1.1639,0.4003,-0.0633,0.784,-0.0638,0.2201,-0.0427,1.8649,0.0101,-0.0557,0.0155,1.3351,0.1951,1.6478,0.1966,1.3865,0.7012,-0.0459,0.1054,-0.0106,0.5848,1.808,-0.0237,0.4436,-0.176,0.0036,0.1091,0.1236,-0.0448,0.0735,-0.0719,0.1396,0.2637,0.2654,0.0291,-0.08,1.1349,2.3065,0.1871,0.0299,0.0186,0.0086,-0.0477,0.0136,-0.1147,0.4092,0.591,0.6372,0.1582,-0.1082,-0.0499,-0.0789,-0.0875,-0.0543,-0.1026,0.1444,0.0409,0.3949,0.4416,0.0412,0.1641,1.0946,1.0162,1.6868,0.7116,-0.0397,0.8916,0.076,0.7541,0.1903,-0.0189,0.4025,1.1953,0.1253,0.0037,0.9746,-0.0077,0.3784,-0.1769,-0.0582,-0.0553,0.0958,-0.0923,-0.0904,0.1169,-0.0358,-0.0685,-0.0697,0.0161,-0.0266,0.26,0.1258,0.0606,0.0095,-0.022,0.0259,0.355,2.5061,0.4155,0.9062,0.8719,0.7673,0.065,-0.0092,-0.0616,-0.0543,0.4969,-0.0307,0.9158,0.0705,0.5018,-0.0599,Control
Utah__E04,2.0368,0.477,1.3063,-0.0223,-0.07,0.0595,-0.01,0.0156,-0.0172,0.0093,0.3322,0.3049,-0.0173,1.4978,2e-04,-0.0125,-0.0795,0.0063,-0.0827,1.4319,2.1593,-0.0279,0.1537,0.2234,0.5761,0.0391,0.0185,0.1148,0.0299,-0.0968,0.028,-0.0809,-0.0308,-0.0194,1.5849,0.4754,0.0125,0.9755,-0.0999,0.2791,-0.0185,1.2944,0.0964,0.0212,0.0235,1.5775,0.1769,1.5681,0.2431,1.4297,0.7506,0.0535,0.1693,-0.0127,0.7291,2.3463,-0.1494,0.376,-0.2923,-0.0262,0.1242,0.0146,-0.0404,0.0877,-0.128,0.0412,0.1437,0.3189,-0.112,-0.0424,1.1987,2.1136,0.0178,0.0909,-0.0209,-0.0264,-0.0201,0.0325,-0.1213,0.5531,0.5764,1.0253,0.1045,-0.0981,-0.0651,0.0062,-0.0563,-0.0101,-0.1017,0.0708,0.127,0.5327,0.3901,0.0159,0.1324,1.2981,1.206,1.7668,0.8311,-0.015,0.9136,-0.0921,0.849,0.2222,-0.0238,0.5226,0.794,0.0844,-0.0109,0.889,0.14,0.5567,-0.1546,-0.1256,-0.1141,0.0594,-0.0812,-0.0587,0.0079,0.0263,-0.0452,-0.0789,0.2618,-0.0027,0.3147,0.1319,0.1488,-0.0597,0.0992,-0.018,0.1903,2.1285,0.5781,1.1633,1.097,0.8565,0.0569,-0.004,-0.0111,-0.0151,0.5433,-0.0279,1.1832,0.0098,0.2921,-0.0768,Control
Utah__E05,1.8602,0.3692,1.087,0.0956,-0.1013,0.1342,-0.0759,0.0181,-0.0402,-0.0742,0.3593,0.1543,-0.0372,0.9598,-0.1281,0.0878,-0.1201,0.0354,-0.1348,0.9161,1.7325,-0.0491,0.1095,0.2289,0.4011,0.2752,0.0448,-0.0293,0.0041,-0.098,0.0352,-0.0434,-0.1324,-0.1045,1.4872,0.2964,0.0291,0.5779,-0.0557,0.155,0.0966,0.5829,0.0558,0.0259,0.0599,1.5879,0.0648,0.8475,0.199,1.2977,0.479,-0.0988,0.0609,0.07,0.5547,2.0004,-0.1249,0.1556,-0.3554,0.2243,0.4642,-0.1028,-0.064,0.0757,-0.1185,0.002,0.1257,0.2512,-0.2116,-0.1545,0.9258,1.8535,-0.0351,0.1232,-0.002,0.0959,-0.0108,0.0148,-0.2513,0.66,0.5151,0.7941,0.0033,-0.0668,-0.0496,0.1449,-0.2034,-0.0547,-0.1521,-0.0575,0.1178,0.4701,0.1533,2e-04,0.0254,1.3184,1.3142,1.2615,0.3973,-0.0691,0.8659,-0.2799,0.6263,0.26,0.0436,0.0606,0.68,-0.0154,0.0111,0.6727,-0.0208,0.4554,-0.1229,-0.061,-0.1996,-0.2123,-0.1655,-0.0626,-0.0582,0.0347,-0.0372,-0.1607,0.0858,-0.0262,0.3349,0.0854,-0.0052,-0.0379,0.2591,0.0132,0.1233,1.8533,0.259,1.059,0.9503,0.6699,-0.0191,-0.0094,-0.1808,0.0335,0.1545,-0.0133,0.7046,0.0862,0.3511,-0.0568,Control
Utah__E06,1.7397,0.21,1.1243,0.1139,-0.0686,0.2213,-0.0619,0.1169,-0.0459,-0.0709,0.2855,0.2004,0.0303,1.0318,0.0638,-0.0693,-0.2065,0.1161,-0.1482,0.7922,0.9422,-0.0517,0.1813,0.036,0.263,0.3178,0.0947,0.1238,0.0847,-0.1514,-0.089,0.0298,-0.1701,-0.1199,0.8704,0.1968,0.1175,0.6021,-0.1645,0.2034,0.0131,1.3992,0.0185,0.0179,0.0932,0.7532,-0.0809,0.7432,0.2853,1.2312,0.3268,0.0142,0.3579,0.0875,0.7831,0.5912,-0.0837,0.2161,-0.2299,0.1575,0.4707,-0.2752,-0.087,0.0404,-0.2824,-0.114,0.199,0.1694,-0.0389,-0.1817,0.789,2.5808,-0.1933,0.1515,-0.0213,0.1583,-0.0516,0.1127,-0.2759,0.5002,0.4619,0.4112,-0.0462,0.004,-0.0107,0.1718,-0.2712,-0.0562,-0.2323,-0.2602,0.1105,0.1689,0.2402,0.154,-0.0368,1.0115,1.0073,1.4663,0.4018,-0.0943,0.9323,-0.6366,-0.0302,0.3554,0.0477,0.0791,0.8575,-0.0784,0.0176,0.8757,0.223,0.3646,-0.064,-0.0389,-0.1108,0.1431,-0.0801,-0.0581,-0.1231,0.1777,0.0229,-0.2117,0.0358,-0.129,0.3842,0.1258,-0.239,-0.026,0.3665,-0.0183,-0.0511,2.1614,0.1885,0.6745,0.7505,0.6787,0.0143,0.0388,-0.0808,0.066,-0.0499,0.014,0.7339,0.0494,-0.3388,-0.1064,BRCACancer
Utah__E07,1.9436,0.4375,1.2812,0.0256,-0.0178,0.0294,-9e-04,0.0532,-0.0458,-0.0534,0.3357,0.126,0.0251,1.5209,-0.0164,0.0117,0.0108,-0.0287,-0.0807,1.3032,1.6855,-0.0608,0.1963,0.2452,0.5312,0.0473,0.0081,0.1939,-0.0391,-0.119,0.0699,-0.0176,-0.0488,-0.0135,1.3684,0.4472,-0.0611,0.8158,-0.0872,0.2126,0.0538,1.2467,0.0109,0.0063,-0.0053,1.4311,0.0713,1.4025,0.2416,1.4092,0.6939,-0.0132,0.1504,0.0444,0.7434,2.5697,-0.0849,0.2942,-0.178,0.1051,0.1383,0.0555,-0.1192,0.0711,-0.0187,-0.024,0.2805,0.3196,-0.1427,-0.0873,1.0861,2.588,0.0766,0.0386,-0.0795,-0.0109,-0.035,-0.0252,-0.1175,0.5185,0.5607,0.7786,0.0246,-0.1029,-0.0674,0.0631,-0.0715,-0.0997,-0.0711,0.1441,0.0638,0.6455,0.3186,-0.0377,0.2604,1.1507,1.0966,1.8344,0.7276,-0.0373,0.8355,-0.1023,0.7478,0.1804,7e-04,0.2529,0.7108,0.0984,-0.0182,0.8541,-0.0687,0.6872,-0.059,-0.0755,-0.1266,-0.0711,-0.0074,-0.0409,-0.0076,-0.0063,-0.0766,-0.1081,0.0699,-0.0476,0.3361,0.1314,0.062,-0.0672,0.1768,-0.0799,0.2708,2.0638,0.4025,0.9356,1.011,0.8538,0.002,-0.0051,0.0254,-0.0146,0.4271,-0.0297,0.9567,0.0619,0.258,-0.0508,BRCACancer
