@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
G03,-0.0397,-0.0265,0,-0.0448,0.294,-0.0538,0.0303,1.8232,-0.0492,-0.1498,0.3119,-0.0573,-0.044,0.0086,-0.0319,0.2598,-0.0758,-0.0755,-0.0013,0.4618,-0.0678,0.1274,0.7412,-0.0241,0.3141,-0.1331,-0.1306,0.0936,0.3261,0.6462,0.3935,-0.0591,0.5881,0.6054,0.7822,-0.0909,0.1131,0.6095,-0.1611,1.7388,1.9602,0.0449,0.1325,-0.0949,0.2382,0.1146,0.4305,0.1999,0.0157,1.6386,1.1832,1.9284,0.0106,-0.0017,1.2938,-0.0408,0.1114,0.0494,-0.0155,0.5593,-0.0887,1.8168,0.7486,-0.0762,-0.1009,-0.0955,0.3478,0.7784,-0.1321,0.0512,1.8035,0.5101,0.9785,1.3734,-0.0553,-0.0803,-0.0043,-0.0324,0.5437,0.5863,0.6625,1.3355,0.2521,0.9755,0.4739,0.4685,0.1759,-0.1092,0.1132,0.6662,2.5573,0.0478,0.7107,-0.0505,Control
G04,-0.0282,0.0152,-0.0398,-0.0756,0.3862,-0.0333,0.1225,1.8661,-0.037,-0.1286,0.2083,-0.0052,0.0283,0.0209,0.0154,0.3219,-0.0987,-0.1123,0.2265,0.5628,-0.1121,0.0915,0.7267,-0.0249,0.1431,0.0568,-0.0772,0.0461,0.235,0.6183,0.2585,-0.0769,0.4877,0.523,0.7914,-0.0319,0.1689,0.4654,-0.0561,1.7776,2.066,0.0016,0.1541,-0.0573,0.2202,0.0633,0.4062,0.1163,0.0111,1.344,1.3387,1.697,-0.0349,0.0347,1.2045,0.073,-0.0639,8e-04,-0.0612,0.375,-0.1538,1.6611,0.746,-0.0553,-0.0209,-0.0458,0.2835,0.6454,0.0236,0.0904,1.683,0.525,0.8745,0.9253,-0.0475,-0.0636,5e-04,-0.0174,0.644,0.6093,0.599,1.0838,0.1235,0.8646,0.3095,0.4102,0.0824,-0.0175,-0.0147,0.5143,2.4458,-0.0125,0.905,-0.0264,BRCACancer
G05,-0.1425,-0.0053,0.0144,-0.1455,0.0903,-0.0264,0.1177,1.2794,-0.1934,-0.1488,0.0795,-0.1669,0.1166,0.0372,-0.0423,-0.0531,-0.1926,-0.1376,0.2751,0.4006,-0.012,0.1779,0.5242,-0.2463,0.3075,-0.1224,-0.0881,0.0875,0.3362,0.5368,0.2225,-0.0565,0.3741,0.5241,0.3995,0.0952,0.0918,0.4611,-0.0426,1.1205,1.392,-0.0494,-0.0508,-0.1028,0.0122,0.0685,0.1295,0.1668,0.0299,1.2867,0.7004,1.4631,0.0909,0.0568,0.677,0.1418,-0.0299,0.0741,-0.0272,0.1118,-0.1263,1.4963,0.3745,-0.0678,0.0144,0.1791,0.2955,0.7641,-0.2236,0.1238,1.0489,0.1925,0.5733,1.1176,-0.1211,0.1539,-0.0443,0.0877,0.0318,0.3207,0.2976,0.8466,-0.0351,0.4458,0.079,0.2684,-0.0595,0.0281,-0.1049,0.4196,2.0381,0.0785,0.378,-0.0276,BRCACancer
G06,-0.1826,0.0511,-0.014,-0.1476,0.2579,0.0348,0.0706,1.7014,-0.1113,-0.2005,0.2729,-0.0628,0.0184,-0.0574,-0.0479,0.0447,-0.1234,-0.2482,0.1677,0.4027,-0.036,0.0811,0.6113,-0.1028,0.2907,-0.0064,-0.1163,0.2366,0.3088,0.5194,0.4155,-0.0712,0.5311,0.5602,0.6738,-0.0398,0.0656,0.5435,-0.0655,1.5774,1.8543,0.0217,0.0854,-0.0305,0.2639,0.0539,0.4579,0.134,-0.0651,1.4322,0.8927,1.897,0.0629,0.0159,1.4887,-0.0684,0.0117,-0.0373,-0.0104,0.3096,-0.1251,1.6028,0.6359,-0.0704,-0.0839,-0.0303,0.1939,0.7,-0.0851,-0.172,1.1755,0.5332,1.0086,1.0863,-0.0434,-0.0474,0.0273,0.116,0.4283,0.5066,0.6076,1.0788,0.1496,0.7782,0.3072,0.2461,-0.0273,-0.1886,0.0169,0.4456,2.0095,0.0335,0.7092,0.0151,BRCACancer
G07,-0.2492,0.0371,-0.023,-0.0701,0.2295,0.0277,0.064,1.5712,-0.1359,-0.1896,0.1159,-0.0877,0.0717,0.0097,-0.0722,0.1531,-0.1242,-0.0843,0.2514,0.4073,-0.0563,0.0663,0.5584,-0.0315,0.1523,0.0529,-0.1293,0.3041,0.2211,0.5409,0.3376,-0.0131,0.4183,0.5072,0.609,-0.0531,0.0429,0.3926,-0.1716,1.477,1.8413,-0.0202,0.069,-0.1279,0.0084,0.0186,0.1821,0.178,-0.0518,1.2409,1.0995,1.9511,0.054,0.0396,0.9237,-0.0045,-0.1531,-0.0366,-0.0331,0.1316,-0.2286,1.2981,0.3804,-0.0645,-0.0504,-0.0609,0.2585,0.6061,-0.1122,-0.1206,1.3888,0.2645,0.7266,0.8968,-0.0754,0.0308,0.0594,0.0249,0.2674,0.3892,0.4806,0.7729,0.1905,0.5693,0.265,0.3047,-0.1383,-0.0331,-0.0642,0.4229,2.4278,-0.0057,0.5729,0.0144,Control
G08,-0.2102,0.0282,-0.0165,-0.1176,0.2884,-0.0078,0.0799,1.8221,-0.0828,-0.1428,0.2867,-0.0734,0.0335,-0.0584,-0.0129,0.1954,-0.1059,-0.0848,0.147,0.4757,-0.0581,0.1092,0.7702,-0.0625,0.371,0.0558,-0.1727,0.1187,0.3133,0.6477,0.4021,0.0669,0.4995,0.6834,0.6689,-0.0462,0.1318,0.5922,-0.0402,1.659,1.7805,-0.0379,0.1059,-0.0908,0.1994,0.0358,0.3689,0.2237,-0.0085,1.6435,0.9955,2.0427,0.0288,0.0476,1.165,-0.0259,-0.0815,-0.0335,-0.0013,0.3159,-0.1314,1.8641,0.7309,-0.0914,-0.1372,-0.0442,0.2626,0.8483,-0.1584,0.142,1.5269,0.5688,1.0126,1.3762,-0.0889,0.0397,-0.027,0.0132,0.372,0.5699,0.6911,1.1499,0.1155,0.8275,0.34,0.372,-0.1604,0.0329,0.0598,0.5576,2.4852,0.0855,0.5597,0.0028,Control
G09,-0.0302,-0.0248,-0.0596,-0.0857,0.1475,-0.0495,0.1335,1.3725,-0.0313,-0.1107,0.181,-0.0759,0.0041,-0.007,-0.0756,0.0985,-0.0915,-0.061,0.4001,0.3158,-0.1036,0.1543,0.6823,0.0354,0.1889,-0.1462,-0.1294,0.2775,0.2117,0.6371,0.2466,-0.0352,0.3,0.4873,0.4421,-0.0441,0.1935,0.5325,-0.0909,1.486,1.5138,-0.0262,0.0616,-0.0984,0.079,0.0698,0.3565,0.1935,0.0258,1.4189,0.9019,1.8308,-0.0627,0.0519,0.9382,0.0112,-0.0992,0.0098,-0.0039,0.1625,-0.1532,1.6882,0.4797,-0.0589,0.0196,-0.0018,0.2053,0.71,0.0065,0.1704,1.9369,0.3712,0.7895,1.1695,-0.0831,0.0903,-0.0479,0.0444,0.3006,0.4151,0.4366,0.9827,0.0249,1.4202,0.2476,0.2831,-4e-04,0.0217,-0.0079,0.3948,3.2342,-0.1173,0.3468,-0.0201,Control
G10,-0.2146,0.0546,-0.001,-0.0083,0.1523,0.0469,0.0823,1.4163,-0.074,-0.1509,0.1303,-0.0568,0.0762,0.0546,0.035,0.1604,-0.1537,-0.1685,0.3102,0.2629,-0.0862,0.1186,0.4629,-0.0239,0.11,0.0467,-0.1015,0.322,0.2054,0.5702,0.3042,0.2175,0.4189,0.4225,0.7133,-0.0157,-0.0337,0.4435,-0.099,1.4116,1.6904,0.0848,0.1834,-0.0682,0.1208,-0.0025,0.4377,0.2776,0.0036,1.1257,0.8033,1.6579,0.1267,-0.0155,1.526,0.0403,0.097,-0.0698,0.0191,0.1321,-0.071,1.3326,0.3257,-0.0768,-0.0635,-0.0505,0.0992,0.6399,-0.1404,0.0621,0.791,0.3829,0.9053,1.0576,-0.0648,0.1369,0.0777,0.209,0.2303,0.4512,0.477,0.5998,0.1281,0.4023,0.159,0.2091,-0.0917,0.0723,0.1518,0.2566,1.7306,-0.03,0.4369,-0.0091,BRCACancer
G11,-0.2316,-0.0534,0.0293,-0.0269,-0.0014,0.0278,0.2585,0.7071,-0.1265,0.0298,0.1397,-0.1183,0.2411,0.0065,0.0867,-0.0364,-0.1841,0.0255,0.3177,0.1714,-0.0234,0.2124,0.3579,-0.0104,0.2431,0.07,-0.029,-0.0473,0.236,0.4775,0.2285,-0.0601,0.2684,0.3508,0.1596,0.0706,0.0213,0.4015,-0.1487,1.1348,1.0798,0.0427,-0.0654,0.0043,0.021,0.1309,0.2451,0.0723,0.0059,0.944,0.5693,1.1315,0.0273,0.0978,0.5697,-0.1113,-0.0986,0.3416,0.0444,0.0861,-0.0576,0.8855,0.1697,0.0046,0.0474,0.0389,0.2433,0.5798,-0.0027,-0.1004,1.4184,0.0536,0.6189,0.7993,-0.0162,0.3121,-0.0794,0.003,0.0156,0.1903,0.2255,0.5031,-0.0561,0.4793,0.0482,0.2078,0.2076,-0.0881,0.0067,0.1153,1.7197,0.0168,0.1226,-0.0482,BRCACancer
G12,-0.1968,0.0357,-0.0156,-0.0703,0.1839,0.0166,0.1272,1.6239,-0.0749,-0.1172,0.1937,-0.0461,0.0375,-0.0215,-0.0321,0.1737,-0.1453,-0.1803,0.2854,0.3912,-0.0413,0.1058,0.5787,-0.0465,0.245,-0.0489,-0.093,0.2919,0.2857,0.6024,0.3708,-0.076,0.5389,0.5281,0.5487,-0.0504,0.0856,0.5273,-0.0289,1.4027,1.7512,0.0235,0.0776,-0.2116,0.0286,0.0334,0.4454,0.1801,0.0059,1.4097,0.988,1.7299,0.0237,0.0465,1.3204,0.0274,0.0155,0.0132,0.0061,0.3164,-0.1287,1.6507,0.3503,-0.0805,-0.0704,-0.071,0.2137,0.7586,-0.0152,0.021,1.3919,0.4822,1.0049,1.3235,-0.0523,0.1652,0.0376,0.0469,0.4423,0.5108,0.5844,1.0893,0.0765,0.7454,0.3317,0.2871,-0.1859,-0.0034,0.0903,0.4029,2.3578,0.0589,0.57,-0.0264,BRCACancer
H01,-0.1567,0.0431,-0.0106,-0.1198,0.1215,0.0402,0.1242,1.3966,-0.068,-0.2105,0.1511,-0.0232,0.0299,-0.0864,0.0635,0.0235,-0.0645,-0.1304,0.1162,0.2435,-0.0675,-0.016,0.4796,-0.0477,0.0587,-0.0291,-0.1092,0.5331,0.2186,0.5069,0.1884,-0.1378,0.4326,0.4817,0.5028,-0.0285,0.0639,0.391,-0.2129,1.3294,1.5667,0.0241,-0.0246,-0.1941,0.1601,0.0399,0.2492,0.2426,-0.0354,1.2478,0.8546,1.5515,0.0959,0.0442,0.9951,0.0547,0.0301,-0.0428,0.0394,0.3264,-0.1312,1.2572,0.3872,-0.077,-0.1284,-0.1101,0.1544,0.6091,-0.0814,-0.2223,1.4828,0.447,0.7715,1.021,-0.0386,0.008,0.0437,-0.0381,0.189,0.3497,0.4145,0.9036,0.1036,0.7687,0.2393,0.1733,-0.0295,-0.1912,0.0419,0.2193,2.4419,-0.1389,0.6247,-0.0305,Control
H02,-0.0312,0.0399,-0.0336,-0.0608,0.2216,0.0168,0.1316,1.7196,-0.0313,-0.0995,0.3341,-0.0923,-0.0061,0.0315,-0.0713,0.1783,-0.1535,-0.095,0.2212,0.4407,-0.1429,0.1413,0.6905,0.0327,0.2215,-0.0556,-0.0473,0.2514,0.1808,0.6013,0.1581,0.0057,0.322,0.4363,0.5287,-0.0545,0.1365,0.4222,-0.069,1.7289,1.6293,0.0054,0.2185,-0.0724,0.043,0.1124,0.2355,0.2851,0.0463,1.4962,1.0525,1.7251,0.0445,0.0452,0.9364,0.0483,-0.0792,-0.1092,0.0079,0.2254,-0.2266,1.8239,0.626,-0.06,0.0967,0.0228,0.1954,0.6366,0.0244,0.0656,1.6148,0.372,0.5198,0.8239,-0.0593,0.0108,0.0996,-0.0275,0.4021,0.3927,0.4167,0.9001,0.0483,0.8143,0.2902,0.3357,-0.0434,-0.0614,-0.0253,0.4194,2.8337,-0.0568,0.4952,-0.0399,Control
H03,-0.1429,0.0132,-0.0212,-0.1086,0.1595,0.0304,0.1021,1.4429,-0.162,-0.101,0.1283,-0.0732,0.0778,0.0811,-0.0148,0.1007,-0.1457,0.0055,0.1422,0.2903,-0.0483,0.125,0.4882,-0.0449,0.2461,-0.1523,-0.0128,0.1782,0.2757,0.5614,0.3302,0.0206,0.4738,0.5399,0.6057,0.0434,0.0629,0.4895,0.0046,1.4383,1.6029,0.009,0.085,-0.185,-6e-04,0.0593,0.1912,0.1679,0.0391,1.346,0.8949,1.9791,0.0488,0.0446,1.1539,0.1355,-0.1582,0.0706,0.0241,0.1213,-0.1538,1.285,0.427,-0.0618,-0.012,0.0571,0.2459,0.6816,-0.1475,-0.2284,1.0591,0.3074,0.7079,1.1083,-0.1038,0.0014,0.0275,0.0984,0.2022,0.3634,0.4391,0.811,0.0628,0.2661,0.2017,0.3011,-0.0588,-0.0335,-0.0151,0.3697,1.7003,0.0666,0.3674,0.0048,Control
H04,-0.192,0.0448,-0.0131,-0.1077,0.2184,-0.0121,0.0392,1.8601,-0.1098,-0.1537,0.2614,-0.107,-0.0157,-0.0901,-0.0119,0.1646,-0.1515,-0.2292,0.095,0.5613,-0.0938,0.2133,0.7091,4e-04,0.2836,-0.0577,-0.1806,0.0828,0.3555,0.6947,0.4646,-0.1655,0.4455,0.685,0.6271,-0.0917,0.0476,0.5649,-0.093,1.6721,1.5878,0.0437,0.1647,-0.0155,0.0937,0.0228,0.4701,0.2113,-0.0678,1.6663,1.1549,2.0151,0.0375,-0.0112,1.1678,0.0456,0.0503,-0.0814,0.0088,0.2668,-0.1515,1.8087,0.6762,-0.0749,-0.0584,-0.0907,0.2704,0.8086,-0.0882,-0.2736,1.7152,0.4828,0.9659,1.5735,-0.0861,0.0663,-0.02,-0.0479,0.3504,0.4733,0.5113,0.9133,0.0992,0.7304,0.244,0.5291,-0.1225,-0.0108,0.0739,0.6158,2.2182,-0.0063,0.6044,-0.0228,Control
H06,-0.0057,0.0401,-0.0683,-0.0902,0.2234,-0.0159,0.1,1.7372,-0.0602,-0.0898,0.2108,-0.1114,0.0382,-0.0502,-0.1168,0.0271,-0.1389,-0.0825,0.0519,0.4379,-0.073,0.1202,0.7193,0.0362,0.1934,-0.1529,-0.1119,0.4409,0.2145,0.6599,0.275,0.0762,0.3759,0.5388,0.4733,-0.0596,0.147,0.4399,-0.1455,1.639,1.6743,-0.0167,0.1366,-0.1978,0.168,0.0901,0.3316,0.2555,0.0287,1.5173,1.0859,1.8689,0.0031,0.0989,0.9028,-0.031,0.0633,-0.079,0.0316,0.2351,-0.2059,1.6458,0.785,-0.0107,0.0093,-0.0886,0.2081,0.6521,0.0508,-0.0371,1.5931,0.3538,0.8071,1.1165,-0.0707,0.0659,0.0457,0.0946,0.4636,0.4666,0.4763,0.9421,0.038,0.9099,0.3555,0.2904,-0.0649,-0.0609,-0.0328,0.3929,2.4257,-0.0396,0.6362,-0.0634,Control
H07,-0.1299,0.0558,-0.025,-0.0547,0.1733,0.0193,0.0874,1.5682,-0.1027,-0.1471,0.1388,-0.1447,-0.0577,-0.0467,1e-04,0.0473,-0.0791,-0.1603,0.1001,0.5405,-0.0744,0.1299,0.6308,0.0909,0.2688,0.0205,-0.1245,-0.0771,0.3241,0.5963,0.3783,0.1384,0.4191,0.5258,0.5753,-0.0499,-0.0164,0.4904,-0.0146,1.4123,1.713,0.0325,0.0929,-0.0438,0.1322,0.0495,0.3571,0.0835,-0.0644,1.4902,0.8039,1.9371,0.0635,-0.004,1.0308,-0.0523,0.0052,0.0458,0.0157,0.2186,-0.2122,1.6881,0.3944,-0.1121,-0.0986,-0.0167,0.2099,0.7106,-0.1599,-0.104,1.2527,0.3658,0.9619,1.2683,-0.0774,0.0769,0.0866,0.0379,0.1947,0.4361,0.3895,0.8189,0.121,0.3144,0.3037,0.3144,-0.0731,0.074,-0.0084,0.5108,1.969,-0.0219,0.5398,0.034,BRCACancer
H08,-0.0639,0.0462,-0.025,-0.1168,0.1298,0.0805,0.0758,1.5567,-0.1083,-0.1424,0.1445,-0.0929,-0.0085,0.08,-0.0221,0.0795,-0.1052,-0.1573,0.0075,0.3641,-0.0812,0.1291,0.6503,-0.0424,0.2269,-0.13,-0.1318,0.2682,0.2519,0.5185,0.328,-0.0117,0.4054,0.5518,0.4326,-0.0057,0.0281,0.4804,-0.0595,1.5307,1.5603,0.0322,0.0792,-0.0581,0.1011,-0.0167,0.4041,0.0693,0.0127,1.4514,0.8748,1.5892,0.0486,0.0028,1.0576,0.124,-0.1497,-6e-04,-0.0071,0.2407,-0.1548,1.5419,0.4411,-0.0682,-0.0469,-0.005,0.1203,0.6545,-0.1053,0.0404,1.662,0.4226,0.718,1.0956,-0.0542,0.1242,0.0621,-0.0107,0.3608,0.3969,0.3499,1.0771,-0.0459,0.6217,0.1712,0.2413,-0.0611,0.0126,-0.0326,0.3738,2.5617,0.0069,0.4095,0.0241,BRCACancer
H09,-0.1905,0.0498,-0.0072,-0.0371,0.1146,0.0083,0.037,1.1462,-0.0961,-0.1286,-0.025,-0.1057,0.1207,0.0275,1e-04,0.1203,-0.1733,-0.1211,0.1915,0.3767,-0.0429,0.1338,0.4979,-0.0526,0.4574,-0.0609,-0.1927,0.2155,0.5295,0.5425,0.2186,-0.0702,0.4758,0.5482,0.4573,-0.023,0.1038,0.5948,-0.028,0.8722,1.3069,-0.0503,3e-04,-0.1715,-0.0563,0.0228,0.5139,0.2071,0.0307,1.0743,0.6192,1.722,0.1055,0.0596,1.0543,0.1288,-0.0237,0.0266,0.0578,0.0953,-0.1116,1.0307,0.3282,-0.0846,-0.0406,-0.0451,0.3121,0.945,-0.1001,-0.1063,1.4366,0.3883,0.9653,1.7501,-0.0612,0.1361,0.0279,0.0886,0.1345,0.2436,0.3006,0.6122,0.0829,0.5459,0.2395,0.2615,-0.2059,0.0265,0.0077,0.3527,1.7439,-0.1408,0.3882,0.0097,BRCACancer
H10,-0.1797,0.0811,0.001,0.0538,0.2325,-0.0099,0.0444,1.3627,-0.1248,-0.2219,0.0994,-0.1086,0.0746,0.0637,-0.0193,0.0951,-0.1124,-0.1334,0.1524,0.428,-0.0381,0.1667,0.5498,-0.1265,0.2504,-0.0618,-0.1878,0.1978,0.297,0.5409,0.3546,-0.0364,0.4675,0.4605,0.4943,-0.0394,0.0218,0.6511,0.0971,1.1966,1.4954,0.0177,-0.0104,-0.1204,0.1573,0.1356,0.3974,0.0763,-0.0408,1.2979,0.8301,1.8962,0.076,-0.0113,0.8823,-0.0595,-0.1236,0.0242,0.0757,0.1256,-0.1799,1.3848,0.3662,-0.1089,-0.0438,-0.0417,0.2427,0.7516,-0.1148,0.037,1.2405,0.4582,0.899,1.3027,-0.0501,0.1673,0.0765,0.0504,0.1809,0.4139,0.3773,0.9133,0.0046,0.7061,0.2075,0.2087,-0.2029,-0.0657,-0.0014,0.2458,1.7369,-0.0235,0.3696,-0.0085,BRCACancer
H11,-0.1915,0.053,0.0162,-0.0248,0.2576,0.0514,0.0937,1.4054,-0.1021,-0.1536,0.1072,-0.0702,0.0312,0.1254,0.0658,0.1762,-0.1008,-0.1113,0.0935,0.3853,0.0149,0.1067,0.4794,-0.0055,0.1413,-0.0701,-0.0717,0.2736,0.1525,0.4392,0.3462,-0.1157,0.5245,0.3721,0.6453,-0.0406,0.0333,0.4059,-0.0108,1.3086,1.7739,0.026,0.0509,-0.0409,0.0882,-0.0063,0.4136,0.1098,0.0139,1.1434,0.8449,1.6176,0.0854,0.0218,1.3003,0.0201,-0.0879,-0.0122,0.0181,0.2866,-0.1988,1.3105,0.4435,-0.1019,-0.058,0.0108,0.1411,0.5246,-0.0635,-0.0257,1.3126,0.393,0.9373,0.8098,-0.0444,0.1379,0.0196,0.1206,0.3554,0.446,0.6011,1.3002,0.1327,0.9279,0.3768,0.2314,-0.1398,0.0096,0.0616,0.3026,2.0826,0.0367,0.6673,0.0053,BRCACancer
H12,-0.1732,0.0277,0.0038,-0.064,0.3258,0.0178,0.0176,1.8111,-0.0949,-0.1844,0.2639,-0.1316,-0.005,0.0131,-0.071,0.1852,-0.0767,-0.1314,0.0733,0.4469,-0.0615,0.1832,0.6441,-0.0318,0.2142,0.049,-0.1688,0.1776,0.2751,0.5771,0.4101,-0.0645,0.6196,0.7084,0.7971,0.02,0.0391,0.6519,-0.0618,1.6405,1.841,-0.0369,0.2559,-0.1214,0.2475,0.028,0.5745,0.1248,0.0182,1.6045,1.0334,2.0592,0.0759,-0.0075,1.5872,0.0904,-0.1683,-0.0244,-0.0231,0.3576,-0.0142,1.5796,0.6607,-0.1091,-0.1024,0.0248,0.2118,0.7421,-0.1022,-0.062,1.3659,0.5734,1.0977,1.4202,-0.0664,0.0307,0.0269,-0.0482,0.4262,0.5301,0.6774,1.1077,0.1457,0.6573,0.3166,0.3702,0.0256,0.0081,0.1307,0.5241,2.1778,0.0629,0.7391,-0.0645,BRCACancer
I01,-0.1133,0.01,-0.0406,-0.0884,0.3922,-0.0113,0.1027,1.8393,-0.0986,-0.158,0.3216,-0.1065,0.0137,-0.001,-0.0714,0.0554,-0.1191,-0.1215,0.1398,0.5346,-0.1078,0.0906,0.6135,-0.0293,0.3474,-0.2222,-0.0913,0.2034,0.4462,0.7179,0.463,-0.0891,0.7924,0.8298,0.7961,-0.0701,0.0992,0.6198,-0.0084,1.6128,1.7046,0.025,0.3969,-0.0832,0.1489,0.025,0.6289,0.238,-0.0048,1.5797,1.331,1.9016,0.0274,0.0273,1.722,-0.0159,-0.0891,9e-04,-0.079,0.3677,-0.1385,1.5698,0.5464,-0.081,-0.0775,-0.0733,0.2708,1.1993,-0.0578,-0.0933,1.9053,0.6841,1.2767,1.9711,-0.0779,0.0389,0.0326,-0.0182,0.4111,0.5949,0.7463,0.7803,0.1454,0.8145,0.4458,0.4561,-0.0372,-0.0593,0.2416,0.4524,2.4837,0.0152,1.2376,-0.0422,Control
I02,-0.2774,0.095,-0.0221,-0.0631,0.2457,0.0752,0.0971,1.2514,-0.1068,-0.1618,0.0501,-0.0434,0.0051,0.0256,0.0124,0.0237,-0.1066,-0.1005,0.2592,0.282,0.0067,0.0402,0.4454,-0.1206,0.4554,-0.0599,-0.2123,0.3189,0.5128,0.5463,0.4064,0.0344,0.6355,0.6189,0.6387,-0.0336,0.1334,0.4564,-0.0268,1.1108,1.6089,-0.027,0.0775,-0.1682,0.1089,0.0032,0.3507,0.1452,-0.0413,1.2689,0.8453,1.8246,0.0481,-0.0089,1.0361,0.0811,0.0634,-0.0346,0.0186,0.2278,-0.0438,1.226,0.3613,-0.0929,-0.0307,0.041,0.4449,1.0195,-0.238,0.0259,1.474,0.5695,0.9514,1.4891,-0.0628,0.139,0.0319,0.0418,0.1786,0.3856,0.4753,0.8864,0.1712,0.9881,0.3335,0.294,-0.0335,-0.0765,-0.0313,0.3286,2.3625,0.1579,0.5367,-0.0405,Control
I03,-0.2233,-0.0073,-0.003,-0.0769,0.1173,0.035,0.1091,1.2052,-0.0937,-0.158,0.0605,-0.0999,0.0409,0.0816,-0.0261,0.028,-0.1763,-0.0517,0.1034,0.2779,-0.0877,0.1184,0.3641,-0.0607,0.0976,-0.1218,-0.0871,0.238,0.1611,0.4459,0.1714,0.0443,0.4223,0.3598,0.4816,-0.0102,0.0733,0.3906,0.0575,1.207,1.5473,-0.0213,0.0612,-0.0936,0.0179,0.0695,0.3215,0.1694,0.0294,0.8706,0.8245,1.5196,0.0403,0.0796,1.1322,0.1692,-0.0316,0.1369,-0.0398,0.0604,-0.2166,1.0095,0.2657,-0.0485,-0.0633,-0.0523,0.1412,0.5382,-0.1448,0.0726,1.6016,0.3583,0.5646,0.8529,-0.0996,0.2056,0.0888,0.049,0.1918,0.3132,0.4075,0.8368,-0.0333,0.3709,0.1788,0.2257,-0.0697,-0.0216,-0.0113,0.1915,2.2665,-0.0743,0.3923,-0.037,Control
I04,-0.0771,0.0454,-0.0375,-0.0645,0.3559,0.0084,0.0669,2.1266,-0.0289,-0.1082,0.2331,-0.0675,0.03,0.0246,-0.0492,0.1661,-0.1025,-0.109,0.1799,0.4439,-0.0881,0.1166,0.7805,0.02,0.1715,0.025,-0.0806,0.2662,0.2232,0.7199,0.3466,-0.0438,0.4499,0.5447,0.7887,-0.0749,0.1282,0.4495,-0.1487,1.653,1.8449,0.0381,0.1876,-0.0393,0.1607,0.023,0.3013,0.1689,0.0445,1.5272,1.3535,1.7178,-0.009,0.0422,1.2695,-0.0203,-0.0883,-0.0696,0.0142,0.3459,-0.0918,1.766,0.7905,-0.0457,-0.0101,-0.096,0.2051,0.6375,-0.0066,-0.0966,1.4802,0.4003,0.7263,0.9457,-0.0462,0.0414,0.0068,-0.044,0.6449,0.569,0.6476,1.1935,0.0904,0.855,0.3806,0.4099,0.0713,-0.1179,0.0428,0.7097,2.4114,-0.0187,0.758,-0.028,Control
